,DATA,HORA,Barreto,Pto N,Pto S,Pto E,Pto W,Pto SE,Pto NE,Pto SW,Pto NW
0,20211005,1,22.2066,22.2455,22.1654,22.1858,22.2272,22.146,22.2233,22.1847,22.2675
1,20211005,2,22.5059,22.598,22.3843,22.1685,22.6474,22.1689,22.3192,22.4583,22.6809
2,20211005,3,22.1474,22.3203,22.0173,21.8192,22.2975,21.8026,22.0201,22.0716,22.4366
3,20211005,4,21.8373,21.9714,21.7336,21.5236,22.0034,21.5452,21.6776,21.7963,22.1146
4,20211005,5,21.6942,21.8203,21.601,21.3646,21.8869,21.3945,21.5079,21.6925,21.9968
5,20211005,6,21.7785,21.9199,21.6656,21.3906,22.0048,21.3971,21.5557,21.8044,22.1148
6,20211005,7,21.892,22.0076,21.8042,21.4892,22.1036,21.4996,21.6484,21.95,22.1687
7,20211005,8,21.9794,21.9668,22.0162,21.7272,22.0491,21.7923,21.7769,22.0085,22.0095
8,20211005,9,21.828,21.8492,21.8459,21.5474,21.9594,21.6545,21.5889,21.8798,21.9467
9,20211005,10,21.9031,21.9581,21.8421,21.591,22.0535,21.6048,21.68,21.9418,22.0666
10,20211005,11,21.8271,21.8548,21.7833,21.5197,21.9814,21.5543,21.6172,21.8665,21.943
11,20211005,12,22.0861,22.208,22.0303,21.7471,22.2658,21.8097,21.8919,22.1126,22.3235
12,20211005,13,22.9984,22.9449,22.9437,22.6704,23.1728,22.694,22.7345,23.0917,23.0178
13,20211005,14,23.5135,23.755,22.9345,23.1913,23.7483,22.7237,23.5197,23.0459,23.8682
14,20211005,15,22.8504,22.9976,22.7177,22.5815,22.983,22.5536,22.7647,22.7737,23.1215
15,20211005,16,23.001,23.1796,22.8282,22.6689,23.1454,22.6141,22.8861,22.8945,23.3063
16,20211005,17,23.1153,23.247,23.0107,22.7689,23.2855,22.8279,22.8993,23.088,23.426
17,20211005,18,23.0658,23.3183,22.77,22.6257,23.1313,22.6036,22.7683,22.8285,23.3281
18,20211005,19,23.1277,23.4099,22.8917,22.9608,23.1165,22.8328,23.3599,22.8278,23.3203
19,20211005,20,22.7015,22.8481,22.5483,22.4109,22.8291,22.3268,22.5565,22.609,22.9574
20,20211005,21,22.3181,22.4441,22.2039,21.9629,22.4938,21.9575,22.1039,22.2931,22.5999
21,20211005,22,22.0933,22.2227,21.9859,21.7314,22.2697,21.7419,21.8772,22.066,22.38
22,20211005,23,21.878,22.0189,21.7412,21.5208,22.0346,21.5186,21.6484,21.8244,22.1638
23,20211005,24,21.652,21.7524,21.599,21.2594,21.8712,21.3134,21.3788,21.7307,21.9408
24,20211005,25,21.5198,21.6431,21.4145,21.134,21.718,21.1555,21.2615,21.5234,21.8332
25,20211005,26,21.3447,21.427,21.2897,20.954,21.5573,21.0086,21.0684,21.4173,21.6268
26,20211005,27,21.2691,21.3799,21.2231,20.8741,21.5061,20.9203,21.0166,21.3843,21.5876
27,20211005,28,21.2472,21.3762,21.174,20.857,21.4685,20.877,21.0084,21.3283,21.5746
28,20211005,29,21.1741,21.3127,21.1215,20.7902,21.4016,20.821,20.9531,21.2888,21.5097
29,20211005,30,21.1533,21.2551,21.1272,20.7514,21.3942,20.8165,20.8903,21.2845,21.4659
30,20211005,31,21.1303,21.2737,21.0751,20.7609,21.3454,20.7817,20.9286,21.2372,21.4585
31,20211005,32,21.1251,21.2596,21.0798,20.7487,21.3451,20.7842,20.9039,21.2415,21.4502
32,20211005,33,21.1172,21.2544,21.026,20.7372,21.3351,20.7393,20.8997,21.1772,21.4572
33,20211005,34,21.1812,21.3158,21.0669,20.8083,21.3918,20.7977,20.9612,21.2078,21.5237
34,20211005,35,21.2028,21.3345,21.1049,20.8433,21.3989,20.8474,20.9983,21.2298,21.5192
35,20211005,36,21.6522,21.7673,21.5344,21.2979,21.834,21.2956,21.4345,21.6263,21.9464
36,20211005,37,22.8008,22.9063,22.6971,22.3929,23.0013,22.3694,22.5474,22.7999,23.0883
37,20211005,38,23.2836,23.4801,23.0713,22.8825,23.4827,22.7593,23.1496,23.2149,23.6527
38,20211005,39,24.1359,24.2686,24.0077,23.7734,24.3712,23.745,23.9408,24.1303,24.4984
39,20211005,40,24.3036,24.5952,24.0401,23.8963,24.5296,23.7534,24.2303,24.1939,24.7963
40,20211005,41,24.4466,24.6756,24.2091,24.2369,24.5457,24.1302,24.4789,24.266,24.7845
41,20211005,42,25.6097,25.8126,25.4655,25.244,25.7121,25.2206,25.4955,25.4874,25.939
42,20211005,43,25.3913,25.6157,25.2421,24.9285,25.4943,24.884,25.1762,25.2977,25.8068
43,20211005,44,25.1667,25.3404,24.9977,24.7324,25.3883,24.6925,24.9096,25.1357,25.6111
44,20211005,45,24.686,24.9889,24.4033,24.2865,24.8808,24.1056,24.6445,24.5381,25.1895
45,20211005,46,23.8533,24.1896,23.4107,23.4581,24.0497,23.1002,23.8088,23.5651,24.4106
46,20211005,47,23.1361,23.2102,23.062,22.7129,23.3756,22.7683,22.8278,23.2027,23.4405
47,20211005,48,22.559,22.6127,22.5149,22.1153,22.8169,22.207,22.2322,22.6757,22.8547
