,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20211011,1,5.74233,72.9926,5.45597,73.5116,5.36414,74.1182,6.19206,73.5397,5.15489,72.5438,5.82309,73.7448,5.83062,74.9622,4.79806,73.8249,5.00009,72.7975
1,20211011,2,3.90551,102.618,4.35787,100.272,3.84378,101.8,4.76249,100.008,3.5764,103.196,4.49624,99.6549,4.9561,99.9736,3.15083,103.518,4.00866,100.579
2,20211011,3,3.1893,96.2618,3.13123,91.1378,3.12755,98.9917,4.37336,94.1128,2.42956,97.0405,3.90541,95.9557,4.36654,90.8441,2.34435,100.342,2.38029,92.7654
3,20211011,4,2.91587,97.8552,2.26701,97.4445,3.42684,99.9251,3.96863,98.6189,1.9098,93.8953,3.93352,99.0736,3.7295,98.0928,2.94948,98.9414,0.143176,80.8248
4,20211011,5,5.0887,89.5493,4.81409,87.213,5.25725,90.4781,5.71035,89.9928,4.5362,88.0255,5.71295,89.7213,5.44247,89.3106,4.66285,89.4032,4.32087,85.6866
5,20211011,6,3.05883,96.2816,3.54057,90.6751,2.89332,103.704,4.239,94.0281,0.890551,125.777,3.49522,100.449,4.35781,90.6304,1.933,109.435,2.74555,95.4994
6,20211011,7,1.95774,111.121,1.78326,110.339,2.54046,106.644,2.80698,106.855,1.60459,115.037,2.95669,105.741,3.07229,103.276,2.21869,106.248,0.621159,195.732
7,20211011,8,2.08693,92.6153,0.981313,89.029,2.26811,96.9385,2.76284,91.4765,1.57464,111.216,2.87332,96.3298,2.82574,88.0242,1.63507,98.9793,0.335245,148.287
8,20211011,9,2.25729,77.4668,1.76043,75.6466,2.22197,78.9753,3.23266,81.9152,1.05154,82.2159,3.22329,87.5263,3.01157,76.0496,1.2663,64.6295,0.116405,168.989
9,20211011,10,5.5889,72.5095,5.32304,71.4244,5.3199,75.0293,6.14566,74.2043,4.95031,70.3187,5.7158,75.7126,5.73647,74.0089,4.81933,73.0469,4.81813,68.9886
10,20211011,11,5.74233,72.9926,5.45597,73.5116,5.36414,74.1182,6.19206,73.5397,5.15489,72.5438,5.82309,73.7448,5.83062,74.9622,4.79806,73.8249,5.00009,72.7975
11,20211011,12,4.5936,70.3932,4.19253,69.0201,4.34621,73.2722,5.31103,74.3696,3.95642,67.2662,4.99986,76.5044,4.74678,72.9969,3.75432,68.6632,3.78264,67.6163
12,20211011,13,4.93975,84.657,4.88856,84.0942,4.66433,86.1128,5.57985,85.4072,4.23473,83.34,5.19375,85.5627,5.40592,85.9402,4.02605,84.6024,4.29009,82.7751
13,20211011,14,2.79493,114.552,3.54344,102.226,2.43595,126.055,3.49673,106.887,2.36703,122.772,2.92903,116.765,4.30066,98.6552,2.11381,133.561,2.96913,108.06
14,20211011,15,2.83146,100.505,3.28817,100.238,2.6278,100.855,3.69565,96.9236,1.98772,107.159,3.34503,97.5027,4.09791,96.6428,2.02989,105.267,2.39669,108.07
15,20211011,16,3.35426,96.9887,3.57254,94.7732,2.92158,98.4852,3.75205,96.8414,3.02453,97.2973,3.27846,98.2905,3.98777,95.0875,2.54841,99.332,3.23901,95.0509
16,20211011,17,3.25712,86.8604,3.37142,84.0085,3.35151,94.4872,3.66346,85.5797,3.06493,85.7229,3.47398,90.3479,3.81877,83.7961,3.25946,94.5811,3.10107,82.6486
17,20211011,18,4.70611,89.7029,5.43963,86.7919,4.04202,94.5036,5.10317,89.3897,4.42338,88.6721,4.36866,93.796,5.76567,86.5811,3.72711,93.3054,5.21878,86.7507
18,20211011,19,3.01228,96.0591,3.62978,87.5598,3.64919,100.892,3.60605,94.4414,2.63736,95.0885,4.03072,100.311,4.17614,87.3862,3.37354,100.018,3.30654,86.2643
19,20211011,20,5.56657,88.5334,4.88394,84.006,5.58472,90.2485,6.2724,87.7907,4.72867,88.3671,6.01787,88.5938,5.56977,85.2789,5.03021,90.7177,4.21636,82.3676
20,20211011,21,5.24495,81.0315,5.30393,78.8221,5.09796,84.9829,5.57682,81.534,5.01682,79.982,5.30464,84.9188,5.60095,79.7185,4.90173,83.2163,5.1353,78.7153
21,20211011,22,5.459,84.0988,5.23344,81.0942,5.19897,87.674,5.92738,85.0063,4.95258,82.8091,5.53919,87.3281,5.67694,82.9412,4.75648,86.3215,4.80358,80.0186
22,20211011,23,5.35012,92.2798,5.21663,91.2637,4.86656,93.5989,5.73587,92.7343,4.92066,91.344,5.13725,93.6537,5.60545,92.6501,4.50216,92.409,4.81476,90.1998
23,20211011,24,4.32706,98.5099,5.00396,96.5032,3.95194,100.159,4.92378,97.7587,3.65687,98.9736,4.22088,99.0532,5.36569,97.912,3.20086,102.251,4.48422,95.668
24,20211011,25,5.69242,90.342,5.95596,91.2434,4.80326,91.4176,5.92021,89.8134,5.56888,90.4054,4.91333,89.7769,5.93306,92.3582,4.88408,92.0919,5.93715,90.2111
25,20211011,26,4.68676,85.2062,4.57884,81.8126,5.08524,87.7338,5.46676,86.0265,4.03086,81.2985,5.21907,87.6485,5.52584,84.3763,4.72786,84.6075,3.92851,78.5306
26,20211011,27,5.89115,84.1862,5.60265,85.2645,5.69489,83.3823,6.42779,86.0839,5.30091,80.9381,5.857,83.8956,6.21479,87.994,5.30323,81.1768,5.22347,82.0268
27,20211011,28,5.71117,76.8816,5.4376,77.1884,6.03544,76.3386,6.28012,78.0757,5.31805,75.0984,6.51788,77.1779,5.89323,78.7179,5.4851,73.9342,5.21501,75.8696
28,20211011,29,5.49907,81.6729,5.24616,81.3412,5.31383,81.8552,6.25428,83.0102,4.6858,79.0723,5.71074,82.0334,6.05561,83.985,4.68896,79.8193,4.55079,78.4796
29,20211011,30,4.69971,81.7726,4.49064,79.6724,4.66084,83.3958,5.42365,83.87,4.05562,78.1248,5.01936,83.8117,5.12974,82.7875,4.12717,80.6865,4.05877,77.1898
30,20211011,31,4.4194,82.7258,4.29585,80.1086,4.34799,84.2322,5.12215,84.0919,3.73819,79.7409,4.61691,84.7654,4.92338,82.1406,3.82458,81.291,3.82899,78.098
31,20211011,32,2.82808,80.6537,3.23167,79.0958,1.9709,80.9594,4.23585,82.2379,0.415748,80.824,3.62664,84.8606,4.04856,80.7759,0.543394,192.537,2.21596,80.414
32,20211011,33,2.83455,72.0121,3.15399,73.2853,3.67505,79.2157,4.18715,76.5456,1.57395,59.4739,4.06926,80.1119,4.15328,75.6737,2.68161,76.2878,2.30928,71.1223
33,20211011,34,2.8527,74.2983,3.90872,80.5294,4.29583,80.272,4.38368,80.0128,0.928444,48.9034,4.75135,81.2243,4.34271,80.8281,3.35056,80.6004,2.7683,80.1593
34,20211011,35,3.36126,83.8715,3.65327,82.1007,3.00938,88.1877,4.35854,84.6817,2.64989,82.8994,3.86944,86.2574,4.52297,83.3629,2.75931,87.7491,2.80027,82.4373
35,20211011,36,3.96117,76.5135,3.78104,74.6691,4.39409,78.9582,4.36666,79.6913,3.69421,73.2371,4.77109,81.7697,4.16369,76.8811,4.0837,74.1776,3.46774,73.3819
36,20211011,37,5.14773,78.5909,5.45176,77.586,5.03217,80.8277,5.45668,79.1868,4.9255,78.3289,5.43033,81.5087,5.62854,77.77,4.74213,79.6457,5.27385,77.8597
37,20211011,38,5.71973,76.6705,5.8909,76.3674,5.51297,78.6636,6.14396,76.4598,5.41847,77.6608,5.94614,78.3396,6.13375,76.123,5.2782,78.7293,5.66077,77.3762
38,20211011,39,5.84291,80.5451,5.70848,82.0659,5.61279,79.0663,6.15898,79.288,5.651,81.6035,5.81531,77.9738,6.07435,81.4832,5.52411,79.8256,5.48747,82.3228
39,20211011,40,5.85847,82.973,5.83227,84.4585,5.79425,81.0261,6.154,82.7434,5.64184,83.187,6.02104,81.1588,6.09565,84.0767,5.65266,80.7451,5.69119,84.871
40,20211011,41,6.48053,87.0571,6.31829,88.3508,6.5167,85.6956,6.69643,87.069,6.35593,86.911,6.689,85.8078,6.44109,87.5267,6.37023,85.1627,6.3084,89.0216
41,20211011,42,7.03681,89.0153,7.00396,91.8027,7.04327,86.2574,7.30118,88.6783,6.80548,89.1514,7.23467,85.9146,7.16554,91.3036,6.88641,85.986,6.83851,92.4165
42,20211011,43,7.23788,85.3983,7.01092,85.9853,7.34199,84.8871,7.46956,85.4949,6.92754,84.8394,7.42753,84.2922,7.09097,86.7978,7.15304,84.4576,6.8076,85.3466
43,20211011,44,7.19171,86.1827,6.86615,84.3966,7.30721,85.6766,7.55336,86.6514,6.85498,84.9059,7.4427,85.4338,7.18576,85.2462,7.12381,84.633,6.60279,83.3745
44,20211011,45,7.41426,86.0305,6.84677,85.8842,7.14713,85.7441,7.59635,86.9388,7.14577,84.2841,7.12292,85.8601,7.08129,87.2819,7.031,84.243,6.64376,84.3048
45,20211011,46,6.68514,82.8429,6.09975,80.8417,7.07738,83.3798,6.84299,85.1412,6.3398,78.8383,7.08139,83.9501,6.32267,84.3952,6.82613,80.4637,5.87479,77.3344
46,20211011,47,5.5346,76.9573,5.32376,74.2083,5.96736,81.2979,5.81469,80.3834,5.29144,74.0616,6.2304,83.2119,5.36609,76.8048,5.57479,77.1738,5.38635,73.8862
47,20211011,48,5.2817,74.3313,5.31516,73.1119,5.73344,77.5395,5.33732,75.0785,5.26132,73.5267,5.86555,78.1436,5.25692,73.8132,5.54684,75.532,5.23977,72.668
