,DATA,HORA,Barreto,Pto N,Pto S,Pto E,Pto W,Pto SE,Pto NE,Pto SW,Pto NW
0,20211015,1,24.4409,24.5292,24.3482,24.4012,24.4791,24.31,24.4883,24.3852,24.5687
1,20211015,2,24.9259,24.9225,24.9257,24.5974,24.8916,24.7463,24.6422,24.8484,24.8208
2,20211015,3,24.2949,24.3159,24.2181,24.1618,24.381,24.1051,24.1635,24.2645,24.4118
3,20211015,4,24.521,24.5118,24.0358,25.0297,24.046,24.6577,24.574,24.0357,24.1927
4,20211015,5,23.2721,23.4745,23.1208,23.2083,23.4056,23.069,23.4384,23.2725,23.4519
5,20211015,6,22.9838,23.0929,22.9015,22.8374,23.1365,22.7943,22.9481,23.0343,23.1807
6,20211015,7,23.483,23.4752,23.5414,23.4094,23.4534,23.4722,23.5119,23.5475,23.3392
7,20211015,8,23.2208,23.3476,23.1652,22.8902,23.5123,22.8743,23.1284,23.4166,23.5117
8,20211015,9,22.4914,22.6224,22.4218,22.2594,22.7865,22.2484,22.5017,22.6151,22.7571
9,20211015,10,22.9776,23.0945,22.9403,22.7688,23.1146,22.7715,23.0079,23.0032,23.1312
10,20211015,11,23.6904,23.8853,23.5591,23.5867,23.7249,23.4681,23.8806,23.6045,23.7906
11,20211015,12,25.2986,25.3989,25.1954,25.0948,25.3864,25.0403,25.3469,25.1611,25.5127
12,20211015,13,25.0536,25.3298,25.2125,25.493,24.9237,25.4882,25.8209,24.9274,24.918
13,20211015,14,26.2544,26.1539,26.7759,26.7919,26.336,26.8992,26.7589,26.7528,26.2829
14,20211015,15,31.401,31.5078,31.3192,31.2981,31.2567,31.2643,31.3099,31.1563,31.387
15,20211015,16,34.0286,33.9395,33.9415,33.7261,33.9904,33.7858,33.8036,33.9173,33.5326
16,20211015,17,35.1095,35.1323,35.0614,34.9141,35.218,34.9724,34.9896,35.109,35.1483
17,20211015,18,34.7084,34.9466,34.5518,34.2766,34.9964,34.1284,34.4489,34.7307,35.4433
18,20211015,19,34.3861,34.6771,34.12,34.0256,34.5972,33.8361,34.3319,34.3282,34.8477
19,20211015,20,33.577,33.8661,33.3439,33.0362,33.9607,32.933,33.3197,33.6407,34.3395
20,20211015,21,33.6224,33.7406,33.5119,33.1635,33.9656,33.2675,33.3575,33.6237,34.0066
21,20211015,22,31.433,31.2742,31.6151,31.8885,31.4374,32.0218,31.9776,31.3808,31.6575
22,20211015,23,31.1021,31.2261,31.1189,30.5894,31.4797,30.8004,30.7806,31.3085,31.6624
23,20211015,24,30.6509,30.6984,30.6438,30.0612,30.9537,30.3326,30.2354,30.8128,30.9588
24,20211015,25,30.3611,30.2825,30.2804,29.8787,30.6041,29.9361,29.8675,30.4403,30.4997
25,20211015,26,29.6532,29.591,29.5539,29.1888,29.8781,29.2042,29.2035,29.7141,29.785
26,20211015,27,29.1285,29.0119,29.0328,28.6477,29.3583,28.6639,28.6271,29.1933,29.2083
27,20211015,28,29.0418,28.807,28.9337,28.6061,29.187,28.5821,28.4746,29.0321,28.923
28,20211015,29,28.9178,28.6276,28.8043,28.5094,28.9685,28.4955,28.3339,28.6297,28.7108
29,20211015,30,28.8669,28.6086,28.7237,28.4092,28.7758,28.3468,28.2901,28.4484,28.7132
30,20211015,31,28.4247,28.347,28.0641,28.3978,27.8093,28.2135,28.3027,27.4545,27.8798
31,20211015,32,27.448,27.5587,27.1077,27.8163,27.2906,27.1954,27.8808,27.1241,27.4248
32,20211015,33,23.7636,24.0235,23.563,23.3493,24.0348,23.2499,23.5957,23.6953,24.3659
33,20211015,34,24.1076,24.3271,23.9363,23.6659,24.4457,23.5504,23.9257,24.2336,24.5843
34,20211015,35,24.3847,24.4325,24.3178,24.0844,24.4348,24.1615,24.1195,24.2601,24.4403
35,20211015,36,25.6547,25.6315,25.7236,25.2449,25.8854,25.3958,25.3046,25.908,25.8052
36,20211015,37,26.7351,26.5396,26.9938,26.4687,26.8135,26.8191,26.2816,26.9212,26.6587
37,20211015,38,29.3804,29.4054,29.3767,29.0307,29.4586,29.0965,29.1253,29.376,29.438
38,20211015,39,30.9732,30.7702,31.2389,31.0719,30.9529,31.2294,31.1513,31.2556,30.2461
39,20211015,40,33.4652,33.2728,33.4412,33.0791,33.6082,33.2071,32.9706,33.4661,33.3743
40,20211015,41,32.2772,32.6698,31.9136,32.0664,32.3763,31.9083,32.4052,31.7432,32.8224
41,20211015,42,29.0239,29.1354,29.0678,28.79,29.5447,28.648,28.6139,29.0148,29.3474
42,20211015,43,26.0172,26.5377,25.5798,25.3958,26.6704,25.1168,25.8323,26.0455,27.1571
43,20211015,44,25.9456,26.4155,25.5572,25.3248,26.5929,25.1063,25.7134,26.0279,27.0228
44,20211015,45,26.4679,26.6684,26.2773,26.0359,26.6766,25.8867,26.2903,26.3949,26.808
45,20211015,46,25.6901,25.9194,25.5091,25.2426,26.0059,25.1171,25.4781,25.679,26.1982
46,20211015,47,25.4354,25.7631,25.1664,24.9501,25.814,24.8198,25.2564,25.3751,25.9123
47,20211015,48,24.745,24.6411,24.616,24.3945,24.8703,24.2684,24.4543,24.7511,24.644
