,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20210816,1,0.721489,73.3639,2.5456,75.38,0.881825,79.9361,3.61102,72.5151,0.639573,229.498,3.36722,74.0281,3.88443,76.7249,0.775099,184.68,1.197,74.6324
1,20210816,2,2.04423,72.9052,2.16477,71.4333,1.77962,75.9174,3.0015,76.411,1.77506,74.1261,2.63975,80.5901,2.98423,74.4441,1.47273,71.6863,1.74682,75.2922
2,20210816,3,1.95403,74.5435,1.94551,72.1374,1.568,75.0197,3.11984,75.1622,1.55375,76.9828,2.4896,78.3646,2.87453,74.2791,1.45254,72.7465,1.57309,75.8705
3,20210816,4,2.94185,75.358,3.13135,73.5715,2.50874,78.602,4.56108,77.4158,1.72277,75.1001,4.11762,77.9753,4.1389,79.0535,1.40477,76.7007,2.29058,72.2984
4,20210816,5,3.86247,71.3018,3.3901,67.615,3.56471,75.5598,5.01931,74.8947,2.4196,67.5883,4.59274,76.0056,4.40339,75.7673,2.51662,73.2993,2.39294,63.412
5,20210816,6,4.68628,64.7983,4.43266,65.2848,4.48713,66.1529,5.7195,67.5821,3.58281,62.7374,5.57731,67.9391,5.0998,69.0114,3.49809,63.5065,3.65042,63.5229
6,20210816,7,4.42301,64.0741,4.25429,64.8939,4.14947,65.4015,5.67286,66.7461,3.09895,61.0208,5.44246,66.5112,5.11704,69.2682,3.03699,62.3446,3.19974,61.429
7,20210816,8,4.02989,66.3452,3.6584,66.9606,3.82424,68.298,5.33473,69.9365,2.38346,60.5862,5.12309,69.7649,4.75679,72.5915,2.27573,62.3343,2.34677,61.4961
8,20210816,9,3.35423,67.108,3.04902,68.1761,2.94916,68.3477,4.43742,71.0175,2.08266,62.6878,4.18441,70.6323,3.94741,74.1389,1.50907,62.0955,2.18069,64.5134
9,20210816,10,3.38606,68.8648,3.48351,70.1989,2.24809,69.9949,4.63638,72.1244,1.66507,66.3185,4.26685,70.9977,4.22635,76.8076,0.859897,62.8503,2.46065,64.9815
10,20210816,11,0.721489,73.3639,2.5456,75.38,0.881825,79.9361,3.61102,72.5151,0.639573,229.498,3.36722,74.0281,3.88443,76.7249,0.775099,184.68,1.197,74.6324
11,20210816,12,1.57903,64.1791,2.1256,63.4706,1.04164,60.5935,2.73239,68.9555,1.00062,60.6958,2.29066,70.4514,2.77492,68.5969,0.497805,37.6971,1.68149,62.4335
12,20210816,13,0.751963,328.574,0.867452,11.3207,0.687218,304.012,0.576737,18.6395,0.766815,326.052,0.332182,51.1555,1.06953,31.1652,0.828878,295.173,0.868115,351.974
13,20210816,14,0.908181,44.0909,1.10933,37.437,0.557381,54.5976,1.11151,57.9421,0.77108,3.64929,1.07253,75.0219,1.41325,51.0844,0.484587,5.04965,1.187,343.907
14,20210816,15,0.658089,321.912,0.890212,313.48,0.217886,78.9623,0.255396,57.6864,0.698855,313.531,0.717945,107.3,0.53409,22.2686,0.4603,298.264,1.06223,307.548
