,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20210908,1,5.63262,80.3181,5.43006,78.9335,5.36315,83.1328,5.89017,80.8782,5.14198,79.298,5.58363,81.4889,5.57543,81.3397,4.96914,83.3453,5.13125,76.9693
1,20210908,2,4.903,79.1878,4.74608,77.9194,4.95161,80.8091,5.47388,80.6812,4.47423,77.674,5.49097,82.2188,5.2008,79.9666,4.52735,78.2484,4.34434,77.0788
2,20210908,3,5.07079,73.8035,4.89567,72.4343,5.0254,75.4773,5.56212,75.4942,4.58009,72.2303,5.42214,76.5412,5.30422,75.097,4.65194,73.4744,4.48622,71.1285
3,20210908,4,3.89982,86.1391,3.97661,82.346,3.30385,94.9542,4.88407,86.304,3.02703,86.6247,4.1279,91.8495,4.7257,85.2982,2.60595,97.3036,3.32345,81.4478
4,20210908,5,1.26634,185.691,1.61286,133.81,1.28197,140.824,2.89007,114.368,1.74891,212.778,2.87678,112.492,3.61518,107.927,1.55568,193.015,1.41546,173.322
5,20210908,6,4.77416,77.3241,4.22548,73.6919,4.62596,79.6642,5.47478,79.5757,3.95557,80.6553,5.62151,81.1536,4.83054,78.1827,2.01914,77.3137,3.35282,70.4719
6,20210908,7,5.38762,67.4877,4.91994,67.5061,5.33804,68.5972,5.72957,69.5513,3.84046,62.2906,5.70815,69.1062,5.16358,70.3111,3.99501,61.6934,4.52771,68.2314
7,20210908,8,5.77647,68.0948,5.4577,67.3227,5.81673,70.0809,6.14524,69.3391,5.28062,66.6702,6.14862,70.2377,5.66131,69.6885,5.35805,68.7749,5.18021,65.9342
8,20210908,9,5.87121,76.5201,5.38376,74.824,5.86136,79.3347,6.09325,78.498,5.16193,73.7655,6.08311,79.5045,5.56802,78.6572,5.23783,77.3802,4.75175,71.1948
9,20210908,10,6.07373,78.5837,5.57335,77.5721,5.94109,80.1473,6.06231,79.4526,5.63319,76.9951,5.92271,79.2532,5.60995,80.4139,5.60223,79.8511,5.14563,74.5736
10,20210908,11,5.63262,80.3181,5.43006,78.9335,5.36315,83.1328,5.89017,80.8782,5.14198,79.298,5.58363,81.4889,5.57543,81.3397,4.96914,83.3453,5.13125,76.9693
11,20210908,12,4.97019,70.8516,4.85201,71.962,4.76995,72.1614,5.28302,71.2624,4.54041,70.5952,5.09879,71.4611,5.01934,72.8059,4.37024,72.1617,4.59329,71.213
12,20210908,13,3.76111,68.3584,3.69856,68.9472,3.78579,69.3706,4.10421,69.8068,3.50254,67.1253,4.06196,70.8237,3.97206,69.3822,3.54865,67.4734,3.49597,68.7442
13,20210908,14,2.68537,64.0624,2.65282,66.8864,2.68247,65.8302,2.94545,65.6917,2.51192,62.8122,2.89645,68.8129,2.89871,65.9082,2.57886,62.6107,2.49021,67.7546
14,20210908,15,2.76358,65.9659,2.84512,69.1936,2.80039,66.8647,3.17999,69.5369,2.65822,67.454,3.06702,68.8954,3.18935,71.515,2.63636,63.1335,2.66094,72.149
15,20210908,16,3.00926,83.3284,3.09214,87.2009,3.00221,82.178,3.02928,83.1758,2.92174,82.4685,3.02734,82.2635,3.11027,85.8248,3.05269,79.8668,3.03771,88.3274
16,20210908,17,4.91294,84.061,5.08432,87.1011,4.64528,84.1268,5.37631,82.4278,4.55881,86.1893,5.02751,83.469,5.51009,84.6139,4.34757,84.7366,4.74126,90.4205
17,20210908,18,5.20504,76.4806,5.08442,77.6724,4.9552,74.8994,5.5362,76.0052,4.94191,76.4261,5.14222,75.1907,5.44676,77.4487,4.86811,74.4951,4.82616,76.9175
18,20210908,19,6.82951,78.0135,6.75806,79.1866,6.60354,77.2233,7.32744,78.5733,6.36686,77.7519,7.03422,77.7823,7.14099,79.8818,6.21095,76.3473,6.42222,78.9381
19,20210908,20,7.81133,81.6209,7.64497,82.0768,7.63807,81.7875,8.30562,82.481,7.18215,80.6662,8.02296,81.8448,8.03204,83.5334,7.05873,80.5745,7.18606,81.1793
20,20210908,21,8.03862,83.1751,7.87651,83.5148,7.87113,84.4242,8.36989,84.1435,7.43668,81.7264,8.15375,83.5913,8.06472,85.9503,7.32538,83.8799,7.54109,81.564
21,20210908,22,7.85085,84.8209,7.79443,84.6089,7.78825,86.7089,8.32168,85.4805,7.14295,83.8348,8.16845,85.054,8.07893,87.7751,7.08418,87.6865,7.31097,81.9096
22,20210908,23,7.81757,82.5838,7.42161,83.1184,7.3172,84.0778,8.35536,83.1356,6.73804,81.6981,7.83845,82.1331,7.87351,86.6575,6.45474,85.8254,6.82807,79.9175
23,20210908,24,7.10815,81.8563,6.8431,82.0052,6.7614,82.3957,7.74627,83.5323,5.79289,79.2966,7.31016,81.7602,7.45796,87.0635,5.64939,82.637,6.04937,77.8283
24,20210908,25,3.94752,78.6943,4.07507,81.8881,4.63764,82.4526,7.19054,83.0303,0.559066,241.615,6.84138,82.8001,6.89347,87.6614,1.87989,82.9294,1.17727,244.772
25,20210908,26,3.33213,75.2997,4.65716,77.631,3.4053,82.3674,6.58871,77.7723,0.441407,8.74799,6.09083,79.1246,6.42713,84.173,1.00961,75.5045,1.99334,70.4282
26,20210908,27,1.07653,99.4601,2.42535,94.5218,2.37754,91.9826,4.78234,78.3375,0.526092,254.092,4.60118,82.6553,5.05688,84.0074,0.826656,111.509,0.386068,35.3104
27,20210908,28,2.70685,85.7089,1.78637,87.2821,2.88384,94.715,4.43005,82.2275,1.21916,119.314,4.17082,83.2177,4.31961,88.7129,1.36661,107.657,0.823898,192.834
28,20210908,29,1.99142,94.1588,2.13701,102.744,2.23108,92.9352,2.27575,89.5179,1.46717,104.064,2.71241,86.1143,2.54051,101.032,1.9823,102.807,1.19429,107.595
29,20210908,30,1.93426,92.4792,2.01914,108.608,2.28119,92.9934,2.18131,93.8176,1.52094,95.1152,2.43523,87.2317,2.30813,107.28,2.17105,99.8331,1.17684,110.939
30,20210908,31,1.83775,97.892,1.14911,114.581,2.39695,101.803,2.09633,96.2075,1.74276,106.932,2.45089,95.168,1.96779,114.354,2.38213,109.126,0.418402,116.4
31,20210908,32,2.02877,92.5465,0.903097,103.625,2.54566,99.102,2.2991,94.4794,1.86178,96.7205,2.65605,94.3969,1.74471,110.302,2.46604,104.857,0.491051,61.1366
32,20210908,33,1.71695,83.9131,1.04456,102.795,2.50476,92.2164,2.08218,86.8754,1.4268,90.4341,2.59591,87.554,1.90946,104.068,2.40736,100.922,0.129933,62.4662
33,20210908,34,0.420523,77.3037,0.218078,224.799,1.90489,94.7869,0.618452,76.1042,0.83038,118.751,1.96491,84.7889,0.439758,157.215,2.12693,110.23,0.185291,235.43
34,20210908,35,4.13368,155.428,4.08606,160.06,3.86444,161.666,4.1564,153.867,4.10295,159.734,3.75017,157.275,4.21005,160.765,4.11229,168.364,3.98584,161.496
35,20210908,36,4.35367,199.989,4.18471,200.223,4.58218,200.361,4.66732,203.221,3.96311,195.385,4.8714,204.84,4.76765,204.553,4.18032,196.166,3.86999,201.841
36,20210908,37,6.69458,216.548,6.27045,216.135,7.09812,217.811,6.92045,217.427,6.38586,215.964,7.1509,218.742,6.87259,216.61,7.03338,215.941,5.58221,216.983
37,20210908,38,7.04651,200.16,6.67805,198.962,7.63318,201.906,7.51576,201.822,6.87879,199.537,7.94467,204.193,7.24726,201.152,7.44717,201.336,6.56669,197.67
38,20210908,39,7.24656,188.788,7.02631,186.45,7.50008,191.971,7.5609,190.37,6.90157,190.562,7.6235,193.876,7.53423,188.361,7.27021,193.504,6.62606,187.831
39,20210908,40,7.0958,188.509,6.82487,186.776,7.35933,190.926,7.15771,192.591,6.71522,184.247,7.28177,195.915,7.05696,190.715,7.03762,186.294,6.48578,182.285
40,20210908,41,6.32038,188.889,6.03836,187.52,6.66464,190.754,6.2839,192.845,6.115,185.201,6.41043,195.613,6.1765,191.691,6.53939,186.475,5.86094,183.273
41,20210908,42,5.65326,185.563,5.51811,183.956,5.79491,188.424,5.4242,189.439,5.75735,183.442,5.34405,193.035,5.52991,188.199,5.99889,184.746,5.55062,181.871
42,20210908,43,4.56994,181.229,4.60531,180.303,4.54987,183.485,4.2564,185.772,4.73346,178.129,4.11853,188.075,4.4415,185.764,4.82585,178.868,4.69798,177.544
43,20210908,44,3.38971,166.98,3.37149,167.243,3.33674,169.771,3.09395,165.686,3.68219,167.134,2.95837,165.778,3.20242,170.165,3.76414,168.49,3.52617,165.963
44,20210908,45,2.69559,170.894,2.72703,172.868,2.69064,172.328,2.50666,162.352,2.89965,174.779,2.37588,163.534,2.5694,167.32,3.08939,175.55,2.90497,174.962
45,20210908,46,4.24991,172.757,4.27474,174.092,4.21032,174.623,3.87463,172.099,4.30647,173.083,3.58369,173.535,3.93133,174.311,4.51689,176.138,4.32275,172.247
46,20210908,47,4.20021,167.572,4.26631,170.012,4.10882,168.785,4.08315,165.757,4.37605,167.745,3.77975,166.749,4.28077,169.139,4.4974,169.173,4.35752,168.703
47,20210908,48,3.61454,157.131,3.77345,161.678,3.42113,156.492,3.7772,153.823,3.47956,160.56,3.47055,153.012,4.01339,159.175,3.47665,160.867,3.60466,163.2
