,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20210831,1,2.17609,86.7734,2.10375,78.0304,1.80064,94.4495,2.78267,88.4562,1.85701,83.7952,2.14916,91.2349,2.57086,83.4757,1.75681,92.9389,1.78118,74.2467
1,20210831,2,3.08775,110.973,3.06144,110.793,3.08816,110.543,3.40826,109.165,2.87344,112.712,3.25085,109.166,3.44675,110.117,2.99891,111.288,2.74677,112.391
2,20210831,3,2.21311,99.8142,2.52025,83.6056,1.6584,129.278,3.20624,89.1791,1.80472,111.648,2.0151,108.533,3.24501,83.8124,1.60996,132.715,1.97648,90.655
3,20210831,4,3.0368,82.427,2.60327,78.1144,3.42597,88.2064,3.38413,82.9092,2.58083,83.8174,3.59338,86.7241,2.85491,78.8199,3.27277,88.5966,2.31183,79.0054
4,20210831,5,1.26672,68.8788,1.28945,69.8724,1.93986,73.713,1.65925,75.0199,1.14437,59.7684,2.23159,78.9693,1.64434,73.4712,1.49479,57.3751,1.11194,63.0817
5,20210831,6,1.16981,73.426,1.18024,56.0766,0.673144,93.8026,1.89963,75.862,0.486347,42.4319,1.57963,81.6965,1.57816,67.8519,0.13639,17.251,0.735229,37.6929
6,20210831,7,0.370332,239.881,0.587651,254.45,0.298959,182.406,0.54705,132.293,0.365634,275.69,0.566564,131.694,0.535821,239.829,0.370619,225.576,0.421806,279.545
7,20210831,8,0.624121,105.815,0.39094,94.6993,0.347249,151.416,1.64209,99.1112,0.081327,9.73572,0.735472,110.246,1.62643,101.291,0.16995,242.454,0.208337,326.628
8,20210831,9,2.18344,112.707,1.71732,127.983,2.06628,102.691,2.71488,116.387,1.09846,117.653,2.77623,104.623,2.93027,126.044,1.54534,106.833,0.615011,178.875
9,20210831,10,1.01362,64.5534,0.973866,46.7256,0.978743,75.7515,1.46653,76.4119,0.915358,18.895,1.2175,77.4915,1.43586,73.8588,0.764036,56.6534,1.30272,25.0776
10,20210831,11,2.17609,86.7734,2.10375,78.0304,1.80064,94.4495,2.78267,88.4562,1.85701,83.7952,2.14916,91.2349,2.57086,83.4757,1.75681,92.9389,1.78118,74.2467
11,20210831,12,2.28187,81.5112,2.17636,74.9037,2.34054,84.1888,2.33237,76.5048,2.32563,85.092,2.72979,89.1583,2.30395,74.3275,2.30979,85.763,2.03197,73.0612
12,20210831,13,5.12148,105.579,5.0999,103.162,4.84085,109.006,4.9515,107.267,4.91979,105.939,4.99392,109.714,4.80427,104.735,4.45465,110.56,4.91726,102.844
13,20210831,14,4.74805,120.9,4.68949,121.105,4.68129,118.414,4.87293,120.065,4.66337,121.387,4.91657,121.533,4.77179,118.392,4.5884,116.529,4.59215,122.807
14,20210831,15,6.28326,114.53,6.21061,115.052,6.1909,113.098,6.46564,114.694,5.98631,114.337,6.32946,113.72,6.47389,115.353,5.99182,112.693,5.82184,115.147
15,20210831,16,6.10269,111.313,5.99227,112.137,6.27262,110.348,6.38071,111.182,5.95726,111.009,6.46297,110.719,6.24369,112.325,6.12617,109.302,5.86924,112.259
16,20210831,17,6.41825,118.07,6.38163,118.104,6.37639,116.997,6.58064,117.439,6.34128,118.149,6.53471,117.232,6.57301,117.507,6.27663,117.813,6.33271,118.618
17,20210831,18,7.21132,114.027,6.98454,113.898,7.30056,113.422,7.52104,113.793,6.93987,113.696,7.47741,113.206,7.28293,114.129,7.07786,113.13,6.80872,114.068
18,20210831,19,7.12662,113.347,7.03057,112.693,7.24678,114.265,7.4306,113.376,6.89274,113.043,7.46763,114.124,7.28971,113.108,7.02869,114.022,6.85501,112.561
19,20210831,20,6.97165,111.169,6.84976,111.285,7.05829,110.22,7.24823,111.107,6.7713,110.831,7.2659,110.374,7.0946,111.378,6.85185,109.562,6.69616,111.464
20,20210831,21,6.51938,109.442,6.18025,108.639,6.73347,108.856,6.76348,109.339,6.30187,109.075,6.88245,109.085,6.37781,108.564,6.53466,107.853,6.04671,108.96
21,20210831,22,5.84409,108.303,5.32648,106.41,6.26397,107.78,5.97744,108.032,5.68521,107.606,6.17661,107.557,5.54095,106.702,6.22081,106.603,5.1349,106.571
22,20210831,23,4.90646,103.291,4.9843,101.632,4.6133,103.751,5.15695,102.34,4.60147,103.523,4.66413,102.12,5.21082,101.903,4.52565,103.941,4.64984,101.671
23,20210831,24,3.32651,93.5636,3.7646,91.98,3.07094,96.5562,3.61259,92.623,3.10384,94.1653,3.28614,95.8365,3.9183,91.1995,2.93938,95.9004,3.65041,93.2943
24,20210831,25,3.46787,93.0846,3.49838,90.874,3.06437,94.5525,3.88282,93.9379,2.96709,91.6631,3.41983,92.9526,3.84732,93.26,2.68511,93.6903,3.12432,89.212
25,20210831,26,3.01609,90.219,2.83674,87.0408,3.24613,90.7307,3.4226,90.063,2.83583,89.6388,3.23786,91.5716,2.9924,86.645,3.18916,89.7158,2.859,88.4766
26,20210831,27,2.14665,85.3365,1.90903,80.4633,2.8757,92.31,3.11034,90.7302,1.69781,77.2341,3.2253,94.4988,2.46454,85.87,2.50657,87.0817,1.63713,77.6702
