,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20210818,1,2.38724,66.908,3.3958,71.9426,1.97486,75.3525,4.11881,71.6727,0.170102,115.853,3.74669,72.8708,3.92479,77.8287,0.989453,92.7275,1.82242,77.7858
1,20210818,2,1.63868,46.0475,2.04175,46.1374,1.02404,46.4445,2.64934,55.8951,1.32995,40.5138,1.91001,59.6468,2.83378,52.412,1.08578,38.2321,1.57275,40.7587
2,20210818,3,1.74053,61.8532,1.77644,63.2266,1.53652,60.9983,2.20683,66.0764,1.68028,62.2838,1.72775,66.0633,2.11492,67.4375,1.72488,59.3004,1.78521,63.9162
3,20210818,4,3.17799,65.8361,3.42099,66.7841,2.69432,67.6342,4.53863,68.6935,2.17561,63.112,3.94437,69.6679,4.32836,71.6099,1.94251,63.0183,2.69824,64.7822
4,20210818,5,2.17792,68.9694,2.91131,70.6814,1.13896,64.619,4.12797,70.9943,0.702276,59.1703,3.50902,69.6658,3.9803,76.4662,0.533614,265.554,1.57274,66.2864
5,20210818,6,1.61739,78.1592,1.29789,77.17,1.473,78.1531,4.08085,79.4371,0.741323,163.013,3.88339,78.7083,3.8267,84.2136,0.286229,143.666,0.926759,190.992
6,20210818,7,1.73406,80.7335,2.17049,82.3587,1.57433,82.7941,3.97607,76.198,0.266041,168.753,3.60497,77.0864,3.98094,83.6188,0.183084,102.541,0.550676,106.089
7,20210818,8,2.07771,75.8511,1.92483,79.0936,1.90998,82.6633,3.83355,75.2266,0.639071,131.207,3.54214,75.5187,3.80332,83.3106,0.94591,96.8707,0.560006,181.309
8,20210818,9,2.9726,91.7318,2.45386,92.2039,3.24458,92.4533,3.87462,89.2385,1.81633,97.4648,3.90385,85.4015,3.70788,95.3108,2.11905,98.4716,1.17023,96.6066
9,20210818,10,3.81823,75.1565,4.09717,78.4057,3.61882,78.4933,4.35882,78.5175,1.69719,72.0402,4.26299,75.6653,4.25239,84.7889,1.88396,80.6333,2.76103,77.3235
10,20210818,11,2.38724,66.908,3.3958,71.9426,1.97486,75.3525,4.11881,71.6727,0.170102,115.853,3.74669,72.8708,3.92479,77.8287,0.989453,92.7275,1.82242,77.7858
11,20210818,12,0.323682,90.0181,1.29573,79.9764,0.56108,100.748,1.41821,69.9808,0.362125,187.001,1.23788,75.6541,2.0361,75.4827,0.534487,123.304,0.734476,100.886
12,20210818,13,0.639479,265.741,0.658392,263.84,0.590326,280.717,0.628785,260.188,0.280867,230.63,0.302925,271.491,0.336753,282.838,0.284025,275.408,0.374097,257.716
13,20210818,14,1.09282,203.633,1.20838,206.538,0.980028,200.933,1.21612,193.83,1.20051,209.122,1.07208,180.854,1.23777,205.285,1.21182,211.951,1.06474,206.255
14,20210818,15,1.72546,198.111,1.50847,193.965,1.77887,196.2,1.57205,195.341,1.8545,196.26,1.69981,199.186,1.3534,191.536,1.84524,194.61,1.48657,191.607
15,20210818,16,1.77048,191.801,1.61223,187.12,1.84699,191.887,1.45819,181.432,1.82468,191.285,1.72029,185.307,0.768031,149.773,1.91841,190.211,1.76146,181.998
16,20210818,17,0.281739,80.5902,0.649087,355.283,1.31384,164.683,1.41968,51.0509,2.57731,200.473,1.36022,65.9512,1.35992,39.8249,2.79697,196.216,1.48843,210.446
17,20210818,18,2.72428,184.47,2.98487,213.506,2.90716,174.32,2.54337,121.008,3.87887,200.643,2.80156,131.471,0.70318,122.671,3.84704,193.085,3.79131,204.864
18,20210818,19,2.2128,181.714,2.36993,195.681,2.1834,169.526,2.38143,141.87,3.33583,202.979,2.4405,139.16,2.09813,142.14,3.18732,197.946,3.48521,203.669
19,20210818,20,2.39924,147.997,2.36664,149.171,2.43593,148.186,2.46053,142.087,2.48269,163.42,2.45856,139.728,2.34308,142.948,2.54763,162.377,2.51324,163.768
20,20210818,21,5.15144,80.0616,5.1112,83.8409,4.87457,79.1268,5.21441,79.6339,5.05993,81.1238,4.99451,79.0699,5.1298,83.6146,4.81585,78.3909,5.01856,84.4581
21,20210818,22,6.02117,82.1074,5.92504,81.1594,5.885,85.1888,6.3172,83.9385,5.39537,80.6051,6.24031,84.2633,6.05397,85.137,5.24963,85.2627,5.59803,78.6268
22,20210818,23,6.39747,75.5724,6.17904,77.4944,6.11342,76.6752,6.66204,77.45,5.92093,73.6777,6.37475,76.4421,6.2861,81.1251,5.63708,76.3417,5.83111,74.6478
23,20210818,24,6.66179,75.187,6.11939,78.1406,6.17141,75.0328,6.9752,76.057,5.89996,73.9019,6.52735,73.856,6.3565,81.8622,5.37597,75.9716,5.77447,75.1025
24,20210818,25,6.19285,74.814,5.92608,77.3844,5.98848,73.9121,6.62802,75.8406,5.51545,71.2125,6.42936,71.931,6.20375,81.4731,5.0776,71.9539,5.53577,72.3802
25,20210818,26,6.39093,74.7992,5.91999,78.3853,6.07979,74.117,6.69041,77.3944,5.70575,71.4858,6.40032,74.25,6.24441,83.2734,5.32836,72.9791,5.48407,72.794
26,20210818,27,6.54252,73.0095,6.27665,77.3186,6.18705,72.1959,6.94194,74.896,5.53548,70.1873,6.67049,71.7986,6.464,82.0583,4.73378,70.3116,5.65756,72.726
27,20210818,28,5.35709,69.8666,5.57844,73.872,4.38839,71.1659,6.48077,71.8943,2.17433,67.2061,5.92441,70.5889,6.19293,78.5419,1.34656,73.0286,4.12232,70.7401
28,20210818,29,3.90152,70.2965,4.28633,72.8396,2.89722,74.5503,5.5148,70.3566,1.67336,74.3813,4.68532,70.7221,5.33748,76.7345,1.43532,79.7791,2.93824,72.8463
29,20210818,30,3.75451,68.7874,4.31876,74.9451,3.07088,69.435,5.44694,72.0206,0.411972,77.633,5.07008,70.4399,5.15099,80.6273,0.362325,74.1508,1.4121,77.1047
30,20210818,31,2.8983,69.3517,3.58337,75.3857,2.37405,72.6839,5.06699,70.5919,0.393945,160.828,4.61212,69.616,4.84101,80.3654,0.606819,118.253,0.76697,99.3162
31,20210818,32,3.87973,68.6635,4.4369,75.6102,3.12355,72.9377,5.24965,72.485,0.735564,89.6442,4.73993,71.9561,4.93118,81.502,1.07634,95.0363,1.89308,81.5902
32,20210818,33,2.62237,70.4133,2.7858,76.1164,2.27871,77.0364,5.00164,72.7065,0.675347,180.283,4.37319,73.8342,4.80706,80.3667,0.92522,118.675,0.615461,192.118
33,20210818,34,1.99566,69.8264,1.70262,73.9947,1.64291,74.6806,4.56191,73.413,0.863107,173.487,4.0636,74.5631,4.33222,80.0871,0.827345,155.905,0.773704,220.745
34,20210818,35,1.01936,72.3514,0.804265,75.4565,0.443615,65.564,3.63511,67.5181,0.528815,255.362,2.97682,64.1756,3.39897,76.7598,0.354649,266.781,0.691073,269.209
35,20210818,36,0.815333,54.5349,1.4125,72.071,0.686613,33.2332,2.01197,63.3987,0.199861,204.64,1.78618,57.6513,2.14343,73.6755,0.150303,265.77,0.623168,97.4385
36,20210818,37,0.339406,155.051,0.377963,129.493,0.571834,111.721,0.901018,97.5759,0.529623,196.926,1.03602,95.3313,0.940881,85.9315,0.269402,163.523,0.397983,189.499
37,20210818,38,0.82485,112.414,0.774131,113.377,0.961337,111.448,1.16189,97.4387,0.886073,137.453,1.19616,93.6681,1.06829,98.1708,1.00928,117.33,0.522074,130.228
38,20210818,39,1.21853,190.031,0.865897,170.636,1.76786,197.716,2.89122,46.0925,3.44529,208.76,2.68909,46.3797,2.78659,47.188,3.64358,208.726,3.14523,203.012
39,20210818,40,1.02029,243.117,1.02125,249.851,1.39728,237.503,2.40871,14.8455,3.01832,223.81,2.39863,12.0461,1.92136,9.74487,3.05022,225.574,2.72442,222.373
