,Data,precipitacao_observada,Datetime,prec_prev_Cavalao,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Cavalao,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
0,2021-08-04,0.0,2021-08-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8532,18.8051,18.9,18.8614,18.8437,18.9107,18.8106,18.8879,18.7982
1,2021-08-04,0.0,2021-08-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2715,18.7798,18.644,18.342,19.2446,18.1167,18.5125,18.7735,19.1857
2,2021-08-04,0.0,2021-08-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6143,18.4034,16.5506,16.278,18.7181,17.9218,17.8491,16.9567,18.6087
3,2021-08-04,0.0,2021-08-04 03:00:00,0.473657,0.435555,0.573021,0.29841,0.758472,0.255762,0.279254,0.751251,0.973351,19.2112,18.2665,18.6149,17.7516,19.1764,18.1445,17.8123,18.681,18.5263
4,2021-08-04,0.0,2021-08-04 04:00:00,0.473657,0.435555,0.573021,0.29841,0.758585,0.255763,0.279255,0.751255,0.973885,18.6818,17.6136,16.2372,15.7076,18.6165,15.295,17.0372,16.6407,18.3551
5,2021-08-04,0.0,2021-08-04 05:00:00,0.356825,0.408181,0.371479,0.158526,0.72463,0.179524,0.160122,0.649759,0.964682,17.9189,17.4732,16.2358,16.7025,17.9807,16.9026,16.8391,16.2359,17.7854
6,2021-08-04,0.0,2021-08-04 06:00:00,0.547214,1.05776,0.108994,0.0744082,2.81382,0.0382995,0.17056,1.38227,2.98948,17.5903,17.331,17.1799,16.9501,17.5489,16.7842,17.1106,17.1681,17.5281
7,2021-08-04,0.0,2021-08-04 07:00:00,1.86513,1.81464,1.59303,0.498565,3.44871,0.401551,0.409201,1.94981,3.85259,17.6883,17.0856,16.0388,15.4567,17.9025,14.8345,16.7366,16.0909,17.6703
8,2021-08-04,0.0,2021-08-04 08:00:00,4.25334,5.06551,2.67711,3.68471,3.61078,1.42421,6.67724,2.00742,4.28872,17.5463,17.1003,17.1102,16.6207,17.6897,16.497,16.6689,15.8937,17.4611
9,2021-08-04,0.0,2021-08-04 09:00:00,3.71964,4.04834,2.58538,4.19625,0.808434,1.44923,7.81142,0.627582,1.31801,17.551,17.248,17.0309,16.6358,17.5395,16.5104,16.8524,17.1064,17.4681
10,2021-08-04,0.0,2021-08-04 10:00:00,2.88182,3.52752,1.67985,4.89837,0.288284,1.51465,8.98289,0.307969,0.4875,17.5894,17.028,16.708,16.788,17.6311,16.3674,16.9104,17.0585,17.4462
11,2021-08-04,0.0,2021-08-04 11:00:00,0.516082,0.288808,0.616215,1.87751,0.126341,0.569928,2.88964,0.250658,0.0518122,17.6774,17.4173,17.5659,17.0482,17.7057,16.9183,17.1691,17.6211,17.6122
12,2021-08-04,0.0,2021-08-04 12:00:00,2.43436,0.755756,4.51974,2.13497,1.60982,2.33739,1.87545,4.43344,0.281565,17.3721,17.8466,16.9719,17.2952,17.7589,16.5369,17.6636,17.2102,17.8244
13,2021-08-04,0.0,2021-08-04 13:00:00,2.32616,0.938776,4.11206,2.06758,1.51433,3.24367,1.06966,4.19043,0.306179,18.2762,18.8389,19.25,18.5968,18.3695,18.8017,18.3227,19.1835,18.4454
14,2021-08-04,0.0,2021-08-04 14:00:00,2.30361,0.926598,4.08973,1.89281,1.51505,3.13709,0.893114,4.1901,0.305794,18.9329,19.679,19.2067,18.8602,19.2518,18.5487,19.4195,19.3879,19.0986
15,2021-08-04,0.0,2021-08-04 15:00:00,0.372179,0.419341,0.170866,1.05938,0.0245304,1.33677,0.604388,0.00529861,0.0610366,19.0687,19.6956,19.9046,19.5422,19.2782,19.4584,19.5688,19.835,19.0174
16,2021-08-04,0.0,2021-08-04 16:00:00,0.00026989,0.000256538,3.57628e-05,0.000484943,0.00516081,0.0018096,6.29425e-05,0.00036478,0.00328779,19.2406,19.8477,20.1689,19.8708,19.3843,19.7654,19.855,20.0801,19.0863
17,2021-08-04,0.0,2021-08-04 17:00:00,0.000240326,0.000256538,0.0,0.0,0.00424767,8.58307e-06,0.0,0.000340939,0.00307846,19.3476,19.9604,20.2146,19.9259,19.4373,19.7772,19.9872,20.1178,19.1348
18,2021-08-04,0.0,2021-08-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5119,20.1009,20.286,19.8695,19.6618,19.7198,19.9656,20.3206,19.395
19,2021-08-04,0.0,2021-08-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6901,20.1746,20.2794,19.8438,19.8212,19.7028,20.0013,20.3391,19.6215
20,2021-08-04,0.0,2021-08-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5622,19.7986,19.7672,19.2757,19.7132,19.11,19.5661,19.9385,19.548
21,2021-08-04,0.0,2021-08-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4292,19.4471,18.5203,17.9015,19.5617,16.9957,19.1776,19.3097,19.4313
22,2021-08-04,0.0,2021-08-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4137,19.3198,18.0027,17.4483,19.5764,16.6969,19.0561,18.8201,19.4749
23,2021-08-04,0.0,2021-08-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3979,19.1554,17.5491,16.9351,19.5939,16.2786,18.8809,18.2919,19.4758
24,2021-08-05,0.0,2021-08-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8824,18.8476,18.9163,18.9022,18.8605,18.9364,18.8669,18.894,18.826
25,2021-08-05,0.0,2021-08-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8825,18.0837,16.9406,16.4053,18.9862,15.8904,17.8167,17.5206,18.9784
26,2021-08-05,0.0,2021-08-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.353,17.5001,16.6862,15.7815,18.6435,15.9344,17.3314,17.1156,18.2326
27,2021-08-05,0.0,2021-08-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1078,17.7826,17.5478,16.9496,18.4422,16.8654,17.5338,17.8136,18.1677
28,2021-08-05,0.0,2021-08-05 04:00:00,0.0,0.0,0.0,0.0,2.94584e-09,0.0,0.0,1.16097e-10,4.26716e-11,17.8827,17.6849,17.3712,16.7857,18.2539,15.6324,17.3279,17.5069,17.958
29,2021-08-05,0.0,2021-08-05 05:00:00,0.000745571,5.1565e-05,0.000184598,1.75146e-05,0.00290141,0.000817244,2.68887e-05,0.000806391,0.000527797,17.4428,16.9059,17.0242,16.488,17.6094,16.4424,16.5795,17.2991,17.3315
30,2021-08-05,0.0,2021-08-05 06:00:00,0.000745571,5.1565e-05,0.000184598,1.75146e-05,0.00290141,0.000817244,2.68887e-05,0.000806391,0.000527797,17.4053,16.5542,15.3182,14.7104,17.6465,14.15,16.2855,15.9486,17.3481
31,2021-08-05,0.0,2021-08-05 07:00:00,0.000745571,5.1565e-05,0.000184598,1.75146e-05,0.0029014,0.000817244,2.68887e-05,0.00080639,0.000527797,17.2207,16.2294,14.9097,14.3769,17.5076,13.871,16.0139,15.6599,17.1346
32,2021-08-05,0.0,2021-08-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.63798e-12,0.0,0.0,16.8657,16.009,14.4304,13.9006,17.0779,13.4252,15.7628,15.0987,16.672
33,2021-08-05,0.0,2021-08-05 09:00:00,4.24916e-09,2.15659e-08,1.39058e-07,5.14847e-08,9.34931e-06,1.91719e-06,9.09422e-08,3.74857e-08,0.000517382,15.8221,15.4832,13.5885,14.3304,15.9759,12.6288,15.3546,14.8532,15.78
34,2021-08-05,0.0,2021-08-05 10:00:00,0.00255344,0.00441349,0.000294112,0.0126882,9.03867e-05,0.00121391,0.025278,1.60004e-05,0.000764774,15.9542,15.5552,15.5116,15.166,16.6173,15.0603,15.2863,15.8384,16.2427
35,2021-08-05,2.0,2021-08-05 11:00:00,0.00255348,0.00441351,0.000294112,0.0126884,9.03867e-05,0.00121391,0.0252781,1.60004e-05,0.000764774,16.7503,16.3535,16.7068,16.0101,16.7792,15.8186,16.1837,16.8618,16.4796
36,2021-08-05,1.0,2021-08-05 12:00:00,0.00255348,0.00441349,0.000293973,0.0126884,8.10374e-05,0.00121199,0.025278,1.59629e-05,0.000247392,17.344,17.7564,17.9413,17.8014,17.5346,17.7295,17.6204,18.0573,17.5755
37,2021-08-05,0.0,2021-08-05 13:00:00,4.14439e-08,1.44355e-08,1.16415e-10,2.49594e-07,0.0,0.0,1.43424e-07,0.0,0.0,18.1122,19.084,19.2739,18.9738,18.2519,19.0829,19.1232,19.2321,18.5116
38,2021-08-05,0.0,2021-08-05 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6388,19.9981,20.5484,20.1516,18.78,20.2125,20.3239,20.6307,18.758
39,2021-08-05,0.0,2021-08-05 15:00:00,4.42378e-09,0.0,0.0,0.0,0.0,3.72529e-09,0.0,0.0,0.0,20.3648,20.7401,21.1364,20.7154,20.3679,20.2839,20.6519,20.9588,20.053
40,2021-08-05,0.0,2021-08-05 16:00:00,4.42378e-09,0.0,0.0,0.0,0.0,3.72529e-09,0.0,0.0,0.0,20.2831,21.1596,21.2678,21.0144,20.4377,20.6205,21.1772,21.2495,20.1355
41,2021-08-05,0.0,2021-08-05 17:00:00,4.42378e-09,0.0,0.0,0.0,0.0,3.72529e-09,0.0,0.0,0.0,20.0871,21.01,21.0354,20.8038,20.2727,20.4389,21.0063,21.0774,20.0459
42,2021-08-05,0.0,2021-08-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0204,20.8403,20.939,20.5956,20.2211,20.3177,20.7837,21.0453,20.0069
43,2021-08-05,0.0,2021-08-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0301,20.7327,20.7502,20.5082,20.1706,20.2149,20.7528,20.86,19.9799
44,2021-08-05,0.0,2021-08-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1177,20.5614,20.4266,20.0257,20.2127,19.7973,20.3177,20.6062,20.1409
45,2021-08-05,0.0,2021-08-05 21:00:00,0.000109903,0.000132599,5.40787e-06,0.00132762,3.84171e-08,0.000229786,0.00170185,7.50879e-09,3.00398e-06,19.8544,20.0213,19.7803,19.2775,19.9902,19.0327,19.7614,20.2362,19.8913
46,2021-08-05,0.0,2021-08-05 22:00:00,0.000109903,0.000132599,5.40787e-06,0.00132762,3.84171e-08,0.000229786,0.00170185,7.567e-09,3.00445e-06,19.719,19.8053,19.5993,19.0426,19.8731,18.834,19.416,20.1444,19.7683
47,2021-08-05,0.0,2021-08-05 23:00:00,0.000109903,0.000132599,5.40787e-06,0.00132762,3.84171e-08,0.000229786,0.00170185,7.567e-09,3.00445e-06,19.6204,19.5511,19.2658,18.8586,19.7498,18.6482,19.3334,19.6324,19.6501
48,2021-08-06,0.0,2021-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1844,19.1375,19.2307,19.1405,19.2275,19.1887,19.0917,19.272,19.1824
49,2021-08-06,0.0,2021-08-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9526,18.6368,17.39,16.8292,19.2328,16.8026,18.3923,17.841,19.1222
50,2021-08-06,0.0,2021-08-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9246,17.7585,16.7962,16.2795,18.2931,16.5308,17.3935,17.035,18.2942
51,2021-08-06,0.0,2021-08-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5897,17.198,16.7302,16.1881,17.8291,16.5683,17.0097,16.6896,17.6377
52,2021-08-06,0.0,2021-08-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7095,17.345,16.2983,15.8443,18.0254,16.1868,17.1085,16.4028,17.8835
53,2021-08-06,0.0,2021-08-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7206,17.1225,15.9395,15.4205,18.0492,16.0066,16.9451,16.1166,17.7921
54,2021-08-06,1.0,2021-08-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5113,16.8528,15.4725,15.0359,17.9288,15.3539,16.7034,15.9048,17.8208
55,2021-08-06,0.0,2021-08-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3423,16.7139,15.3288,15.1304,17.6623,16.1085,16.5777,15.5916,17.5824
56,2021-08-06,0.0,2021-08-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3656,16.5647,15.3855,15.3602,17.6299,16.1,16.5593,15.4621,17.4242
57,2021-08-06,0.0,2021-08-06 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1752,16.475,15.0855,15.2655,17.5081,16.0572,16.4277,15.2206,17.3638
58,2021-08-06,0.0,2021-08-06 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1058,16.4084,15.1357,15.3037,17.404,15.8163,16.366,15.3234,16.9923
59,2021-08-06,0.0,2021-08-06 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5149,17.2686,17.7534,17.3024,17.4401,17.4756,17.1694,17.5557,17.1572
60,2021-08-06,0.0,2021-08-06 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9704,19.3288,19.7035,19.1454,18.3757,19.3652,18.9124,19.1526,18.7061
61,2021-08-06,0.0,2021-08-06 13:00:00,5.87302e-08,8.84172e-09,9.16273e-05,2.02298e-08,8.76757e-08,0.000287803,2.7176e-08,4.06174e-05,3.65032e-09,20.6586,21.1328,21.631,21.1959,20.234,21.2568,20.8411,21.3049,20.5959
62,2021-08-06,0.0,2021-08-06 14:00:00,2.46369,1.21669,3.62218,2.80734,2.75248,3.8357,1.43196,3.68631,1.33842,19.1452,19.2591,19.8091,20.9017,18.9491,20.6566,21.5761,19.3873,18.6674
63,2021-08-06,0.0,2021-08-06 15:00:00,2.46369,1.21669,3.62218,2.80734,2.75248,3.8357,1.43196,3.68631,1.33842,21.3904,23.2441,23.4582,23.0494,20.7724,22.9,23.1538,23.1283,21.2589
64,2021-08-06,0.0,2021-08-06 16:00:00,2.46369,1.21669,3.62209,2.80734,2.75248,3.83542,1.43196,3.68627,1.33842,21.4545,23.0817,22.5083,22.4049,21.4651,22.0529,22.8091,22.4838,21.5771
65,2021-08-06,0.0,2021-08-06 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.59,23.1934,23.1286,22.7495,21.6151,22.6009,22.9394,23.2664,21.6458
66,2021-08-06,0.0,2021-08-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4185,22.7563,22.6732,22.2305,21.4833,22.1136,22.4666,22.8326,21.5018
67,2021-08-06,0.0,2021-08-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9704,21.9188,21.8821,21.2881,21.0764,21.2418,21.623,22.1139,21.0665
68,2021-08-06,0.0,2021-08-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3523,20.868,20.7172,20.093,20.4886,20.0504,20.5887,20.9985,20.468
69,2021-08-06,0.0,2021-08-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7478,20.0745,19.5536,19.0338,19.886,18.8939,19.8044,19.938,19.9924
70,2021-08-06,0.0,2021-08-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5412,19.7946,18.9401,18.6865,19.6877,18.3438,19.5059,19.2888,19.9504
71,2021-08-06,0.0,2021-08-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.084,19.0661,18.2349,18.1363,19.2538,17.86,18.7773,18.2768,19.3154
72,2021-08-07,0.0,2021-08-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5772,19.5471,19.6065,19.5534,19.5997,19.5859,19.5201,19.6259,19.5728
73,2021-08-07,0.0,2021-08-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1537,18.9518,18.3756,18.1473,19.339,18.1659,18.6692,18.3601,19.2833
74,2021-08-07,0.0,2021-08-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1849,17.8865,17.9637,16.7845,18.503,16.0992,17.5247,18.2664,18.3371
75,2021-08-07,0.0,2021-08-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4363,17.123,15.9758,16.2292,17.6076,16.3891,16.8896,16.2693,17.4693
76,2021-08-07,0.0,2021-08-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5018,17.3821,15.253,15.8299,17.7434,15.3238,17.1098,16.2332,17.9534
77,2021-08-07,0.0,2021-08-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4532,16.9132,15.5306,14.6873,17.8083,14.1222,16.6538,15.943,17.8016
78,2021-08-07,0.0,2021-08-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2969,16.5417,15.2323,14.4569,17.6151,14.019,16.337,15.8799,17.3494
79,2021-08-07,0.0,2021-08-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3766,16.9048,14.4331,15.3933,17.6862,15.4301,16.7414,14.9265,17.6711
80,2021-08-07,0.0,2021-08-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2328,16.6682,14.2677,15.1766,17.6758,15.4617,16.4834,14.7234,17.5246
81,2021-08-07,0.0,2021-08-07 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4747,16.7506,14.1479,15.324,17.8467,15.5234,16.7309,14.7109,17.6928
82,2021-08-07,0.0,2021-08-07 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2825,16.6013,15.4917,15.72,17.5431,16.2307,16.4342,14.6515,17.3392
83,2021-08-07,0.0,2021-08-07 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8409,17.7701,18.0188,17.4868,17.9417,17.6396,17.4215,17.9042,17.8789
84,2021-08-07,0.0,2021-08-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2695,19.5505,19.8835,19.4958,18.8867,19.4857,19.3399,19.587,18.8441
85,2021-08-07,0.0,2021-08-07 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1995,21.2609,21.5041,21.4139,19.4358,21.3946,21.2037,21.2361,19.3059
86,2021-08-07,0.0,2021-08-07 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3309,23.0345,23.3116,23.0062,21.3295,23.0026,22.7582,23.1502,21.4349
87,2021-08-07,0.0,2021-08-07 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6472,23.5561,24.1348,24.0187,21.5274,23.9511,23.9479,23.989,21.1311
88,2021-08-07,0.0,2021-08-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3481,24.5667,24.2781,23.8462,22.2458,23.9841,24.0812,24.5586,22.3435
89,2021-08-07,0.0,2021-08-07 17:00:00,0.0,0.0,0.0,0.0,0.0,2.92776e-12,0.0,0.0,0.0,22.5244,24.557,24.922,24.4277,22.5121,24.2904,24.5319,24.6364,22.4984
90,2021-08-07,0.0,2021-08-07 18:00:00,0.0,0.0,0.0,0.0,0.0,2.92776e-12,0.0,0.0,0.0,22.4971,24.3998,24.4568,23.947,22.5473,23.7934,24.0847,24.6422,22.5999
91,2021-08-07,0.0,2021-08-07 19:00:00,0.0,0.0,0.0,0.0,0.0,2.92776e-12,0.0,0.0,0.0,22.2473,23.7,23.7072,23.16,22.3041,23.0364,23.398,23.8801,22.3386
92,2021-08-07,0.0,2021-08-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6772,22.4546,22.2059,21.6483,21.7903,21.4506,22.1518,22.4667,21.8135
93,2021-08-07,0.0,2021-08-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3729,20.6686,20.1706,19.7072,20.563,19.4711,20.3528,20.4507,20.6022
94,2021-08-07,0.0,2021-08-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6646,19.7747,19.3159,18.8263,19.8895,18.6357,19.4388,19.5564,19.9249
95,2021-08-07,0.0,2021-08-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3093,19.2803,18.8647,18.3995,19.5437,18.2263,18.9639,19.0642,19.5621
96,2021-08-08,0.0,2021-08-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8344,18.8047,18.8637,18.7849,18.8839,18.8162,18.7532,18.9113,18.8562
97,2021-08-08,0.0,2021-08-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8683,18.6104,17.5912,17.477,19.285,17.1505,18.2499,18.0557,19.0071
98,2021-08-08,0.0,2021-08-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.403,17.3297,15.7275,14.9814,17.8878,13.9872,16.9266,16.6866,17.801
99,2021-08-08,0.0,2021-08-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3418,17.151,15.2956,15.879,17.4702,14.0174,17.3333,15.95,17.4514
100,2021-08-08,0.0,2021-08-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6995,17.0512,15.534,15.0085,17.986,14.3016,16.8332,16.2601,18.1258
101,2021-08-08,0.0,2021-08-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.91,17.1003,15.0742,14.8698,18.2248,14.3649,16.7888,16.035,18.1398
102,2021-08-08,0.0,2021-08-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0449,16.7769,15.2784,14.6609,18.3816,14.3,16.5503,15.9542,18.2392
103,2021-08-08,0.0,2021-08-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7411,16.6258,14.9637,14.8033,18.1374,14.0488,17.2432,15.6108,18.0256
104,2021-08-08,0.0,2021-08-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.959,16.6438,14.8043,14.4422,18.3441,13.804,16.476,15.6338,18.1836
105,2021-08-08,0.0,2021-08-08 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6961,16.2601,14.4107,14.6693,18.171,14.1695,16.5678,15.4019,17.957
106,2021-08-08,0.0,2021-08-08 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3466,16.0105,15.0678,14.2687,17.4692,13.8146,15.9951,15.2958,16.9385
107,2021-08-08,0.0,2021-08-08 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5873,18.5334,18.7597,18.3789,18.5176,18.4123,18.3988,18.3501,18.3035
108,2021-08-08,0.0,2021-08-08 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9921,19.966,20.4322,20.5099,18.7584,20.6563,20.4513,20.2411,18.6713
109,2021-08-08,0.0,2021-08-08 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2227,22.2727,22.2768,22.7802,20.1654,22.7469,22.6334,22.2805,19.9591
110,2021-08-08,0.0,2021-08-08 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8942,23.4333,23.9654,23.6052,21.0183,23.8614,24.1871,23.9746,20.8994
111,2021-08-08,0.0,2021-08-08 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9653,24.2342,24.6606,25.0346,21.9927,24.7742,25.1482,24.2156,21.4228
112,2021-08-08,0.0,2021-08-08 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2161,24.8003,25.2288,25.0281,22.1813,24.9098,25.0118,24.79,21.879
113,2021-08-08,0.0,2021-08-08 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3769,25.2521,25.5922,25.305,22.5121,25.2142,25.3129,25.4828,22.2795
114,2021-08-08,0.0,2021-08-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8182,25.9662,26.2709,25.9006,22.971,25.6868,26.0074,26.2991,22.7204
115,2021-08-08,0.0,2021-08-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.898,26.1605,26.1464,25.7541,22.9957,25.5152,25.9881,26.2962,22.8545
116,2021-08-08,0.0,2021-08-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7614,25.2849,24.8474,24.1882,22.8265,23.9731,25.0031,25.1957,22.8085
117,2021-08-08,0.0,2021-08-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7259,22.7054,22.0229,21.6831,21.8925,21.2255,22.3602,22.4086,21.9188
118,2021-08-08,0.0,2021-08-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0374,21.6658,21.0611,20.6071,21.2549,20.3572,21.2684,21.3126,21.3584
119,2021-08-08,0.0,2021-08-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7181,21.0221,20.5333,20.1426,20.939,19.8723,20.6469,20.7618,20.949
120,2021-08-09,0.0,2021-08-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6583,20.6436,20.6721,20.5877,20.7284,20.6019,20.5727,20.742,20.7139
121,2021-08-09,0.0,2021-08-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6534,20.232,19.0912,18.9612,20.7011,18.5039,19.981,19.824,20.3396
122,2021-08-09,0.0,2021-08-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5182,19.2055,17.4909,16.9139,19.7935,16.0694,18.8663,18.3599,19.5724
123,2021-08-09,0.0,2021-08-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7278,18.8121,17.7183,17.4946,19.0606,17.8254,18.5153,17.6001,19.2491
