,Data,precipitacao_observada,Datetime,prec_prev_Barreto,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Barreto,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
303,2021-09-13,0.0,2021-09-13 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1737,31.7918,32.3071,31.958,32.0732,31.97,31.943,31.9631,31.5989
304,2021-09-13,0.0,2021-09-13 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2202,33.4456,32.9454,32.6345,33.5309,32.5181,32.888,33.0943,33.423
305,2021-09-13,0.0,2021-09-13 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4415,33.5961,33.2593,32.8353,33.8453,32.7494,33.0154,33.5931,33.9703
306,2021-09-13,0.0,2021-09-13 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9643,33.3589,32.6699,32.1967,33.4838,32.055,32.6037,33.1302,33.8562
307,2021-09-13,0.0,2021-09-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2422,32.6499,32.0013,31.6229,32.6329,31.4185,32.0348,32.4051,33.0566
308,2021-09-13,0.0,2021-09-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6512,32.0388,31.14,31.0937,31.891,30.7428,31.4912,31.368,32.3949
309,2021-09-13,0.0,2021-09-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3505,30.5646,29.7994,29.809,30.7025,29.4608,30.0436,30.0109,30.927
310,2021-09-13,0.0,2021-09-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5966,28.7293,28.8359,28.0223,28.9407,28.3499,28.2314,29.0039,29.03
311,2021-09-13,0.0,2021-09-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8052,27.9133,27.7547,27.5981,28.0151,27.5295,27.5141,27.9393,28.0733
312,2021-09-14,0.0,2021-09-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0342,25.1553,24.9091,24.9752,25.0922,24.8499,25.0964,24.9673,25.213
313,2021-09-14,0.0,2021-09-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5603,25.557,25.5321,25.3512,25.3741,25.5034,25.3577,25.3118,25.3358
314,2021-09-14,0.0,2021-09-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5916,25.5922,25.3363,25.6815,25.5033,25.3064,25.6731,25.3726,25.4945
315,2021-09-14,0.0,2021-09-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4843,24.8843,24.2852,25.1505,24.6605,24.4883,25.2585,24.4628,24.6441
316,2021-09-14,0.0,2021-09-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7209,24.5211,24.6911,25.5778,24.2116,25.1485,25.7559,24.0417,24.4405
317,2021-09-14,0.0,2021-09-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0859,24.088,24.054,25.4333,24.2068,25.1373,25.3185,24.0676,24.3908
318,2021-09-14,0.0,2021-09-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4546,25.3152,25.1787,25.8342,24.4507,25.6058,25.6414,24.2619,24.2889
319,2021-09-14,0.0,2021-09-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5089,25.3692,25.357,25.6405,25.1669,25.4402,25.5482,25.3531,24.9344
320,2021-09-14,0.0,2021-09-14 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5348,25.4868,25.0753,25.3402,25.3214,25.0377,25.2745,24.9469,24.5842
321,2021-09-14,0.0,2021-09-14 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6707,24.307,24.4684,24.9315,24.5812,24.5801,24.7291,24.3548,24.0927
322,2021-09-14,0.0,2021-09-14 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0249,25.8181,25.3768,26.3731,25.4594,25.7325,26.425,25.0732,25.3277
323,2021-09-14,0.0,2021-09-14 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4958,28.5923,28.0332,28.6838,28.2305,28.2661,28.8019,27.8518,28.1524
324,2021-09-14,0.0,2021-09-14 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4594,31.4527,31.4322,31.6332,31.2862,31.5409,31.6519,31.261,31.2536
325,2021-09-14,0.0,2021-09-14 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0622,34.071,34.0616,34.053,33.9077,34.0995,34.1051,33.873,33.9243
326,2021-09-14,0.0,2021-09-14 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8372,35.8675,35.9879,35.6917,35.8094,35.8997,35.75,36.0247,35.5685
327,2021-09-14,0.0,2021-09-14 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9179,38.0094,37.8697,37.7234,37.8372,37.7635,37.8391,37.8223,37.6844
328,2021-09-14,0.0,2021-09-14 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7762,38.8639,38.7191,38.5078,38.7814,38.5651,38.6112,38.6949,38.7489
329,2021-09-14,0.0,2021-09-14 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2344,39.3294,39.1544,38.9709,39.2313,39.0113,39.0784,39.1233,39.2209
330,2021-09-14,0.0,2021-09-14 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.407,39.5013,39.3494,39.1699,39.4295,39.1834,39.2895,39.3664,39.3948
331,2021-09-14,0.0,2021-09-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0964,38.9582,39.1016,38.9643,38.7485,39.0659,39.0159,38.5779,38.679
332,2021-09-14,0.0,2021-09-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6393,36.9462,36.3018,35.9808,36.9455,35.7353,36.2174,36.6034,37.3755
333,2021-09-14,0.0,2021-09-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3745,34.8375,33.7916,34.1283,34.4491,33.4997,34.5877,34.1596,34.8187
334,2021-09-14,0.0,2021-09-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3687,34.2997,34.0168,33.8931,34.5554,33.6794,33.8617,34.1407,34.5159
335,2021-09-14,0.0,2021-09-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.08,32.5048,33.3358,32.7058,33.149,32.9853,32.2158,33.357,32.5959
336,2021-09-15,0.0,2021-09-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6285,26.7998,26.4526,26.6244,26.6314,26.4499,26.7942,26.4542,26.804
337,2021-09-15,0.0,2021-09-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9141,26.9029,26.9083,26.6621,26.9764,26.7497,26.6977,26.8506,26.9576
338,2021-09-15,0.0,2021-09-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.222,25.4424,24.9541,24.6209,25.6239,24.4835,24.9127,25.3496,25.6646
339,2021-09-15,0.0,2021-09-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5967,24.3867,24.8148,24.402,24.6347,24.6001,24.2325,24.7245,24.5094
340,2021-09-15,0.0,2021-09-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8906,23.7672,24.187,23.7544,24.0293,24.1314,23.5386,24.1502,23.9319
341,2021-09-15,0.0,2021-09-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3123,23.4465,23.2567,22.9752,23.4991,23.0297,23.1292,23.3426,23.5798
342,2021-09-15,0.0,2021-09-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2091,23.2311,23.1844,22.8826,23.3747,22.9507,22.9552,23.2875,23.3647
343,2021-09-15,0.0,2021-09-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0299,23.048,23.0775,22.7711,23.2265,22.8964,22.827,23.0914,23.196
344,2021-09-15,0.0,2021-09-15 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7049,22.8282,22.675,22.4015,23.0146,22.5096,22.391,22.7663,23.2788
345,2021-09-15,0.0,2021-09-15 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5398,22.6586,22.4882,22.2506,22.7592,22.2927,22.3418,22.5886,22.9708
346,2021-09-15,0.0,2021-09-15 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5744,23.7639,23.4741,23.3364,23.685,23.3697,23.4944,23.4479,23.912
347,2021-09-15,0.0,2021-09-15 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3998,25.3256,25.3199,25.0626,25.5544,25.1191,25.046,25.3608,25.4788
348,2021-09-15,0.0,2021-09-15 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2696,27.265,27.2382,26.9864,27.345,27.0451,27.0148,27.2389,27.3419
349,2021-09-15,0.0,2021-09-15 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0096,28.9412,28.8788,28.7434,29.0828,28.7937,28.7635,28.7632,28.9483
350,2021-09-15,0.0,2021-09-15 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7433,30.1293,29.3547,29.6722,29.5218,29.4884,30.0171,28.9296,30.032
351,2021-09-15,0.0,2021-09-15 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1812,27.6113,26.7999,27.2573,26.9063,26.9969,27.6958,26.4244,27.4048
352,2021-09-15,0.0,2021-09-15 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1534,26.5185,25.8361,26.1632,25.9224,25.9703,26.5297,25.4996,26.3515
353,2021-09-15,0.0,2021-09-15 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5027,25.8694,25.1847,25.5444,25.3616,25.3511,25.9137,24.923,25.7741
354,2021-09-15,0.0,2021-09-15 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8431,25.1331,24.597,24.6956,24.8789,24.5656,24.9968,24.5309,25.2016
355,2021-09-15,0.0,2021-09-15 19:00:00,4.30432e-09,4.38109e-09,6.17206e-05,1.13163e-06,1.196e-09,9.32246e-05,2.05528e-09,1.13622e-09,3.51075e-12,24.0501,24.2402,23.9149,23.808,24.1546,23.7661,24.0174,23.931,24.3387
356,2021-09-15,0.0,2021-09-15 20:00:00,0.000107903,0.000341669,0.00089223,1.16188e-05,0.000374356,0.000171738,4.82821e-05,0.00262779,6.15573e-06,23.4642,23.6245,23.3534,23.2006,23.5889,23.21,23.3663,23.3836,23.724
357,2021-09-15,0.0,2021-09-15 21:00:00,0.0119341,0.0159648,0.00745455,0.0304225,0.000614182,0.0222827,0.031641,0.003474,0.000222037,23.3285,23.4772,23.2196,23.062,23.4502,23.0854,23.2139,23.2233,23.5928
358,2021-09-15,0.0,2021-09-15 22:00:00,0.0206928,0.0219167,0.0151288,0.0671598,0.00382052,0.0379323,0.0717005,0.0151596,0.00127515,23.1651,23.3334,23.0385,22.8715,23.2625,22.8392,23.0822,23.0414,23.4063
359,2021-09-15,0.0,2021-09-15 23:00:00,0.195611,0.171358,0.213575,0.195182,0.171713,0.134857,0.222531,0.170072,0.178343,23.2233,23.3798,23.0383,22.9759,23.3001,22.9451,23.1097,23.0233,23.4736
360,2021-09-16,0.0,2021-09-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5976,23.6796,23.5115,23.5499,23.6453,23.4661,23.6297,23.5569,23.7295
361,2021-09-16,0.0,2021-09-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3177,23.4756,23.1839,23.0372,23.4678,23.0144,23.2119,23.2393,23.6142
362,2021-09-16,0.0,2021-09-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1614,23.3112,23.0301,22.8439,23.2688,22.8338,23.0213,23.0387,23.4089
363,2021-09-16,0.0,2021-09-16 03:00:00,0.0653144,0.0481162,0.0599535,0.0567594,0.0463701,0.0452143,0.0341934,0.0372794,0.054247,22.8894,23.0378,22.7634,22.5921,23.0347,22.5863,22.7733,22.7955,23.1726
364,2021-09-16,0.0,2021-09-16 04:00:00,0.210262,0.164674,0.234401,0.237327,0.145496,0.241509,0.181284,0.158342,0.126855,22.7369,22.8915,22.6121,22.4516,22.869,22.4302,22.6465,22.67,22.9863
365,2021-09-16,0.0,2021-09-16 05:00:00,0.335332,0.231224,0.383798,0.329784,0.23582,0.345108,0.280456,0.280986,0.179876,22.6953,22.8112,22.6053,22.3012,22.8669,22.3319,22.4585,22.6815,22.9585
366,2021-09-16,0.0,2021-09-16 06:00:00,0.45196,0.280754,0.675489,0.553932,0.352893,0.750235,0.438332,0.550821,0.187729,22.4219,22.5388,22.3136,22.0658,22.5948,22.0771,22.2314,22.383,22.7105
367,2021-09-16,0.0,2021-09-16 07:00:00,0.579789,0.290096,0.861497,0.733134,0.505832,1.08877,0.40439,0.778682,0.244183,22.2426,22.3616,22.1383,21.907,22.4169,21.9223,22.0622,22.2157,22.5192
368,2021-09-16,0.0,2021-09-16 08:00:00,0.523458,0.318995,0.777989,0.766581,0.487934,1.05842,0.451491,0.760559,0.253016,22.1438,22.2657,22.0531,21.7748,22.3302,21.8092,21.9413,22.1315,22.4363
369,2021-09-16,0.0,2021-09-16 09:00:00,0.354072,0.224197,0.448882,0.511189,0.332296,0.656854,0.272783,0.463954,0.19274,22.0447,22.176,21.9397,21.7018,22.2113,21.7122,21.8688,22.0146,22.3241
370,2021-09-16,0.0,2021-09-16 10:00:00,0.0812954,0.0982966,0.0884252,0.151419,0.0802318,0.122024,0.159635,0.115031,0.0636779,22.0446,22.1504,21.9594,21.6646,22.2365,21.701,21.8066,22.0496,22.325
371,2021-09-16,0.0,2021-09-16 11:00:00,0.0101892,0.00213557,0.0202632,0.0255145,0.00212574,0.0487057,0.0133612,0.00384736,0.000310332,22.28,22.3897,22.1919,21.9016,22.4701,21.946,22.0567,22.2773,22.5728
372,2021-09-16,0.0,2021-09-16 12:00:00,0.00475055,0.00212228,0.00492632,0.00802064,0.000819325,0.00570822,0.00330156,0.00304627,0.000229925,22.5793,22.6975,22.4851,22.2066,22.7679,22.2344,22.3685,22.5704,22.8705
373,2021-09-16,0.0,2021-09-16 13:00:00,0.0275488,0.00974119,0.0264523,0.032882,0.0274301,0.0518302,0.00836676,0.0187935,0.0110594,22.7685,23.0837,22.6632,22.4051,22.9597,22.3807,22.7715,22.8,23.1562
374,2021-09-16,0.0,2021-09-16 14:00:00,0.0275488,0.00974119,0.0264559,0.0329349,0.0284734,0.0519446,0.00836676,0.0196334,0.0111099,23.8952,24.1551,23.5918,23.4518,23.9812,23.3143,23.7322,23.5173,24.28
375,2021-09-16,0.0,2021-09-16 15:00:00,0.0227982,0.0076189,0.0215296,0.0249143,0.0276541,0.0462364,0.0050652,0.0165871,0.01088,24.2704,24.6328,23.9467,23.9243,24.4875,23.7258,24.2742,24.1207,24.7636
376,2021-09-16,0.0,2021-09-16 16:00:00,0.0,0.0,3.57628e-06,5.29289e-05,0.00104338,0.000114441,0.0,0.000839949,5.05745e-05,24.529,24.8181,24.2449,24.1312,24.7152,23.9834,24.4313,24.2998,25.0164
377,2021-09-16,0.0,2021-09-16 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1722,24.4286,23.9224,23.7703,24.3806,23.6445,24.0635,24.0348,24.6275
378,2021-09-16,0.0,2021-09-16 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8448,24.0233,23.6697,23.3618,24.0806,23.327,23.5872,23.6745,24.2986
379,2021-09-16,0.0,2021-09-16 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3011,23.4012,23.0355,22.7124,23.444,22.7176,22.9534,23.1024,23.6647
380,2021-09-16,0.0,2021-09-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7204,22.9522,22.5568,22.2879,22.904,22.281,22.5289,22.6273,23.0772
381,2021-09-16,0.0,2021-09-16 21:00:00,0.0,1.00136e-05,0.0,0.0,1.19209e-06,0.0,1.40667e-05,0.0,9.11951e-06,22.4424,22.5846,22.3094,22.0066,22.6503,22.0251,22.1968,22.4088,22.7887
382,2021-09-16,0.0,2021-09-16 22:00:00,0.00450587,0.00155836,0.00652981,0.0244694,0.000787079,0.0346196,0.0113027,0.000519156,0.00252527,22.1737,22.3021,22.0584,21.7479,22.3839,21.7748,21.9283,22.1686,22.4987
383,2021-09-16,0.0,2021-09-16 23:00:00,0.0965782,0.03193,0.210097,0.219835,0.0630381,0.321709,0.106093,0.146816,0.030363,21.9067,22.0425,21.7855,21.5006,22.1061,21.5178,21.6785,21.8822,22.2307
384,2021-09-17,0.0,2021-09-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9366,20.9484,20.9226,20.9487,20.9237,20.9346,20.9605,20.9098,20.9355
385,2021-09-17,0.0,2021-09-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0355,21.1035,20.9805,20.6573,21.2261,20.7283,20.7618,21.067,21.2983
386,2021-09-17,0.0,2021-09-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9976,21.0899,20.9632,20.6018,21.2195,20.6586,20.745,21.0922,21.2745
387,2021-09-17,0.0,2021-09-17 03:00:00,0.0710755,0.131919,0.0150746,0.122217,0.269482,0.056411,0.0839178,0.0749209,0.400587,20.948,21.0156,20.9224,20.5464,21.171,20.6302,20.6636,21.0429,21.2247
388,2021-09-17,0.0,2021-09-17 04:00:00,0.271242,0.386745,0.0880085,0.252602,0.575399,0.0972918,0.247408,0.25973,0.766847,20.7936,20.8812,20.7462,20.3996,21.0002,20.4631,20.5293,20.8705,21.0603
389,2021-09-17,0.0,2021-09-17 05:00:00,0.266179,0.30989,0.125361,0.218668,0.785241,0.0983572,0.223232,0.462012,0.693645,20.6856,20.7588,20.6437,20.2767,20.9033,20.3465,20.3985,20.7814,20.9662
390,2021-09-17,0.0,2021-09-17 06:00:00,0.258585,0.296621,0.143938,0.236321,0.637031,0.147238,0.230873,0.398273,0.54066,20.6009,20.6877,20.5553,20.1916,20.8313,20.2548,20.3226,20.69,20.8991
391,2021-09-17,0.0,2021-09-17 07:00:00,0.0623142,0.04552,0.0719558,0.128972,0.331376,0.113785,0.0838893,0.213974,0.174853,20.5027,20.579,20.5173,20.1111,20.7328,20.2124,20.2297,20.6669,20.7772
392,2021-09-17,0.0,2021-09-17 08:00:00,0.0306657,0.0256774,0.0336351,0.090793,0.0165293,0.0871137,0.0528753,0.00454807,0.00652933,20.5294,20.6432,20.462,20.1434,20.7545,20.1696,20.287,20.6221,20.8515
393,2021-09-17,0.0,2021-09-17 09:00:00,0.0109185,0.00840488,0.00546925,0.0421067,0.00209278,0.0202778,0.0299646,0.00140178,0.00128871,20.5163,20.6505,20.4498,20.0588,20.7465,20.0801,20.31,20.6225,20.8431
394,2021-09-17,0.0,2021-09-17 10:00:00,0.00536883,0.00137106,0.00542237,0.0134358,0.0017584,0.0162071,0.00410402,0.000995338,0.000579417,20.6491,20.7591,20.5554,20.2626,20.8521,20.2657,20.4174,20.6904,20.9524
395,2021-09-17,0.0,2021-09-17 11:00:00,0.000504047,9.13739e-05,0.000919729,0.00363201,7.15256e-06,0.00367443,0.0016396,0.000104189,0.0,21.0622,21.1838,20.9499,20.7082,21.226,20.7031,20.8565,21.0406,21.3523
396,2021-09-17,0.0,2021-09-17 12:00:00,0.000504047,9.13739e-05,0.000919729,0.00363201,7.15256e-06,0.00367443,0.0016396,0.000104189,0.0,22.4285,22.5594,22.359,22.0298,22.5866,22.0675,22.2069,22.5126,22.6039
397,2021-09-17,0.0,2021-09-17 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2476,22.3779,22.0744,21.8459,22.4471,21.795,22.024,22.2072,22.5331
398,2021-09-17,0.0,2021-09-17 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6034,23.7713,23.3617,23.144,23.8145,23.0899,23.3224,23.4779,23.9597
399,2021-09-17,0.0,2021-09-17 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3393,24.4888,24.1762,23.8929,24.4829,23.8716,24.0843,24.2096,24.6442
400,2021-09-17,0.0,2021-09-17 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.958,25.0969,24.7757,24.5217,25.1878,24.4551,24.715,24.9004,25.327
401,2021-09-17,0.0,2021-09-17 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.71,24.871,24.5442,24.2379,24.9745,24.1911,24.4308,24.7126,25.1508
402,2021-09-17,0.0,2021-09-17 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3415,24.5587,24.1488,23.8973,24.5841,23.7964,24.1495,24.322,24.807
403,2021-09-17,0.0,2021-09-17 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4616,23.6874,23.2809,23.0075,23.7031,22.9229,23.2623,23.4682,23.933
404,2021-09-17,0.0,2021-09-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8791,23.1083,22.6833,22.4381,23.1291,22.3492,22.7031,22.8754,23.3578
405,2021-09-17,0.0,2021-09-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2621,22.4581,22.08,21.8243,22.519,21.7565,22.0417,22.2586,22.7239
406,2021-09-17,0.0,2021-09-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1483,22.3273,21.9623,21.734,22.3874,21.657,21.944,22.1229,22.5654
407,2021-09-17,0.0,2021-09-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3291,22.4735,22.0811,21.9374,22.5487,21.7892,22.1089,22.217,22.687
408,2021-09-18,0.0,2021-09-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6149,20.6081,20.6193,20.5914,20.6375,20.5975,20.5829,20.6402,20.6323
409,2021-09-18,0.0,2021-09-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5928,20.6339,20.5618,20.1884,20.8179,20.2827,20.2556,20.6953,20.849
410,2021-09-18,0.0,2021-09-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2438,20.4061,20.1498,19.8471,20.4818,19.8503,20.023,20.3235,20.6276
411,2021-09-18,0.0,2021-09-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1484,20.2103,20.1157,19.7877,20.3605,19.8984,19.8662,20.2335,20.398
412,2021-09-18,0.0,2021-09-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0422,20.078,20.0481,19.6808,20.2459,19.7456,19.7355,20.1476,20.2532
413,2021-09-18,0.0,2021-09-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9476,19.9856,19.8697,19.5985,20.1233,19.6333,19.6635,19.9967,20.1471
414,2021-09-18,0.0,2021-09-18 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8997,19.9293,19.835,19.5918,20.0892,19.6309,19.6302,19.9554,20.0993
415,2021-09-18,0.0,2021-09-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0232,19.8993,19.9702,19.7887,20.1555,19.7908,19.6059,20.0757,20.0427
416,2021-09-18,0.0,2021-09-18 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0419,20.023,20.0892,19.8079,20.1341,19.9895,19.7565,20.0787,20.1111
417,2021-09-18,0.0,2021-09-18 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8993,19.9022,19.8658,19.676,20.1053,19.6909,19.7342,20.0077,20.0855
418,2021-09-18,0.0,2021-09-18 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.506,20.6845,20.3157,20.3856,20.5406,20.1451,20.6156,20.4301,20.618
419,2021-09-18,0.0,2021-09-18 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9586,23.1346,22.7718,22.7145,23.0558,22.632,23.0674,22.7935,22.9924
420,2021-09-18,0.0,2021-09-18 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5811,24.6598,24.4709,24.3995,24.6707,24.3727,24.5468,24.453,24.5479
421,2021-09-18,0.0,2021-09-18 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4932,26.3927,26.3994,26.3251,26.512,26.3037,26.3099,26.2619,26.2768
422,2021-09-18,0.0,2021-09-18 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3207,28.4247,28.1388,28.1251,28.0657,27.9464,28.4569,27.8353,28.2153
423,2021-09-18,0.0,2021-09-18 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3408,29.7057,28.9868,29.079,29.3661,28.8613,29.4002,28.9461,29.726
424,2021-09-18,0.0,2021-09-18 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7222,30.1149,29.3579,29.3166,29.8736,29.0768,29.7675,29.4087,30.2565
425,2021-09-18,0.0,2021-09-18 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3228,29.7109,28.9701,28.9091,29.5317,28.7014,29.3091,29.1495,29.8721
426,2021-09-18,0.0,2021-09-18 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0874,29.3405,28.8565,28.5829,29.3035,28.5126,28.8322,28.9512,29.574
427,2021-09-18,0.0,2021-09-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5862,28.7856,28.4723,28.0051,28.919,28.0069,28.2066,28.6694,29.112
