,Data,precipitacao_observada,Datetime,prec_prev_Bonfim,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Bonfim,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
0,2021-10-01,0.0,2021-10-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1398,21.1964,21.0816,21.1138,21.1664,21.0553,21.1706,21.1086,21.2226
1,2021-10-01,0.0,2021-10-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7927,20.0966,20.0775,18.3605,20.3129,19.9581,19.7836,20.3411,20.6159
2,2021-10-01,0.0,2021-10-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3472,19.675,19.6824,17.861,19.826,19.5911,19.3459,19.9553,20.1777
3,2021-10-01,0.0,2021-10-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1122,19.4063,19.3576,17.4328,19.5945,19.2747,19.0632,19.6077,19.933
4,2021-10-01,0.0,2021-10-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0362,19.1943,19.356,17.6223,19.551,19.3032,18.8409,19.5757,19.7122
5,2021-10-01,0.0,2021-10-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3833,19.3925,19.1838,17.7379,19.7311,19.2241,19.0829,19.4044,19.9417
6,2021-10-01,0.0,2021-10-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8645,19.0263,19.1146,17.4481,19.3208,19.0548,18.6802,19.3353,19.536
7,2021-10-01,0.0,2021-10-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.782,18.9193,19.2093,17.118,19.2057,19.1283,18.558,19.4288,19.2248
8,2021-10-01,0.0,2021-10-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1671,19.4021,19.1101,17.4423,19.5355,18.9003,18.9364,19.3853,19.8298
9,2021-10-01,0.0,2021-10-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0176,19.1922,19.0652,17.1047,19.4356,19.0688,18.8014,19.3333,19.6364
10,2021-10-01,0.0,2021-10-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9732,19.9904,19.9392,19.8651,20.3753,19.98,19.5763,20.1314,20.5535
11,2021-10-01,0.0,2021-10-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6609,22.4423,22.6849,22.7981,22.9272,22.8271,22.201,22.7692,22.8998
12,2021-10-01,0.0,2021-10-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6208,24.3648,24.6313,24.6674,24.8755,24.7372,24.1348,24.6734,24.8163
13,2021-10-01,0.0,2021-10-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2633,25.2048,25.1413,24.9988,25.6474,25.0892,24.8504,25.3868,25.7804
14,2021-10-01,0.0,2021-10-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3505,26.3658,26.2057,26.0408,26.7215,26.1858,26.0193,26.4135,26.8846
15,2021-10-01,0.0,2021-10-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9007,26.9374,26.8018,26.5033,27.3612,26.6915,26.5673,27.0828,27.5101
16,2021-10-01,0.0,2021-10-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2115,27.2606,27.1697,26.758,27.7672,26.9856,26.8187,27.5184,27.9028
17,2021-10-01,0.0,2021-10-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7061,26.7482,26.6236,26.2607,27.308,26.4556,26.2845,26.9532,27.435
18,2021-10-01,0.0,2021-10-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7084,25.7185,25.7117,25.3,26.3163,25.5384,25.2828,26.0372,26.3884
19,2021-10-01,0.0,2021-10-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3279,25.3662,25.3816,24.9582,25.9189,25.2141,24.9664,25.711,26.0036
20,2021-10-01,0.0,2021-10-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5117,24.6794,24.6018,24.1038,25.0732,24.4489,24.3391,24.9285,25.2664
21,2021-10-01,0.0,2021-10-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.982,24.3633,24.138,23.1966,24.5482,23.9442,23.9748,24.459,24.9468
22,2021-10-01,0.0,2021-10-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2633,23.3044,23.464,22.6108,23.7653,23.4028,22.9854,23.6894,23.8846
23,2021-10-01,0.0,2021-10-01 23:00:00,6.28251e-11,0.0,1.57498e-09,0.0,6.32844e-12,8.26701e-11,0.0,5.40684e-08,5.28927e-14,22.6147,22.5998,22.7101,22.1648,23.0343,22.7204,22.2666,22.9246,23.1718
24,2021-10-02,0.0,2021-10-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4545,22.4788,22.428,22.4192,22.4891,22.3924,22.4438,22.4631,22.5129
25,2021-10-02,0.0,2021-10-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2077,22.0622,22.189,20.4186,22.4152,22.2687,21.8318,22.2289,22.4392
26,2021-10-02,0.0,2021-10-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7902,21.65,21.8026,20.5371,22.0806,21.8493,21.4916,21.9498,22.0744
27,2021-10-02,0.0,2021-10-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8732,21.7168,21.6532,20.0523,22.2914,21.522,21.3093,21.9944,22.2401
28,2021-10-02,0.0,2021-10-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5541,21.3795,21.4078,21.0321,21.8735,21.2432,21.1123,21.6703,21.8154
29,2021-10-02,0.0,2021-10-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9551,20.8202,21.1275,19.5597,21.4106,21.1417,20.4783,21.2825,21.3406
30,2021-10-02,0.0,2021-10-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8417,21.8409,21.6774,20.8131,22.2574,21.7965,21.5135,21.9002,22.3728
31,2021-10-02,0.0,2021-10-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5138,21.4793,21.4467,19.6776,21.8603,21.4836,21.0826,21.5844,21.9414
32,2021-10-02,0.0,2021-10-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5436,20.8294,20.4417,18.9843,20.9253,20.4166,20.5633,20.6609,21.2004
33,2021-10-02,0.0,2021-10-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3286,20.4983,20.8066,19.0905,20.5221,20.7841,19.9807,20.9048,20.8869
34,2021-10-02,0.0,2021-10-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9403,22.1902,21.7975,22.0218,22.134,21.9063,21.8521,21.8821,22.5045
35,2021-10-02,0.0,2021-10-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7883,23.6575,23.712,23.9705,23.887,23.7562,23.5482,23.6663,23.8589
36,2021-10-02,0.0,2021-10-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5265,25.7063,25.3739,25.9695,25.3345,25.6471,25.9412,25.1013,25.5804
37,2021-10-02,0.0,2021-10-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2776,27.3994,26.9543,27.1918,27.5894,27.0925,27.2119,27.1668,27.785
38,2021-10-02,0.0,2021-10-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0432,28.2213,27.663,27.9113,28.3837,27.8576,28.0042,27.8557,28.6938
39,2021-10-02,0.0,2021-10-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0492,29.1953,28.7245,28.8192,29.3928,28.881,28.9442,28.9159,29.6442
40,2021-10-02,0.0,2021-10-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4566,29.6949,28.9854,29.2878,29.779,29.238,29.4169,29.1294,30.1717
41,2021-10-02,0.0,2021-10-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5227,29.7375,29.0948,29.3456,29.7654,29.3347,29.4523,29.1224,30.1442
42,2021-10-02,0.0,2021-10-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9455,29.1313,28.5797,28.6823,29.1686,28.6951,28.7082,28.5573,29.5747
43,2021-10-02,0.0,2021-10-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4963,28.5988,28.2081,28.1698,28.8202,28.2327,28.1302,28.2911,29.123
44,2021-10-02,0.0,2021-10-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3725,27.4338,27.1059,26.8769,27.8177,27.11,26.9318,27.2716,28.0928
45,2021-10-02,0.0,2021-10-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4045,26.5,26.3032,25.2441,26.8098,26.319,26.0415,26.1677,27.0882
46,2021-10-02,0.0,2021-10-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7625,25.3103,24.1212,24.3191,24.8788,24.3445,25.1875,24.1518,25.4406
47,2021-10-02,0.0,2021-10-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2419,23.5922,22.7672,22.6939,23.4901,22.8708,23.3353,22.8169,23.9273
48,2021-10-03,0.0,2021-10-03 00:00:00,0.093281,0.0508827,0.10533,0.0634863,0.228318,0.072745,0.0375404,0.318434,0.0959533,23.0789,23.2561,22.5693,22.7047,23.0434,22.4897,22.9638,22.6236,23.2968
49,2021-10-03,0.0,2021-10-03 01:00:00,0.102954,0.0608126,0.124479,0.0690465,0.242845,0.0849821,0.0424991,0.344607,0.110432,23.6669,24.0468,23.3559,22.7858,24.1978,23.1366,23.5468,23.7443,24.6053
50,2021-10-03,0.0,2021-10-03 02:00:00,0.102954,0.0608126,0.124479,0.0690465,0.242845,0.0849821,0.0424991,0.344607,0.110432,22.2436,22.5857,21.7202,21.7353,22.4114,21.7273,22.3871,21.9079,22.6106
51,2021-10-03,0.0,2021-10-03 03:00:00,0.00967291,0.00992984,0.0191492,0.00556022,0.0145267,0.0122371,0.0049587,0.0261732,0.0144791,22.1083,22.1829,21.8491,21.4543,22.3327,21.9238,21.8619,21.9095,22.5048
52,2021-10-03,0.0,2021-10-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8541,21.2131,20.6417,20.528,21.1749,20.6299,20.806,20.7559,21.4968
53,2021-10-03,0.0,2021-10-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38419e-07,0.0,20.7363,20.8059,20.6208,20.4678,21.0127,20.6486,20.511,20.6819,21.1255
54,2021-10-03,0.0,2021-10-03 06:00:00,0.00388809,0.0249584,0.00228681,0.0236207,0.00092119,0.00714704,0.057091,0.00337908,0.00696356,20.4338,20.5667,20.3847,20.25,20.5739,20.4586,20.4057,20.4713,20.8318
55,2021-10-03,0.0,2021-10-03 07:00:00,0.00388921,0.0249584,0.00229,0.0236219,0.000922158,0.00715123,0.057091,0.00338155,0.00696356,20.5346,20.601,20.4296,20.1151,20.7088,20.4846,20.3392,20.4741,20.8687
56,2021-10-03,0.0,2021-10-03 08:00:00,0.00388921,0.0249584,0.00229,0.0236219,0.000922158,0.00715123,0.057091,0.00338131,0.00696356,20.6364,20.627,20.463,20.3324,20.9277,20.4837,20.3055,20.6219,21.0607
57,2021-10-03,0.0,2021-10-03 09:00:00,1.12504e-06,0.0,3.18885e-06,1.2517e-06,9.68575e-07,4.18723e-06,0.0,2.47359e-06,0.0,21.0322,21.0056,20.9062,20.5875,21.331,20.939,20.7885,21.0748,21.406
58,2021-10-03,0.0,2021-10-03 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1521,22.1077,22.0807,22.261,22.2587,22.1741,21.9626,22.0104,22.3579
59,2021-10-03,0.0,2021-10-03 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2678,23.2834,23.0236,23.3411,23.3863,23.0947,23.1144,23.0937,23.4927
60,2021-10-03,0.0,2021-10-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5843,24.7026,24.2638,24.5977,24.5704,24.328,24.5913,24.2512,24.7517
61,2021-10-03,0.0,2021-10-03 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2644,25.5514,24.7748,25.0855,25.5331,24.8651,25.3288,25.0306,25.8249
62,2021-10-03,0.0,2021-10-03 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.358,26.6186,25.8389,26.0645,26.644,25.9899,26.3796,26.0646,26.97
63,2021-10-03,0.0,2021-10-03 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3895,27.8451,26.7668,27.2777,27.7326,27.1472,27.7687,26.9456,28.2749
64,2021-10-03,0.0,2021-10-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3091,29.3638,28.9462,28.837,29.3661,29.1031,28.8452,28.4933,29.8864
65,2021-10-03,0.0,2021-10-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3897,29.4859,29.0312,28.9264,29.9159,28.9672,28.9316,29.2199,30.2364
66,2021-10-03,0.0,2021-10-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3021,29.308,29.0366,28.7785,29.8957,28.9236,28.7003,29.2425,30.0729
67,2021-10-03,0.0,2021-10-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8674,29.7403,29.6973,29.3355,30.3664,29.6763,29.1057,29.6148,30.5123
68,2021-10-03,0.0,2021-10-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5418,28.4507,26.3464,27.7412,26.8747,26.9663,28.4935,25.7881,27.7928
69,2021-10-03,0.0,2021-10-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.527,22.6729,22.2571,22.0144,22.6962,22.5386,22.4305,22.2546,22.9783
70,2021-10-03,0.0,2021-10-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9359,21.9564,21.8393,21.516,22.1659,21.9929,21.7081,21.8529,22.3341
71,2021-10-03,0.0,2021-10-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8321,21.8072,21.7868,21.5468,22.126,21.8956,21.5302,21.8424,22.2797
72,2021-10-04,0.0,2021-10-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.446,22.4865,22.4042,22.4423,22.4493,22.4006,22.4828,22.4076,22.4897
73,2021-10-04,0.0,2021-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3396,22.2408,22.2598,22.0673,22.5666,22.3664,22.04,22.3165,22.6477
74,2021-10-04,0.0,2021-10-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.819,21.7458,21.7333,21.5388,22.0678,21.8204,21.5245,21.8113,22.1705
75,2021-10-04,0.0,2021-10-04 03:00:00,0.546389,0.582603,0.532143,0.565082,0.470605,0.545531,0.570123,0.508933,0.491768,22.0932,21.9604,22.0984,21.8578,22.3864,22.1505,21.7626,22.2323,22.3781
76,2021-10-04,0.0,2021-10-04 04:00:00,0.546389,0.582603,0.532143,0.565082,0.470605,0.545531,0.570123,0.508926,0.491768,21.8614,21.734,21.8457,20.8552,22.1174,21.9166,21.4818,21.9484,22.1476
77,2021-10-04,0.0,2021-10-04 05:00:00,0.000656545,0.00076431,0.000228941,0.000377178,0.00263169,8.11815e-05,0.000534892,0.00138253,0.00303671,21.7949,21.6632,21.7757,20.7726,22.1143,21.8195,21.3094,21.9126,22.1436
78,2021-10-04,0.0,2021-10-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.78814e-07,0.0,0.0,21.7316,21.5756,21.7168,20.7775,22.0133,21.6575,21.2755,21.8177,22.0317
79,2021-10-04,0.0,2021-10-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6483,21.5381,21.615,20.3636,21.9457,21.5377,21.2191,21.7811,21.9564
80,2021-10-04,0.0,2021-10-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3455,21.2722,21.4131,20.1895,21.7511,21.3825,21.0194,21.623,21.7909
81,2021-10-04,0.0,2021-10-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5933,21.6046,21.4457,20.3315,21.7854,21.2545,21.4359,21.6159,21.8881
82,2021-10-04,0.0,2021-10-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2868,23.5365,23.0686,23.1537,23.2646,22.864,23.5418,23.1811,23.3337
83,2021-10-04,0.0,2021-10-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2296,26.1873,26.39,26.7708,26.2588,26.4387,26.4965,26.2956,26.1964
84,2021-10-04,0.0,2021-10-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0912,28.0937,28.1312,28.6731,28.0157,28.5675,28.6197,27.9228,28.0451
85,2021-10-04,0.0,2021-10-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0412,31.9738,31.9896,32.123,31.6689,32.1674,31.7659,31.564,31.7316
86,2021-10-04,0.0,2021-10-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.406,33.3324,33.455,33.5732,33.4414,33.7569,33.3552,33.3517,33.4468
87,2021-10-04,0.0,2021-10-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1563,35.0406,35.1185,35.0468,35.3538,35.2492,34.7792,35.1698,35.3827
88,2021-10-04,0.0,2021-10-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0437,35.9837,35.9804,35.974,36.2401,36.1353,35.761,36.0347,36.3189
89,2021-10-04,0.0,2021-10-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7623,36.6226,36.6983,36.5805,37.0122,36.7609,36.3251,36.7606,37.0726
90,2021-10-04,0.0,2021-10-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0983,36.9792,37.0757,36.9411,37.2931,37.1533,36.6297,37.0701,37.3622
91,2021-10-04,0.0,2021-10-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1416,35.8483,34.4553,34.1357,36.1125,34.2618,34.04,34.4669,37.2495
92,2021-10-04,0.0,2021-10-04 20:00:00,5.6752,4.24232,7.63635,4.14131,7.59886,5.11645,3.65309,9.83952,5.20234,26.6753,26.8118,26.4201,25.7399,26.7162,26.7182,26.608,26.2772,26.9695
93,2021-10-04,0.0,2021-10-04 21:00:00,6.08065,4.49945,8.19954,4.645,7.90611,5.86042,3.9317,10.2656,5.41651,25.2064,25.381,24.8328,24.0831,25.6121,24.9015,24.9881,25.097,25.92
94,2021-10-04,0.0,2021-10-04 22:00:00,6.08065,4.49945,8.19954,4.645,7.90611,5.86042,3.9317,10.2656,5.41651,24.2527,24.3774,23.9061,23.2991,24.6049,23.915,24.0238,24.1203,24.8642
95,2021-10-04,0.0,2021-10-04 23:00:00,0.405456,0.257131,0.563185,0.503694,0.307252,0.743974,0.278609,0.426085,0.214177,24.5521,24.7043,24.1474,23.7261,24.9341,24.092,24.3575,24.4086,25.2119
96,2021-10-05,0.0,2021-10-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0866,22.1266,22.0455,22.069,22.1046,22.0294,22.1075,22.062,22.146
97,2021-10-05,0.0,2021-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8231,21.7872,21.6326,21.123,22.0576,21.6901,21.5242,21.7439,22.1689
98,2021-10-05,0.0,2021-10-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4688,21.4248,21.3985,21.2644,21.6846,21.5424,21.2298,21.3966,21.8026
99,2021-10-05,0.0,2021-10-05 03:00:00,4.02665e-06,6.89167e-07,0.000447997,8.34421e-07,0.000116108,6.07089e-05,9.47843e-07,0.00180759,4.72912e-07,21.3295,21.2379,21.2809,21.1743,21.4791,21.3486,21.0415,21.2769,21.5452
100,2021-10-05,0.0,2021-10-05 04:00:00,0.111821,0.12531,0.0945972,0.0863721,0.132709,0.0658126,0.108297,0.128025,0.131866,21.1406,21.0428,21.1255,21.0181,21.3368,21.2309,20.8669,21.1243,21.3945
101,2021-10-05,0.0,2021-10-05 05:00:00,0.148863,0.160967,0.145432,0.119312,0.178025,0.105829,0.143399,0.191083,0.1702,21.0805,20.9932,21.05,20.9474,21.3151,21.1747,20.7893,21.0857,21.3971
102,2021-10-05,0.0,2021-10-05 06:00:00,0.150793,0.176491,0.164752,0.12498,0.191515,0.109959,0.179754,0.23741,0.174469,21.1145,21.0409,21.0453,20.8932,21.424,21.1078,20.7818,21.1897,21.4996
103,2021-10-05,0.0,2021-10-05 07:00:00,0.0797414,0.130044,0.105356,0.0529018,0.134458,0.0522153,0.129285,0.193276,0.144341,21.4085,21.3457,21.3067,21.1535,21.7221,21.3621,21.0857,21.452,21.7923
104,2021-10-05,0.0,2021-10-05 08:00:00,0.0572655,0.125596,0.0646152,0.0351965,0.098837,0.01702,0.126416,0.15343,0.140078,21.404,21.28,21.3303,21.2313,21.6434,21.3916,21.0944,21.4334,21.6545
105,2021-10-05,0.0,2021-10-05 09:00:00,0.0594432,0.113558,0.0518237,0.0307322,0.103696,0.0141136,0.0909331,0.13531,0.146499,21.2558,21.1746,21.2034,21.0709,21.5319,21.2785,20.9419,21.3174,21.6048
106,2021-10-05,0.0,2021-10-05 10:00:00,0.0904113,0.0915974,0.0800142,0.0592469,0.142421,0.0359359,0.0650368,0.174753,0.125201,21.3022,21.1381,21.2954,21.0573,21.5695,21.3454,20.9219,21.4333,21.5543
107,2021-10-05,0.0,2021-10-05 11:00:00,0.0775243,0.0619046,0.0707098,0.0443721,0.13746,0.0312012,0.0333203,0.154589,0.0941008,21.6204,21.4233,21.6025,21.5583,21.864,21.6649,21.2565,21.7148,21.8097
108,2021-10-05,0.0,2021-10-05 12:00:00,0.0734123,0.0584185,0.0637336,0.0431671,0.118995,0.0299162,0.0324461,0.124575,0.0834103,22.52,22.3458,22.7004,22.782,22.64,22.9917,22.4809,22.5807,22.694
109,2021-10-05,0.0,2021-10-05 13:00:00,0.00178561,0.00152424,0.000889093,0.000367299,0.00500128,8.62181e-05,0.000516295,0.0039264,0.00298148,22.3286,22.4902,22.33,22.6749,22.3987,22.6582,22.5382,22.169,22.7237
110,2021-10-05,0.0,2021-10-05 14:00:00,0.0852267,0.0432063,0.117491,0.139459,0.0196693,0.173831,0.0700048,0.041752,0.0206293,22.1259,22.1474,22.0143,21.8303,22.4093,22.0977,21.8423,22.0639,22.5536
111,2021-10-05,0.0,2021-10-05 15:00:00,0.0853347,0.0436059,0.129178,0.139463,0.0197653,0.19166,0.0701019,0.0472189,0.0209225,22.136,22.1153,22.0534,21.8831,22.4721,22.0962,21.7874,22.1613,22.6141
112,2021-10-05,0.0,2021-10-05 16:00:00,0.0863324,0.0436559,0.15067,0.142934,0.0196883,0.234303,0.07045,0.055574,0.0209139,22.3517,22.3035,22.2387,22.0081,22.7274,22.2198,21.8666,22.3679,22.8279
113,2021-10-05,0.0,2021-10-05 17:00:00,0.00204125,0.000497192,0.0389966,0.00527301,0.000496358,0.0702572,0.000586867,0.0178541,0.000295162,22.1362,22.1053,21.9988,21.9422,22.4127,22.0748,21.7203,22.0494,22.6036
114,2021-10-05,0.0,2021-10-05 18:00:00,0.00193328,9.76026e-05,0.0273424,0.00526956,0.000400364,0.0524599,0.000489831,0.0123984,1.96695e-06,22.4791,22.4345,22.4306,22.3341,22.6527,22.5151,22.0563,22.3131,22.8328
115,2021-10-05,0.0,2021-10-05 19:00:00,0.000828266,4.01735e-05,0.00575119,0.00179085,0.000209957,0.00981671,0.000141472,0.00316519,0.0,21.8479,21.8084,21.7507,21.5596,22.2297,21.7755,21.4298,21.9504,22.3268
116,2021-10-05,0.0,2021-10-05 20:00:00,3.03984e-06,0.0,0.000170201,1.43051e-05,0.0,0.000451297,0.0,1.12653e-05,0.0,21.5209,21.4385,21.4656,21.1917,21.8784,21.5037,21.1013,21.619,21.9575
117,2021-10-05,0.0,2021-10-05 21:00:00,0.000146776,0.00680429,0.00308633,0.000273764,0.00502828,0.00113553,0.0196037,0.00904506,0.002197,21.3163,21.2185,21.2581,20.9932,21.6742,21.2869,20.8846,21.3959,21.7419
118,2021-10-05,0.0,2021-10-05 22:00:00,0.0636123,0.187883,0.0203132,0.0817516,0.0374249,0.0325183,0.225164,0.0297261,0.095593,21.0803,21.0169,21.0067,20.7987,21.4156,21.073,20.694,21.1396,21.5186
119,2021-10-05,0.0,2021-10-05 23:00:00,0.160358,0.316749,0.0365657,0.184459,0.107719,0.0541865,0.377703,0.0572594,0.184923,20.9135,20.7813,20.9073,20.5999,21.2894,20.9385,20.4513,21.0483,21.3134
120,2021-10-06,0.0,2021-10-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5604,20.5636,20.5559,20.5666,20.5538,20.5629,20.569,20.5485,20.5577
121,2021-10-06,0.0,2021-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.953,19.8126,19.9562,19.6581,20.3054,19.9975,19.4862,20.0844,20.3315
122,2021-10-06,0.0,2021-10-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9678,19.8569,19.954,19.6619,20.296,20.0248,19.57,20.0683,20.3513
123,2021-10-06,0.0,2021-10-06 03:00:00,0.813754,0.72961,0.869529,0.328928,0.746406,0.425836,0.526513,0.879253,0.506821,19.9497,19.872,19.947,19.5999,20.3066,19.9943,19.5894,20.0975,20.3647
