,DATA,HORA,Barreto,Pto N,Pto S,Pto E,Pto W,Pto SE,Pto NE,Pto SW,Pto NW
0,20210808,1,18.6132,18.5723,18.6512,18.5539,18.6724,18.5939,18.5112,18.7086,18.6333
1,20210808,2,18.1417,18.0855,18.2397,17.7243,18.4095,17.9559,17.7002,18.3806,18.2974
2,20210808,3,17.2011,17.3321,17.2242,16.8383,17.524,16.907,16.924,17.4446,17.5828
3,20210808,4,17.6219,17.681,17.3478,17.6593,17.2481,17.7257,17.5502,17.2093,17.3808
4,20210808,5,17.3547,17.4004,17.17,17.6063,17.2999,17.5795,17.4724,17.1466,17.181
5,20210808,6,17.1544,16.9925,17.167,17.7651,17.1153,17.7256,17.5752,17.0339,17.001
6,20210808,7,16.8795,16.9615,16.9681,17.789,16.8694,17.7253,17.5672,16.9218,16.8513
7,20210808,8,16.8664,17.0401,16.8738,17.8846,16.7346,17.8,17.7465,16.8993,16.6875
8,20210808,9,16.5546,16.446,16.5729,17.4156,16.5115,16.8001,17.0058,16.5727,16.4343
9,20210808,10,16.2865,16.148,16.4712,17.0254,16.2516,16.4755,16.6257,16.3368,16.1112
10,20210808,11,15.8461,15.9362,15.9282,16.5447,15.8253,16.181,16.3335,15.7999,15.8465
11,20210808,12,18.7685,18.3622,18.7186,18.8569,18.4043,19.0089,18.4788,18.3482,18.0756
12,20210808,13,20.5668,20.3401,20.8079,20.5786,20.429,20.8445,20.286,20.4885,20.2697
13,20210808,14,22.2574,22.2454,22.3175,22.1541,22.1851,22.3806,22.1241,22.1969,21.9489
14,20210808,15,23.9745,23.8373,24.0643,23.9633,23.8362,24.0784,24.0063,23.8583,23.3828
15,20210808,16,25.5169,25.2236,25.6685,25.5399,25.5034,25.6101,25.4955,25.4924,24.9959
16,20210808,17,25.8977,26.1491,25.7162,25.8995,25.9387,25.9022,26.1247,25.6813,26.1018
17,20210808,18,26.0083,26.1693,25.8994,25.7788,26.031,25.7895,25.9377,25.8038,26.2219
18,20210808,19,26.5278,26.6787,26.4272,26.2839,26.5606,26.2976,26.4554,26.3711,26.7306
19,20210808,20,26.5954,26.7393,26.5246,26.3565,26.6675,26.4009,26.4999,26.4867,26.8014
20,20210808,21,25.0849,25.1972,25.0499,24.6591,25.333,24.7212,24.8052,25.2119,25.4488
21,20210808,22,22.8039,22.9157,22.7873,22.3665,23.0866,22.4674,22.5068,22.9587,23.1945
22,20210808,23,21.6751,21.7507,21.6826,21.2173,21.9792,21.3442,21.3251,21.8764,22.0432
23,20210808,24,21.1116,21.1473,21.09,20.6216,21.3806,20.7475,20.7181,21.2782,21.3963
24,20210808,25,20.6288,20.7255,20.5862,20.1768,20.8836,20.3365,20.3861,20.7674,20.9536
25,20210808,26,20.9615,20.6441,20.9231,20.4092,21.2251,20.4734,20.1681,21.1052,20.881
26,20210808,27,20.698,20.39,20.6633,20.1689,20.9003,20.2247,19.9949,20.8295,20.5448
27,20210808,28,20.6054,20.351,20.5374,20.082,20.8273,20.1213,19.9368,20.6864,20.537
28,20210808,29,20.5757,20.4286,20.4083,20.0485,20.8489,19.9966,19.9897,20.6195,20.5927
29,20210808,30,20.4629,20.2081,20.293,19.9236,20.2177,19.8902,19.8337,20.0068,20.2512
30,20210808,31,19.931,19.7662,19.6089,19.8394,19.5445,19.5855,19.7605,19.2225,19.5789
31,20210808,32,19.5567,19.5107,19.2922,19.5788,19.2014,19.352,19.5115,18.8289,19.1707
32,20210808,33,19.2204,19.1567,18.876,19.5538,18.8712,19.1834,19.5001,18.5605,19.0612
33,20210808,34,18.982,18.9862,18.6729,19.2743,18.644,18.9601,19.2473,18.3703,18.7849
34,20210808,35,18.8401,18.8023,18.5985,19.0535,18.6219,18.8987,18.9732,18.3542,18.7043
35,20210808,36,20.1652,20.3049,20.1007,20.1391,19.9863,20.1083,20.192,19.9967,20.0878
36,20210808,37,21.6932,21.6676,21.653,21.5119,21.7598,21.5262,21.5052,21.6849,21.7469
37,20210808,38,23.4256,23.5378,23.3885,23.2262,23.4791,23.2255,23.3832,23.4019,23.6452
38,20210808,39,24.6753,24.8075,24.5517,24.4238,24.7479,24.3941,24.5795,24.5478,24.9443
39,20210808,40,25.636,25.7998,25.4408,25.3487,25.7503,25.2701,25.5795,25.4982,25.9588
40,20210808,41,26.256,26.5145,26.1125,26.0326,26.3444,25.9832,26.2464,26.0805,26.6094
41,20210808,42,26.3178,26.5352,26.1369,25.9102,26.5417,25.8363,26.1963,26.2875,26.7457
42,20210808,43,26.5302,26.7155,26.3965,26.0809,26.7449,26.07,26.2814,26.5075,26.9222
43,20210808,44,26.3291,26.5166,26.2496,25.8367,26.6275,25.8488,26.066,26.4609,26.7869
44,20210808,45,25.8236,26.1559,25.563,25.3832,26.1004,25.2068,25.8038,25.772,26.3766
45,20210808,46,23.9124,24.0295,23.934,23.4398,24.219,23.5868,23.5884,24.1309,24.3374
46,20210808,47,22.6917,22.7654,22.7169,22.2137,22.9968,22.3666,22.3307,22.9084,23.0619
47,20210808,48,22.0631,22.0673,22.0796,21.6011,22.3489,21.7336,21.6399,22.2567,22.3369
