,DATA,HORA,Barreto,Pto N,Pto S,Pto E,Pto W,Pto SE,Pto NE,Pto SW,Pto NW
0,20211012,1,18.9872,18.934,19.0394,18.9803,18.994,19.0342,18.9254,19.0444,18.9424
1,20211012,2,18.8962,18.9411,18.8007,18.5275,19.0686,18.5557,18.6056,18.8948,19.0981
2,20211012,3,18.6545,18.6833,18.6287,18.2654,18.8607,18.3671,18.3364,18.7376,18.8673
3,20211012,4,18.5318,18.5604,18.5225,18.1365,18.7404,18.2502,18.2137,18.6375,18.7396
4,20211012,5,18.8002,18.803,18.7123,18.2721,19.0551,18.3716,18.3262,18.932,19.0206
5,20211012,6,18.6891,18.7048,18.6615,18.2869,18.8967,18.3839,18.3544,18.7911,18.8807
6,20211012,7,18.638,18.6326,18.6168,18.2386,18.8349,18.3309,18.2907,18.7389,18.789
7,20211012,8,18.6541,18.7487,18.6402,18.2726,18.8442,18.3604,18.3109,18.7491,18.9873
8,20211012,9,18.986,19.0384,18.9507,18.6063,19.1843,18.675,18.6927,19.07,19.2193
9,20211012,10,18.9773,19.0251,18.9507,18.5989,19.1867,18.6776,18.6842,19.074,19.2135
10,20211012,11,19.1865,19.2283,19.1159,18.8385,19.3289,18.8671,18.897,19.2089,19.3502
11,20211012,12,19.7643,19.8401,19.7452,19.4276,19.9341,19.51,19.5327,19.8269,19.9694
12,20211012,13,20.2528,20.4141,20.189,19.8591,20.5248,19.9136,20.0183,20.3541,20.6544
13,20211012,14,21.7813,21.7975,21.8862,21.6902,21.7834,21.7487,21.7567,21.7879,21.7943
14,20211012,15,22.3336,22.6288,22.0089,22.1586,22.3081,21.9097,22.2762,22.0142,22.4008
15,20211012,16,22.3452,22.6506,22.159,21.822,22.4702,21.8158,22.1401,22.3027,22.6219
16,20211012,17,21.6749,21.8896,21.6529,21.3186,21.9399,21.4321,21.5107,21.8527,22.0496
17,20211012,18,21.6692,21.7432,22.2471,21.2891,21.9726,21.9374,21.5222,22.5397,21.9745
18,20211012,19,21.0641,21.1646,21.1784,20.6738,21.3122,20.9003,20.8033,21.3555,21.4132
19,20211012,20,21.0536,21.4508,21.0201,20.6719,21.2139,20.7506,20.8071,21.1524,21.458
20,20211012,21,20.8013,20.9701,20.8187,20.4294,21.0238,20.5631,20.578,20.9608,21.1626
21,20211012,22,20.209,20.329,20.2643,19.8917,20.4268,20.0597,19.9335,20.3922,20.5287
22,20211012,23,19.7074,19.8135,19.771,19.3392,19.9305,19.5148,19.4372,19.897,20.0163
23,20211012,24,19.6015,19.6651,19.6095,19.2453,19.8001,19.3572,19.3174,19.7238,19.8389
24,20211012,25,19.8592,19.9232,19.858,19.4865,20.0581,19.6016,19.5612,19.9727,20.0962
25,20211012,26,20.0319,20.1014,19.9936,19.6695,20.2303,19.7335,19.7476,20.105,20.2698
26,20211012,27,20.229,20.3282,20.1844,19.8485,20.4521,19.928,20.0031,20.3087,20.5083
27,20211012,28,20.0733,20.2652,20.0507,19.8043,20.3846,19.9104,19.9008,20.1571,20.3297
28,20211012,29,20.0234,20.2185,20.0063,19.7772,20.2303,19.8466,19.8797,20.1224,20.3846
29,20211012,30,20.1046,20.1487,20.0836,19.7026,20.3487,19.8329,19.8009,20.2333,20.3274
30,20211012,31,19.9484,19.9643,20.054,19.5591,20.157,19.6448,19.6019,20.2415,20.1414
31,20211012,32,19.845,19.8234,19.8307,19.4637,20.0483,19.5372,19.474,19.9673,19.9867
32,20211012,33,19.7283,19.693,19.6469,19.31,19.7618,19.366,19.3235,19.6282,19.7185
33,20211012,34,19.8305,19.757,19.804,19.3887,19.9699,19.4782,19.3783,19.8862,19.8433
34,20211012,35,21.1827,21.2102,21.1022,20.7707,21.3986,20.8044,20.8633,21.2466,21.3701
35,20211012,36,23.0857,23.1121,23.0593,22.7499,23.2361,22.823,22.8206,23.125,23.2136
36,20211012,37,24.8661,24.9103,24.8323,24.5461,25.0474,24.6218,24.6257,24.9339,25.059
37,20211012,38,26.3063,26.3836,26.2449,25.9303,26.4698,25.9807,26.0154,26.3207,26.2206
38,20211012,39,27.4854,27.3243,27.4512,27.063,27.4729,27.1977,27.2717,27.5414,26.7734
39,20211012,40,27.9636,27.9834,28.0098,27.5569,28.318,27.7977,27.6933,28.1683,27.8329
40,20211012,41,26.3505,27.0547,26.2117,25.9796,26.7093,25.8848,26.8769,26.4926,27.1664
41,20211012,42,27.5354,27.7941,27.2002,27.0457,27.8784,26.813,27.3219,27.4545,28.1771
42,20211012,43,27.6496,28.3091,27.154,27.2574,27.9041,26.8029,27.997,27.3503,28.5074
43,20211012,44,27.4929,27.6219,27.1803,27.0508,27.7993,26.9968,27.227,27.2483,27.8808
44,20211012,45,26.0334,26.0936,26.03,25.5927,26.3312,25.7167,25.679,26.1972,26.3739
45,20211012,46,24.1126,24.2309,24.0927,23.6796,24.4142,23.7849,23.821,24.2709,24.5143
46,20211012,47,23.1021,23.2519,23.0544,22.6763,23.3842,22.7535,22.8546,23.2183,23.5113
47,20211012,48,22.5587,22.6816,22.536,22.1303,22.8496,22.2356,22.2887,22.7024,22.9421
