,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20210807,1,3.21612,70.4838,3.1799,75.0961,2.72532,75.1704,3.76829,72.7573,1.65686,74.6039,3.59122,74.0787,3.56264,80.0489,1.32285,86.7564,2.13293,67.7022
1,20210807,2,4.0718,80.8951,3.79985,77.8326,4.10181,82.3277,4.91545,83.1793,3.32472,76.9691,4.64486,83.2722,4.5997,82.5822,3.53916,79.6238,2.9861,71.5574
2,20210807,3,3.3157,66.1203,3.43628,66.1755,2.90178,65.0762,4.5702,70.6301,2.55387,61.9489,4.15424,69.1741,4.29608,71.4745,2.26381,57.8233,2.75,63.8266
3,20210807,4,5.03682,77.8353,4.89814,77.1073,4.58202,79.6344,5.94512,78.9019,3.58195,74.0691,5.40285,78.0986,5.68104,81.4598,2.9215,75.043,3.69879,71.9503
4,20210807,5,5.31061,73.5452,4.94459,71.9222,5.02085,76.2241,6.08329,75.706,3.88366,70.1889,5.77106,76.4415,5.62203,76.0273,3.54995,70.3887,3.79813,68.066
5,20210807,6,3.81645,67.6364,3.59417,64.1806,3.2653,73.0663,5.21802,70.8258,1.70495,65.6659,4.74585,72.6426,4.72692,69.9622,1.07585,70.7296,1.81229,58.1584
6,20210807,7,3.37808,63.3646,2.99247,64.9704,3.01221,63.9773,4.67555,66.8564,1.82157,62.4098,4.45446,68.2834,4.10359,69.6216,1.11715,62.1434,2.09368,63.2053
7,20210807,8,4.7681,65.7632,4.15382,68.2078,4.80295,65.6817,5.7904,69.3538,2.96214,58.712,5.76391,68.0385,5.0734,73.7771,2.92002,58.1343,2.8452,61.0577
8,20210807,9,3.92995,59.0991,3.34856,60.4409,3.86325,59.8824,4.89289,64.8741,2.49528,51.3217,4.95378,64.7858,4.04721,67.4284,2.1512,49.2186,2.524,54.6866
9,20210807,10,3.70169,60.4277,2.90015,62.0685,3.67828,59.9353,4.93887,68.0341,1.78622,46.8099,5.08943,65.8729,3.99182,72.4162,1.59556,43.8668,1.73151,51.6833
10,20210807,11,3.21612,70.4838,3.1799,75.0961,2.72532,75.1704,3.76829,72.7573,1.65686,74.6039,3.59122,74.0787,3.56264,80.0489,1.32285,86.7564,2.13293,67.7022
11,20210807,12,1.24181,49.2002,1.86388,53.4824,0.856494,67.6233,2.19314,62.5684,0.924154,28.1778,1.76638,70.7207,2.41346,63.3316,0.537197,30.2672,1.56144,44.2584
12,20210807,13,1.44205,39.9044,1.49258,46.2433,1.33697,42.644,1.85545,54.0756,1.15357,25.9283,1.8338,58.8901,1.82199,56.4693,1.03261,22.4519,1.24477,35.7354
13,20210807,14,1.6582,60.5164,1.73245,65.1639,1.63347,64.8839,2.01444,64.0854,1.46071,63.5415,2.03163,68.5974,1.96414,63.7823,1.41313,62.0357,1.52283,71.3573
14,20210807,15,1.87731,45.6283,1.82817,43.9794,1.83538,54.0689,2.00954,48.6715,1.95743,46.6353,1.96932,54.3497,1.99475,43.7239,1.84453,53.5627,1.57493,17.444
15,20210807,16,2.31132,53.3025,2.27106,54.7993,2.20557,51.11,2.32595,49.0507,2.2086,51.9263,2.30404,52.3094,2.32635,51.9515,2.26356,54.3342,1.44556,26.4188
16,20210807,17,4.33314,79.2383,4.1728,78.2384,4.38008,77.9538,4.48524,78.7132,4.20777,78.2659,4.32886,76.854,4.41634,77.6993,4.31667,76.7596,3.60546,71.6246
17,20210807,18,4.56402,70.8027,4.59338,71.8676,4.53995,71.2747,5.02213,71.5224,4.38518,71.0078,4.84622,72.1529,5.00061,71.747,4.36679,69.6811,4.4113,70.8359
18,20210807,19,5.86216,80.5141,5.8195,81.6337,5.78524,80.8261,6.05319,80.6617,5.76573,80.1465,5.87205,81.5419,6.03548,81.2538,5.77191,79.7141,5.70817,81.5784
19,20210807,20,6.14439,80.8248,6.10314,81.7986,6.0159,80.8521,6.33427,80.4128,6.05165,81.0914,6.12104,80.7098,6.27999,81.0045,5.9866,80.4116,6.02316,82.4331
20,20210807,21,6.76725,82.3127,6.64353,82.7075,6.84318,82.7429,6.76008,82.6442,6.72844,81.695,6.8622,82.8935,6.63935,82.9792,6.79244,81.8205,6.6308,82.3828
21,20210807,22,7.06099,82.6682,6.7342,82.0468,7.23937,83.7974,7.03323,83.8321,6.89408,80.776,7.10141,84.1286,6.75335,84.0823,7.1505,82.3568,6.61902,79.9528
22,20210807,23,7.25451,77.3725,6.76612,76.5808,7.06693,78.5108,7.25785,78.0195,7.062,76.0169,6.99,78.0278,6.87292,78.408,7.03054,77.7949,6.66301,74.8781
23,20210807,24,6.59805,75.357,6.32715,74.8185,6.92114,77.0681,6.88917,75.9146,6.31154,73.9641,6.98965,76.0327,6.49646,76.7001,6.8447,76.5405,6.36223,73.4047
24,20210807,25,6.90217,78.0195,6.84474,79.007,6.27287,80.1162,7.18644,78.6104,6.81365,78.4559,6.53194,79.3083,6.84225,80.5746,5.83353,80.6994,6.73266,77.9424
25,20210807,26,6.86393,78.6238,6.40259,79.2067,6.57199,80.1264,6.91299,79.8943,6.75433,77.369,6.38103,79.9283,6.53071,81.4395,6.66035,79.2178,6.28934,77.5809
26,20210807,27,7.48993,77.3588,6.87317,78.2546,7.19937,77.4018,7.6338,78.0366,6.81083,76.4664,7.35044,76.28,7.02477,80.7764,6.61034,77.9154,6.3588,76.1504
27,20210807,28,7.03449,71.9619,6.35519,72.6487,6.92708,71.4734,7.32972,72.5692,6.40637,70.8868,7.19591,70.3608,6.57925,75.0197,6.3978,71.6865,5.96305,70.7383
28,20210807,29,6.91779,74.9584,6.27146,77.3051,6.76452,73.6187,7.02452,75.4449,6.46147,74.0419,6.87357,72.1053,6.38379,80.0697,6.31173,74.7425,6.00087,74.4594
29,20210807,30,6.13468,79.1313,5.72082,81.6924,5.87541,78.1558,6.39448,79.6871,5.54568,78.6424,6.18771,76.4044,5.86461,84.9546,5.35378,79.9165,5.34527,79.0014
30,20210807,31,5.53349,75.782,4.99681,76.6309,5.22614,76.1823,6.13567,75.5325,4.71695,75.5477,5.71956,73.866,5.56991,78.9598,4.6641,77.2321,4.27429,75.5544
31,20210807,32,5.28549,79.87,4.88977,82.5704,5.0668,79.1053,5.8455,79.8727,4.49382,79.6896,5.51238,77.842,5.46723,84.2443,4.41745,80.4482,4.10099,80.2543
32,20210807,33,4.12889,58.2019,2.68378,48.301,4.91018,63.8371,5.79009,69.7692,2.16322,32.0535,6.08914,69.6584,4.37938,66.2883,2.71916,42.2347,1.88963,21.6191
33,20210807,34,1.86946,34.5498,1.42758,17.9017,2.2506,43.284,4.69331,63.7795,0.977261,352.763,5.21853,66.284,3.00269,56.1548,0.713796,347.395,1.59542,7.84097
34,20210807,35,2.1425,50.9473,1.74773,48.2924,1.84408,52.3165,3.80315,65.3962,1.13429,22.3079,3.74681,66.0776,3.11635,66.117,0.869384,14.455,1.35634,26.5361
