,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20211012,1,4.43146,78.2013,4.28046,76.1611,4.34195,79.8754,4.99592,79.261,4.21391,75.7038,4.7837,80.814,4.71987,77.8391,3.91784,76.3337,4.00002,74.2469
1,20211012,2,4.8778,92.6595,4.77583,91.322,4.66563,93.5586,5.29073,92.571,4.31609,91.9518,4.90475,92.5512,5.21105,92.8514,4.29626,93.194,4.1938,89.8364
2,20211012,3,6.05568,84.5851,5.90305,83.5078,5.63485,85.7941,6.30974,84.8563,5.67421,83.9153,5.80196,85.1791,6.16464,84.8799,5.36151,85.4443,5.54143,82.5032
3,20211012,4,5.98411,80.2927,5.66451,79.9234,5.86596,81.2029,6.30947,80.9174,5.50988,79.1283,6.11392,80.5755,5.98534,81.7936,5.48573,80.6838,5.22407,78.2261
4,20211012,5,5.97155,80.4396,5.60267,79.3892,5.88177,81.2493,6.06927,82.2937,5.6624,77.9749,5.95039,81.8544,5.71159,82.4167,5.69327,79.285,5.34037,76.9358
5,20211012,6,6.09728,78.0285,5.69105,77.1792,6.11323,78.8587,6.16856,79.0739,5.89748,76.3549,6.08388,78.9088,5.79807,79.0688,6.01484,77.452,5.50703,75.5898
6,20211012,7,5.53117,78.662,5.08042,77.8543,5.60799,79.6614,5.75764,80.1177,5.1436,76.3951,5.68718,80.1471,5.37957,80.2313,5.36341,77.7007,4.67728,75.7374
7,20211012,8,5.11096,79.858,5.01757,77.9362,4.95402,82.2986,5.52614,81.4548,4.65863,77.5811,5.18502,82.7327,5.22991,80.456,4.66779,80.2299,4.76974,76.1258
8,20211012,9,5.21032,76.7977,5.05824,75.72,5.21163,78.8323,5.47437,77.8058,4.87177,75.875,5.43702,79.2876,5.21364,77.0493,4.90283,77.6691,4.81289,75.1196
9,20211012,10,5.79268,76.3788,5.64452,75.2112,5.74157,78.5314,5.89473,77.0656,5.50194,75.222,5.79666,78.4611,5.70243,76.5425,5.50134,77.2545,5.40936,74.1191
10,20211012,11,4.43146,78.2013,4.28046,76.1611,4.34195,79.8754,4.99592,79.261,4.21391,75.7038,4.7837,80.814,4.71987,77.8391,3.91784,76.3337,4.00002,74.2469
11,20211012,12,4.65289,72.1617,4.51779,71.3755,4.62566,73.7322,4.97645,73.5383,4.48924,71.418,4.88214,74.5161,4.72114,72.4257,4.46293,72.4188,4.41433,71.5256
12,20211012,13,4.37875,70.4435,4.5767,70.649,4.12005,71.6175,4.78093,70.6116,4.14697,70.1394,4.4026,72.8199,4.94808,70.1766,4.00543,69.6393,4.25398,70.9667
13,20211012,14,4.80464,70.4852,4.60885,70.4211,4.83538,72.3774,5.35937,73.0788,4.41984,68.3777,5.27116,74.6488,5.11662,72.2072,4.48293,68.9435,4.29559,69.5644
14,20211012,15,4.976,78.0518,5.19832,75.3429,5.18826,81.265,5.33388,77.7212,4.74282,78.9092,5.55102,80.7806,5.31828,74.0235,4.93202,81.2153,5.00011,76.8144
