,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20210812,1,1.24804,45.2247,1.05018,40.4756,0.835727,46.0962,1.46487,57.9608,1.1095,34.7382,1.29099,59.7941,1.13836,57.2913,0.769948,38.8664,1.12102,37.2598
1,20210812,2,3.06128,265.794,3.09375,265.683,2.85653,265.645,3.03179,262.864,3.23248,267.074,2.78438,264.047,3.08458,262.671,3.19726,266.036,3.21283,267.068
2,20210812,3,3.29002,275.102,3.52595,274.037,3.10911,276.606,3.31874,272.652,3.42394,276.811,3.18589,276.677,3.55993,270.542,3.2575,275.847,3.56599,276.771
3,20210812,4,3.12892,285.374,3.37055,285.607,3.12343,284.408,3.63689,284.007,2.99312,287.362,3.54929,283.49,3.67867,282.809,2.82775,284.367,3.45963,287.711
4,20210812,5,2.66028,292.099,3.26444,291.415,2.38375,295.524,2.69805,289.869,2.80966,294.057,2.72203,295.404,3.07924,290.636,2.40968,295.886,3.33676,292.696
5,20210812,6,3.24329,292.631,3.4743,295.454,2.97528,286.857,2.91071,293.833,3.39919,289.721,2.6064,291.178,3.21532,294.402,3.14793,284.153,3.51402,295.564
6,20210812,7,2.75655,307.364,3.20128,307.157,2.51267,308.745,2.78653,303.464,2.7179,309.257,2.60693,305.753,3.02741,302.012,2.50617,309.925,3.27564,308.819
7,20210812,8,1.55662,300.832,1.62699,299.305,1.36144,301.921,1.70113,299.397,1.64439,299.211,1.57608,299.146,1.75142,304.895,1.41587,297.051,1.79244,297.495
8,20210812,9,1.56363,358.142,1.50603,351.913,1.43135,4.90198,1.59688,347.619,1.64452,14.0269,1.38398,343.266,1.5058,347.78,1.67702,25.5163,1.72998,358.147
9,20210812,10,0.722436,23.4767,0.563853,34.2618,0.764104,22.2544,0.725475,24.874,0.906424,37.5089,0.75993,23.4779,0.515836,24.7234,0.924755,35.2822,0.819347,52.1516
10,20210812,11,1.24804,45.2247,1.05018,40.4756,0.835727,46.0962,1.46487,57.9608,1.1095,34.7382,1.29099,59.7941,1.13836,57.2913,0.769948,38.8664,1.12102,37.2598
11,20210812,12,1.39375,68.5419,1.40806,50.8444,1.89135,91.6126,2.08252,77.2212,1.05808,50.7113,2.35355,87.7532,1.83965,65.582,1.21219,82.9745,1.19071,42.6666
