,DATA,HORA,Barreto,Pto N,Pto S,Pto E,Pto W,Pto SE,Pto NE,Pto SW,Pto NW
0,20211004,1,22.5307,22.5665,22.4923,22.5282,22.5325,22.4897,22.5643,22.4943,22.5681
1,20211004,2,22.964,23.0157,22.8615,22.6424,23.1049,22.6477,22.7794,22.9144,23.0319
2,20211004,3,22.5537,22.6281,22.4437,22.1902,22.7019,22.1705,22.3784,22.5627,22.6751
3,20211004,4,22.6477,22.7156,22.635,22.3274,22.7955,22.3781,22.4569,22.7224,22.7623
4,20211004,5,22.3773,22.4333,22.3312,22.0885,22.4939,22.1476,22.1905,22.3683,22.4909
5,20211004,6,22.4157,22.4905,22.373,22.0966,22.5836,22.1436,22.2116,22.4655,22.6154
6,20211004,7,22.2653,22.3039,22.2366,21.9556,22.3137,22.0317,22.0365,22.2308,22.2756
7,20211004,8,22.1893,22.2553,22.1641,21.8591,22.3381,21.9564,21.9126,22.2169,22.3346
8,20211004,9,22.1342,22.2002,22.0902,21.8162,22.2961,21.7909,21.9022,22.183,22.3157
9,20211004,10,22.0837,22.1397,22.0262,21.853,22.2102,21.8881,21.8907,22.1061,22.2015
10,20211004,11,23.1712,23.2067,23.1324,23.4085,23.146,23.3337,23.4082,23.1081,23.1784
11,20211004,12,26.014,25.9536,26.0924,26.1158,25.8551,26.1964,26.1066,25.9009,25.7444
12,20211004,13,27.9035,27.8777,27.9177,28.0218,27.7851,28.0451,28.1012,27.7298,27.5843
13,20211004,14,31.3098,31.1478,31.339,31.6831,31.0151,31.7316,31.663,31.0585,30.4278
14,20211004,15,33.319,33.0162,33.376,33.3092,33.1667,33.4468,33.1586,33.1364,32.8588
15,20211004,16,35.4922,35.4926,35.4831,35.316,35.4112,35.3827,35.3973,35.4254,35.0252
16,20211004,17,36.5021,36.5882,36.4357,36.3089,36.4943,36.3189,36.4366,36.4193,36.3387
17,20211004,18,37.2567,37.3265,37.1974,37.0209,37.2239,37.0726,37.1238,37.1503,37.0998
18,20211004,19,37.5222,37.6089,37.4695,37.3145,37.586,37.3622,37.4227,37.5099,37.5221
19,20211004,20,37.5366,37.5671,37.4085,37.3983,36.791,37.2495,37.4831,36.7896,36.8288
20,20211004,21,27.3977,27.7105,27.1029,27.1335,27.5404,26.9695,27.4505,27.1461,27.8774
21,20211004,22,26.5959,26.9277,26.316,26.1031,26.8565,25.92,26.4335,26.4445,27.1592
22,20211004,23,25.4349,25.7585,25.1801,24.9873,25.7914,24.8642,25.2784,25.3576,26.1336
23,20211004,24,25.4878,25.2162,25.5291,25.2646,25.4555,25.2119,25.1358,25.5902,25.1201
24,20211004,25,23.4603,23.4108,23.4024,23.1097,23.5589,23.1754,23.122,23.3718,23.5099
25,20211004,26,23.5729,23.6874,23.3452,23.0808,23.8301,23.0326,23.3253,23.5413,23.5074
26,20211004,27,23.0615,23.1485,23.0742,22.7272,23.261,22.8198,22.7968,23.146,23.3041
27,20211004,28,22.7795,23.0121,22.6242,22.4189,23.015,22.3792,22.5967,22.7189,23.1808
28,20211004,29,22.9243,22.9957,22.7513,22.4989,23.0905,22.4573,22.6586,22.8614,23.095
29,20211004,30,22.8384,23.0029,22.6828,22.4402,23.0475,22.4013,22.6436,22.7947,23.1292
30,20211004,31,22.8003,22.7558,22.8145,22.4806,22.896,22.5637,22.5208,22.8676,22.7803
31,20211004,32,22.746,22.5132,22.8403,22.386,22.9582,22.5926,22.2719,22.9157,22.611
32,20211004,33,22.5236,22.3575,22.5561,22.2356,22.6684,22.3186,22.1526,22.6417,22.4143
33,20211004,34,22.2661,22.3924,22.1854,21.9818,22.4272,22.024,22.1164,22.2315,22.5392
34,20211004,35,22.239,22.3636,22.1443,21.9297,22.4077,21.9463,22.0869,22.2252,22.4989
35,20211004,36,22.6227,22.7546,22.3585,22.1484,22.6838,22.1051,22.4091,22.4142,22.855
36,20211004,37,22.5629,22.6721,22.4596,22.202,22.7396,22.2152,22.3665,22.5628,22.8274
37,20211004,38,22.8831,23.0216,22.7636,22.5338,23.0963,22.5215,22.7228,22.8976,23.2046
38,20211004,39,22.6752,22.8003,22.575,22.3083,22.929,22.2852,22.531,22.7391,23.0124
39,20211004,40,22.8882,23.0065,22.7971,22.5225,23.0979,22.5408,22.7027,22.914,23.2018
40,20211004,41,22.8201,22.9329,22.7244,22.475,22.9654,22.4899,22.6326,22.769,23.0843
41,20211004,42,22.6284,22.7515,22.5354,22.2822,22.7973,22.3039,22.4501,22.6116,22.9099
42,20211004,43,22.4415,22.56,22.3525,22.0688,22.6306,22.0987,22.2271,22.4426,22.7386
43,20211004,44,22.2418,22.3538,22.1556,21.874,22.4348,21.9089,22.0166,22.2559,22.5396
44,20211004,45,22.0358,22.1503,21.9486,21.6576,22.2281,21.6965,21.8076,22.0406,22.3358
45,20211004,46,21.8947,21.9968,21.8245,21.5086,22.0935,21.5596,21.6515,21.9232,22.1898
46,20211004,47,21.6825,21.7936,21.6091,21.2759,21.9319,21.3016,21.4422,21.7595,22.0225
47,20211004,48,21.6583,21.7313,21.5713,21.2539,21.9004,21.2852,21.3538,21.7095,21.973
