,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20210827,1,1.92007,231.461,1.85622,230.394,2.51699,231.428,2.4247,229.75,1.71842,230.662,3.26899,223.362,2.0233,228.984,2.08151,240.157,2.06576,239.417
1,20210827,2,2.66485,306.47,2.45411,309.4,3.06468,307.897,2.88816,304.322,2.64863,306.91,3.29857,306.323,2.51336,305.412,2.9588,308.573,2.64504,311.489
2,20210827,3,1.76222,310.249,1.87163,311.427,1.96211,309.005,1.98036,312.883,1.81665,304.211,2.08545,311.962,2.01289,310.235,1.9672,304.559,1.94534,307.133
3,20210827,4,2.1956,225.123,2.51224,233.43,1.98197,203.582,2.296,221.337,2.4874,233.878,2.26268,206.931,2.62291,229.728,1.92195,205.757,2.66498,241.209
4,20210827,5,0.652838,234.812,1.23171,253.932,2.46569,220.174,1.79577,226.811,1.07169,246.122,3.36954,219.263,0.766592,242.487,1.60143,219.049,3.08444,265.069
5,20210827,6,2.20608,276.619,3.38655,280.994,0.923741,286.651,1.70255,281.268,3.19854,279.945,0.836436,313.25,2.68686,278.803,1.98142,280.37,3.89283,282.373
6,20210827,7,1.97527,264.26,2.82154,266.262,0.743948,240.01,1.70168,261.631,2.56289,267.815,0.615001,230.023,2.26878,262.788,1.29283,256.731,3.77773,269.888
7,20210827,8,2.05454,266.399,2.93733,268.723,0.682699,251.821,1.62434,260.837,2.72893,271.408,0.559481,238.672,2.41935,263.456,1.59422,267.788,3.56696,271.459
8,20210827,9,0.687219,174.139,0.69362,236.104,2.04665,225.405,1.01209,212.954,0.569612,184.999,2.84517,229.169,0.565365,192.83,1.13355,218.279,2.17583,261.751
9,20210827,10,1.3202,255.188,2.39881,261.936,1.75039,250.889,1.35202,250.118,1.70708,258.169,2.42354,247.338,2.04221,259.408,1.50312,251.065,2.68256,264.42
10,20210827,11,1.92007,231.461,1.85622,230.394,2.51699,231.428,2.4247,229.75,1.71842,230.662,3.26899,223.362,2.0233,228.984,2.08151,240.157,2.06576,239.417
11,20210827,12,3.23835,214.987,2.71669,216.543,3.77573,216.316,3.47446,216.159,3.05569,214.261,3.83151,218.356,3.07979,216.489,3.81315,214.389,2.41725,218.137
12,20210827,13,2.92925,208.789,2.94331,209.135,2.94316,210.511,3.19659,210.993,2.97338,205.695,3.18098,213.385,3.14317,212.569,2.94915,209.245,2.85673,204.51
13,20210827,14,2.99236,198.17,2.58973,196.753,3.32964,199.181,3.38825,202.637,2.39034,193.499,3.57968,204.229,3.20514,201.21,2.94065,196.736,1.97809,193.44
14,20210827,15,4.15661,200.892,3.91498,199.487,4.31632,202.179,4.21768,204.718,4.05972,198.917,4.3075,207.073,4.05846,203.643,4.28688,199.323,3.81746,196.853
15,20210827,16,4.50697,193.738,4.40565,192.64,4.57758,195.239,4.44416,199.097,4.56172,188.784,4.46598,201.671,4.38773,198.118,4.69589,190.281,4.4564,187.735
16,20210827,17,5.18902,194.512,5.12318,192.73,5.28974,196.792,5.07201,198.935,5.29403,190.722,5.0283,201.305,5.0739,197.492,5.4487,192.527,5.27452,188.618
17,20210827,18,5.51916,193.36,5.45213,191.821,5.59021,195.573,5.36602,195.67,5.62738,190.312,5.26649,197.315,5.42742,195.4,5.78201,192.466,5.54069,188.015
18,20210827,19,5.75066,194.16,5.75732,192.805,5.77158,195.975,5.65587,196.429,5.78104,191.51,5.52619,198.137,5.7628,195.823,5.89979,193.373,5.80324,189.406
19,20210827,20,5.48665,194.089,5.54612,192.65,5.49398,196.209,5.4358,196.491,5.55272,191.893,5.26513,198.289,5.61521,195.81,5.6899,194.442,5.56455,189.45
20,20210827,21,5.11698,194.203,5.18363,193.882,5.1435,195.333,5.18862,194.615,5.12624,193.83,5.04223,195.916,5.3315,194.841,5.30662,195.616,5.15743,192.098
21,20210827,22,4.95585,193.2,4.95031,192.646,5.00618,194.752,4.8078,194.855,4.97901,192.266,4.64977,196.688,4.98661,194.666,5.13729,193.552,4.93413,191.131
22,20210827,23,4.34677,192.221,4.4231,192.658,4.45048,193.317,4.38055,190.324,4.47335,194.815,4.22307,192.116,4.54367,191.45,4.8101,194.563,4.4058,193.724
23,20210827,24,3.93909,188.227,3.73365,187.993,3.9679,188.933,3.91045,189.937,3.97764,187.718,3.85829,191.312,3.7439,190.009,4.06185,188.32,3.86328,187.061
24,20210827,25,2.7454,186.737,2.59989,186.603,2.94756,189.862,2.70365,189.611,2.88527,188.042,2.59502,190.958,2.70076,190.882,3.29741,192.489,2.59515,185.42
25,20210827,26,3.02689,199.465,3.06372,198.906,3.20143,201.578,3.01356,202.867,3.05674,197.584,2.95066,205.389,3.15148,202.702,3.31398,199.285,2.9585,196.011
26,20210827,27,2.71755,192.686,2.68096,194.402,2.85145,192.957,2.82769,195.892,2.67316,194.639,2.77169,196.392,2.8997,197.512,2.94378,194.402,2.54936,194.881
27,20210827,28,2.91349,207.744,2.98858,205.157,2.86359,211.394,3.01819,211.827,2.77322,201.7,3.02188,216.902,3.0306,208.787,2.77272,205.35,2.84823,199.119
