Data,Horario,precipitacao_observada,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Barreto,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Barreto,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-01-29,1400 UTC,0.0,1.35719,269.38,1.72302,296.996,1.5683200000000002,236.509,1.49684,256.903,1.57201,273.996,1.69659,230.433,1.7910700000000002,288.524,1.69659,257.49,1.75514,294.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1399,34.1128,34.1447,33.8425,34.2319,33.8805,33.9428,34.186,34.0495
2021-01-29,1500 UTC,0.0,2.59901,295.599,3.01099,298.323,2.22488,285.654,1.88868,275.819,2.97899,297.87,1.73527,239.946,2.48625,292.933,2.89655,292.132,3.00584,300.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1888,35.1132,35.2182,34.8851,35.2571,34.9164,34.9838,35.1873,34.9792
2021-01-29,1600 UTC,0.0,3.47139,317.173,3.34195,306.841,3.48359,324.056,3.1837,302.14,3.58448,322.922,3.20203,315.255,3.13138,293.4120000000001,3.55181,321.539,3.3975800000000005,317.2940000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2157,35.0963,35.3978,34.9507,35.3282,35.0756,35.0562,35.4997,34.8536
2021-01-29,1700 UTC,0.0,3.56986,312.367,3.5846400000000003,305.306,3.14814,316.712,3.19809,302.059,3.78413,320.132,2.84708,306.676,3.2849,297.258,3.49725,318.629,3.6768,313.8520000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6319,35.60800000000001,35.756,35.3434,35.7914,35.4516,35.4837,35.8496,35.418
2021-01-29,1900 UTC,0.0,3.776,117.462,3.65665,119.219,3.80073,112.025,3.96177,119.053,3.72109,116.058,4.0116,112.827,3.8953,120.816,3.67908,113.669,3.54252,118.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4826,34.7321,34.3587,33.815,34.9196,33.7623,34.0623,34.7383,35.1792
2021-01-29,2000 UTC,0.0,4.600230000000002,116.288,4.31154,118.783,4.51847,110.418,4.8917,117.21,4.39304,114.674,4.71536,111.756,4.69551,119.918,4.28114,109.233,4.15465,118.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5546,33.7521,33.5087,32.9034,33.9622,32.9429,33.1081,33.8701,34.1771
2021-01-29,2100 UTC,0.0,4.3776,111.112,4.19725,111.301,4.33053,106.256,4.5499800000000015,109.781,4.12425,111.811,4.3894,105.428,4.54095,112.19,4.1561,105.639,3.81923,113.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6559,32.9349,32.5167,32.0482,33.0616,31.9462,32.3186,32.9389,33.3565
2021-01-29,2200 UTC,0.0,4.18326,99.1059,4.14727,100.744,4.19384,97.2023,4.23992,99.8746,4.05053,98.8619,4.07907,95.9424,4.32452,103.986,4.2077300000000015,97.553,3.94692,98.3049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4138,32.6863,32.1036,31.7846,32.8439,31.5596,32.1151,32.4883,33.1564
2021-01-29,1200 UTC,0.0,1.30365,206.939,1.2487,203.288,1.31918,206.442,1.23154,200.632,1.37657,211.267,1.2335,205.341,1.2842,203.49,1.30603,212.46,1.28195,210.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3531,31.5411,31.2258,31.1466,31.3476,31.1097,31.3452,31.1624,31.5546
2021-01-29,1800 UTC,0.0,1.36759,110.201,0.7007800000000001,325.222,3.1777,112.284,3.20907,121.08,1.02284,319.532,3.47014,114.754,2.2063900000000003,128.817,2.20231,107.098,1.7437900000000002,313.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4738,35.6566,35.0078,34.5745,35.9505,34.4922,35.0065,35.5658,35.6662
2021-01-29,2300 UTC,0.0,3.5439800000000004,72.2644,3.61533,71.8134,3.2734400000000003,75.4177,3.74201,73.475,3.407,69.2628,3.2918199999999995,75.9868,3.68638,74.501,3.20624,72.9968,3.53554,67.8129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4533,32.681999999999995,32.239000000000004,31.9399,32.8365,31.9107,32.1825,32.5277,33.0663
2021-01-29,1100 UTC,0.0,1.26144,175.065,1.38944,181.586,1.11687,171.28099999999995,1.35457,165.543,1.24332,188.769,1.18913,152.496,1.42682,179.963,1.19846,192.513,1.31203,186.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6399,29.7764,29.5547,29.3517,29.7373,29.3148,29.5921,29.5693,29.8694
2021-01-29,0900 UTC,0.0,1.33608,114.773,1.00161,113.477,2.18614,111.958,1.37164,102.844,1.67253,124.054,2.13227,101.907,0.962486,111.031,2.05673,118.273,1.1605299999999998,125.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9876,27.2209,26.5446,26.7337,27.0269,26.5222,26.9864,26.6224,27.1791
2021-01-29,0800 UTC,0.0,1.10593,134.786,0.974599,158.618,1.37667,116.953,1.03516,132.763,1.07732,137.161,1.27632,108.487,1.0335,164.424,1.15703,122.246,0.8698620000000001,153.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2145,27.3578,27.0811,26.8964,27.3924,26.8085,27.0742,27.233,27.4658
2021-01-29,0700 UTC,0.0,0.541667,173.437,0.81843,174.588,0.305789,113.518,0.598773,180.807,0.312867,185.267,0.388256,125.053,0.91209,182.26,0.144635,65.2815,0.603696,182.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3776,27.3989,27.3474,27.0636,27.5446,27.0752,27.1423,27.481,27.5004
2021-01-29,0600 UTC,0.0,0.279417,40.8423,0.219684,80.7966,0.392643,24.4648,0.278118,16.5397,0.235149,42.9832,0.444719,9.19733,0.199015,87.7159,0.332966,14.3425,0.251572,59.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6538,27.7241,27.5736,27.4551,27.7177,27.4485,27.5719,27.5832,27.7311
2021-01-29,0500 UTC,0.0,1.31481,32.5042,1.40812,53.4397,1.19175,11.0197,1.29645,36.2274,1.32124,19.2776,1.27027,15.396,1.40444,64.1133,1.24674,1.04132,1.41393,35.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6469,27.5505,27.7413,27.3813,27.7845,27.5782,27.2618,27.6671,27.684
2021-01-29,0400 UTC,0.0,1.29844,353.2630000000001,1.34577,4.69153,1.20396,347.297,1.16638,346.792,1.33885,348.105,1.26759,336.005,1.26037,6.6043699999999985,0.998957,347.129,1.6610599999999998,0.888214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5142,28.3646,28.5652,28.2865,28.5845,28.4012,28.2488,28.6639,28.1905
2021-01-29,0300 UTC,0.0,0.673481,220.199,0.994112,210.073,0.466693,245.904,0.711267,223.653,0.617397,224.943,0.428454,244.776,1.16535,211.132,0.508998,252.503,0.815974,214.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6786,28.7573,28.6207,28.4964,28.7686,28.471,28.6328,28.7096,28.7573
2021-01-29,0200 UTC,0.0,2.59002,9.003630000000003,2.37016,14.331,2.72863,3.37894,2.57952,8.16113,2.75894,11.2414,2.71188,2.24655,2.27258,13.5259,2.84258,6.44501,2.72066,16.2578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8131,28.7819,28.8474,28.5016,28.7737,28.6646,28.4977,28.7834,28.5811
2021-01-29,0100 UTC,0.0,3.15311,10.8542,3.22293,15.3569,2.92582,6.42932,3.41267,13.5302,3.22466,9.87247,3.16147,8.53833,3.36288,17.1686,2.95976,4.60934,3.4804800000000005,15.6992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3036,30.1832,30.3713,29.8919,30.2732,30.0416,29.8526,30.3489,30.0347
2021-01-29,0000 UTC,0.0,1.10361,118.314,0.478887,151.405,1.5709799999999998,118.201,1.39769,105.908,1.13183,134.998,1.7562799999999998,108.418,0.895991,124.488,1.44064,126.18,0.516688,168.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7396,29.8644,29.6073,29.6,29.8788,29.4698,29.7229,29.7445,30.0053
2021-01-29,1000 UTC,0.0,1.10361,118.314,0.478887,151.405,1.5709799999999998,118.201,1.39769,105.908,1.13183,134.998,1.7562799999999998,108.418,0.895991,124.488,1.44064,126.18,0.516688,168.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1118,28.2878,27.6285,27.8181,28.1217,27.4774,28.0947,27.7167,28.2207
2021-01-30,1400 UTC,0.0,2.43312,182.355,2.19868,185.507,2.45722,172.358,2.46157,172.894,2.49901,192.314,2.60392,168.275,2.22655,176.68,2.48317,192.366,2.03649,211.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6865,33.9064,33.5872,33.3825,33.7275,33.3234,33.5889,33.5651,33.9393
2021-01-30,1500 UTC,0.0,2.6158200000000003,173.575,1.78625,199.709,2.6476,164.077,2.84459,173.926,1.91808,189.698,3.01496,164.97799999999995,2.45485,181.756,2.23077,181.27,1.62329,252.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3352,34.6052,34.2466,33.9451,34.6079,33.8685,34.2277,34.3849,34.6633
2021-01-30,1600 UTC,0.0,1.59991,152.42,0.719427,249.495,2.34934,143.611,2.48177,140.33100000000002,0.21950300000000006,220.551,2.60861,142.22799999999995,1.9153,142.94899999999996,1.94537,144.261,1.69341,310.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.875,35.1443,34.6259,34.4123,35.2397,34.3672,34.6685,34.838,35.1039
2021-01-30,1700 UTC,0.0,3.42089,121.431,2.69369,123.711,3.59971,121.792,3.85365,120.154,2.69555,121.001,3.98852,117.422,3.65551,121.272,3.364,126.875,0.491805,109.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5915,34.8692,34.4879,34.0067,35.0639,33.9732,34.1932,34.7191,35.3402
2021-01-30,1800 UTC,0.0,4.17393,127.047,4.03726,127.669,4.17397,129.095,4.45001,126.529,3.99883,129.175,4.36712,125.497,4.380730000000002,127.672,4.1234,132.731,3.87303,129.92600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3706,34.5322,34.2814,33.776,34.7019,33.8188,33.9823,34.4921,34.8687
2021-01-30,2300 UTC,0.0,6.315919999999998,75.1328,5.80043,79.1636,6.00477,73.4117,6.31064,75.574,6.00298,74.6592,6.1564,72.5275,5.78001,81.4842,5.61864,74.2681,5.68382,76.9114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1913,30.2639,30.2422,29.6653,30.5583,29.8556,29.7756,30.4764,30.6213
2021-01-30,2000 UTC,0.0,5.0602800000000006,121.919,5.0465800000000005,125.08,4.72127,119.343,5.222180000000002,120.477,4.70027,122.994,4.8663,117.582,5.44723,123.942,4.46782,122.613,4.61763,126.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3821,33.6081,33.4328,32.6274,33.8609,32.7603,32.8858,33.7874,34.0431
2021-01-30,2100 UTC,0.0,4.85556,100.537,4.9859800000000005,99.4249,4.90069,101.301,4.9287,101.036,4.56829,100.962,4.82254,100.921,5.0420099999999985,102.363,4.81493,101.657,4.64891,98.0872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7623,33.0593,32.4442,32.1813,33.1417,31.9919,32.5062,32.7121,33.4775
2021-01-30,2200 UTC,0.0,6.24975,87.2639,6.13716,87.2624,6.0938,87.8849,6.3376800000000015,87.9864,5.85377,86.5695,6.1589800000000015,86.3554,6.20956,90.0257,5.8383699999999985,89.3954,5.79717,84.8893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4196,31.407,31.548,30.847,31.8261,31.1016,30.8741,31.817,31.8166
2021-01-30,1300 UTC,0.0,1.72202,201.972,1.41834,220.053,1.60858,191.35,1.57939,180.017,1.74935,214.542,1.6702400000000002,166.773,1.35576,193.966,1.63256,205.175,1.59702,235.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5039,32.6788,32.4631,32.2683,32.5327,32.2953,32.4504,32.3709,32.6624
2021-01-30,1900 UTC,0.0,4.80589,121.341,4.67497,124.427,4.69115,120.205,5.0361400000000005,123.023,4.6135199999999985,120.68,4.88721,120.05,5.00748,126.303,4.53271,122.069,4.50207,124.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8071,34.0178,33.7766,33.1605,34.2321,33.2085,33.3952,34.1028,34.4285
2021-01-30,1200 UTC,0.0,0.515886,244.259,0.999644,280.618,0.271269,209.282,0.6083770000000001,170.99900000000005,0.8658680000000001,276.514,0.586819,155.166,0.444624,216.923,0.608364,292.7390000000001,1.2379,283.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0738,30.9751,31.0398,30.7985,31.0731,30.8279,30.8981,31.0546,30.7468
2021-01-30,1100 UTC,0.0,0.8373709999999999,152.952,0.772528,168.96900000000005,0.8419040000000001,134.577,0.972052,155.825,0.706751,148.18,0.946445,140.808,0.807882,172.399,0.704875,124.251,0.523582,171.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3429,29.4517,29.2693,29.0396,29.5201,29.015,29.2136,29.417,29.579
2021-01-30,1000 UTC,0.0,1.0260200000000002,125.1,1.03861,139.457,1.23415,108.983,1.07933,119.065,0.99262,125.475,1.27067,103.035,1.13792,133.595,1.179,111.209,0.920961,142.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1457,28.2742,27.8908,27.7076,28.379,27.592,27.8513,28.1096,28.4678
2021-01-30,0100 UTC,0.0,3.5791,17.2438,3.43625,20.7529,3.62832,13.5675,3.74041,17.607,3.60587,15.8977,3.64136,13.5898,3.5775900000000003,22.0635,3.66979,12.8367,3.62147,18.7178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7951,29.7236,29.9034,29.3672,29.8827,29.5822,29.3378,29.9664,29.6493
2021-01-30,0200 UTC,0.0,2.7166200000000003,43.0221,2.56341,50.9116,2.73708,36.422,2.78083,44.1025,2.5933900000000003,41.5262,2.83835,37.5199,2.54468,52.8535,2.66888,35.5951,2.53717,47.2092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4193,28.4211,28.45,28.0463,28.7507,28.1705,28.0288,28.6815,28.7147
2021-01-30,0300 UTC,0.0,3.13563,72.9017,3.31554,77.2253,2.64364,78.6827,3.55859,68.7469,2.00064,81.6658,3.23837,68.7553,3.45929,78.5526,1.91398,89.8029,2.51126,78.3955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8123,28.6816,28.2181,28.4973,28.7463,28.2545,28.4137,28.2653,28.7545
2021-01-30,0400 UTC,0.0,0.4623930000000001,144.414,0.626718,100.475,0.929801,122.21,1.95286,68.8118,0.150988,194.014,1.49658,86.6644,2.30264,75.6637,0.919848,111.593,0.225489,348.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0494,28.0958,27.4478,28.119,28.4348,27.2614,27.8763,27.9691,28.3325
2021-01-30,0000 UTC,0.0,1.0260200000000002,125.1,1.03861,139.457,1.23415,108.983,1.07933,119.065,0.99262,125.475,1.27067,103.035,1.13792,133.595,1.179,111.209,0.920961,142.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8516,29.9529,29.7424,29.7137,29.9889,29.6072,29.8127,29.8773,30.0926
2021-01-30,0600 UTC,0.0,0.779522,138.859,0.356429,180.107,1.08702,122.534,0.955676,87.0988,0.804787,151.343,1.20213,108.795,0.836101,84.7473,0.936519,124.845,0.60227,215.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.413,27.6728,27.1497,27.3814,27.6208,26.9015,27.4601,27.4659,27.7515
2021-01-30,0700 UTC,0.0,1.00187,117.794,0.8368969999999999,109.317,1.56586,119.651,1.071,97.0464,1.23192,133.458,1.62947,106.158,1.26923,98.0994,1.32081,125.134,0.670164,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2997,27.4107,26.8175,27.129,27.3393,26.7436,27.2363,27.0856,27.5146
2021-01-30,0800 UTC,0.0,2.23355,129.75,2.10049,136.153,2.29921,122.969,2.14133,130.466,2.23693,130.47,2.20346,120.148,2.1383,139.739,2.19484,127.463,1.99506,133.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2615,27.4565,26.9517,27.0332,27.3031,26.7914,27.2513,27.1282,27.4698
2021-01-30,0900 UTC,0.0,1.2767,143.29399999999995,1.3961,150.946,1.25576,128.686,1.25102,145.364,1.26981,145.44799999999995,1.24556,121.902,1.42116,155.414,1.16593,138.304,1.33936,149.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.177,27.2998,27.011,26.859,27.3819,26.7483,27.0103,27.2417,27.452
2021-01-30,0500 UTC,0.0,1.32283,87.387,1.6223299999999998,76.8544,1.7835900000000002,105.561,2.4935,73.3734,1.02083,101.225,2.18679,86.7904,2.62105,77.3642,1.6722400000000002,103.734,0.852541,80.8528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0915,28.1937,27.2176,28.0651,28.0216,27.3174,27.9923,27.4772,28.2617
2021-01-31,1400 UTC,0.0,1.98458,249.853,2.07367,271.516,1.97138,243.019,2.10503,234.263,1.96796,274.386,1.97397,232.431,2.10236,252.97,1.92775,264.712,2.12146,281.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8733,33.9516,33.8258,33.5369,33.9478,33.5565,33.7488,33.8581,33.8675
2021-01-31,2300 UTC,0.0,5.11564,78.2762,4.918830000000002,79.5594,4.68609,80.7075,5.540780000000002,80.1118,4.30701,77.2716,5.24464,80.6856,5.18014,83.15700000000002,3.84928,78.7227,4.3979300000000014,77.4327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.86,29.8505,29.9922,29.3178,30.2367,29.5689,29.3422,30.2627,30.2086
2021-01-31,2200 UTC,0.0,5.10755,93.0769,5.51894,91.0784,4.99763,97.3192,5.64245,93.0474,4.33383,93.1151,5.280480000000002,95.4632,5.8001,93.477,4.5580300000000005,97.2327,5.04751,90.1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5626,31.5381,31.2885,31.0214,31.9008,30.9051,31.0215,31.5244,31.9233
2021-01-31,2100 UTC,0.0,5.18434,106.781,5.10189,106.383,5.38618,105.784,5.40848,107.178,4.88368,106.587,5.38801,106.081,5.33438,108.318,5.23381,104.405,4.75568,106.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.232,32.4774,31.999,31.6392,32.6008,31.4966,31.9046,32.3246,32.895
2021-01-31,2000 UTC,0.0,5.19043,113.794,4.9661,114.212,5.4598900000000015,110.668,5.42517,112.844,4.99862,114.76,5.495430000000002,110.481,5.31952,114.71,5.31966,109.957,4.68057,116.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2569,33.5599,32.9351,32.6937,33.6039,32.4484,32.9931,33.2741,33.9489
2021-01-31,1900 UTC,0.0,5.09355,118.212,4.8093900000000005,119.712,5.1923,113.424,5.34357,117.979,4.93508,118.204,5.47467,114.386,5.10356,119.887,4.92035,112.334,4.656630000000002,120.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1629,34.5072,33.9272,33.6288,34.515,33.4364,33.9942,34.2554,34.8799
2021-01-31,1800 UTC,0.0,4.47275,112.265,4.23404,112.931,4.61354,108.558,4.70369,115.606,4.263730000000002,110.7,4.82154,111.811,4.48595,117.622,4.39515,105.364,4.00949,110.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8435,35.0341,34.6688,34.2352,35.203,34.141,34.5238,34.9601,35.437
2021-01-31,1700 UTC,0.0,3.43217,111.165,3.18941,111.887,3.59087,108.635,3.67654,113.106,3.03853,111.302,3.76054,109.942,3.58439,113.871,3.34216,109.072,1.73395,102.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.032,35.1993,34.8795,34.4485,35.3953,34.4139,34.6683,35.1479,35.7439
2021-01-31,1600 UTC,0.0,2.00963,320.797,2.11763,303.118,0.882548,328.468,0.5680149999999999,310.892,2.14762,330.532,1.4387299999999998,125.38,1.59925,293.802,1.79118,332.651,2.00525,319.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4718,35.4216,35.4678,35.0983,35.665,34.966,35.2148,35.5263,35.3594
2021-01-31,1500 UTC,0.0,2.58405,312.485,2.59861,304.586,2.41299,315.74,2.53441,295.58,2.337,319.8520000000001,2.38344,300.532,2.59858,292.428,2.3006900000000003,319.038,2.2761,318.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6261,34.5169,34.6395,34.3549,34.7327,34.3877,34.4177,34.6759,34.4415
2021-01-31,1300 UTC,0.0,1.48955,223.614,1.42439,243.862,1.31761,226.792,1.43369,212.377,1.59756,237.33900000000003,1.20059,212.766,1.45871,225.371,1.42264,230.919,1.82856,252.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5249,32.6655,32.4646,32.2584,32.575,32.3107,32.4603,32.4683,32.6297
2021-01-31,1200 UTC,0.0,0.8445030000000001,166.99900000000005,0.598449,219.002,0.567146,160.747,1.00897,175.59599999999998,0.595649,173.009,0.866373,170.864,0.8457870000000001,185.722,0.491732,196.027,0.680025,261.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9849,31.0389,30.9008,30.6841,31.1335,30.6713,30.85,30.9682,30.9329
2021-01-31,0000 UTC,0.0,0.701871,122.526,0.4145,137.77200000000002,0.928528,106.26,0.997358,111.093,0.4930270000000001,124.791,1.17549,102.903,0.8404440000000001,121.972,0.6679039999999999,99.9419,0.13555,124.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.009,29.1329,28.8781,28.8859,29.132,28.7535,29.0114,29.0029,29.2539
2021-01-31,1100 UTC,0.0,0.641479,137.812,0.4035510000000001,148.003,0.807994,121.05,0.966213,117.694,0.431929,146.71200000000005,1.0842200000000002,114.57,0.73907,114.156,0.476577,115.018,0.251213,181.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4706,29.5576,29.3713,29.1511,29.6005,29.1285,29.2672,29.461,29.6321
2021-01-31,0100 UTC,0.0,3.47445,26.3086,3.56104,27.9554,3.28822,24.7487,3.76899,29.3128,3.40685,21.3134,3.51271,26.6722,3.74172,31.8332,3.19902,21.3152,3.620330000000001,23.7349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6675,29.6543,29.6389,29.174,29.8921,29.2732,29.2162,29.8553,29.7142
2021-01-31,0200 UTC,0.0,2.46631,34.8658,2.43756,43.7896,2.38124,27.0375,2.67331,34.3832,2.28079,34.6483,2.48286,27.522,2.59256,42.7708,2.35913,29.1421,2.2678,39.9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4232,28.4646,28.4188,28.0264,28.7465,28.1503,28.0402,28.6274,28.7477
2021-01-31,0400 UTC,0.0,1.6550599999999998,81.3574,2.65714,70.4251,0.928086,111.803,3.22088,74.1039,1.42947,73.0005,2.07704,82.2078,3.32065,75.3109,1.08851,89.5448,2.34767,68.1834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3142,27.4804,27.2172,27.0444,27.6547,26.7534,27.1051,27.5506,27.6784
2021-01-31,0500 UTC,0.0,0.73058,120.892,0.6884979999999999,109.914,1.12973,112.67,1.91702,71.6989,0.546196,154.422,1.68373,91.2713,2.16436,75.675,0.852492,110.702,0.339387,182.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2771,27.562,26.9674,27.7779,27.5066,26.8882,27.6731,27.2749,27.6699
2021-01-31,0300 UTC,0.0,2.44809,72.9535,2.95211,70.7216,2.07155,83.3946,3.37474,71.6493,1.97863,62.5211,2.89697,74.0902,3.43716,76.6476,1.65924,70.6115,2.68242,63.6677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9483,28.0083,27.7293,27.5086,28.519,27.3956,27.4286,28.3547,28.4692
2021-01-31,0700 UTC,0.0,1.61418,141.214,1.49889,151.292,1.60544,132.637,1.51695,146.925,1.53735,137.213,1.58145,133.369,1.32878,159.821,1.53934,134.254,1.47221,144.38299999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2061,27.3785,27.0641,27.1014,27.3181,26.9334,27.3204,27.2982,27.3924
2021-01-31,0800 UTC,0.0,1.16979,142.128,1.1668,150.52700000000004,1.26334,126.87,1.07591,146.486,1.26625,141.681,1.14939,119.606,1.13432,158.965,1.40004,132.82299999999998,1.15665,146.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6139,27.7679,27.4699,27.3383,27.8367,27.1865,27.5126,27.6832,27.8846
2021-01-31,0900 UTC,0.0,1.4207,127.185,1.27482,136.20600000000002,1.82514,115.03,1.31462,124.38,1.5654,130.466,1.73036,108.509,1.31508,136.842,1.77737,121.316,1.29691,138.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4041,27.5555,27.1545,27.078000000000007,27.5741,26.9486,27.2444,27.3016,27.7077
2021-01-31,1000 UTC,0.0,0.701871,122.526,0.4145,137.77200000000002,0.928528,106.26,0.997358,111.093,0.4930270000000001,124.791,1.17549,102.903,0.8404440000000001,121.972,0.6679039999999999,99.9419,0.13555,124.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3292,28.4463,28.1907,27.9697,28.4844,27.9388,28.0857,28.3076,28.5509
2021-01-31,0600 UTC,0.0,0.734356,158.967,0.720985,211.492,0.917881,143.32,0.8117310000000001,81.5205,0.912051,187.51,1.11519,105.309,0.429083,89.2469,0.834883,176.843,1.08426,214.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4215,27.5985,27.041,27.4561,27.5949,26.8841,27.5059,27.3751,27.6582
2021-02-01,1700 UTC,0.0,3.97384,131.336,3.89106,129.62,3.97638,133.516,4.05627,130.16,3.92482,133.42600000000002,3.98941,130.012,4.0276,129.227,3.98987,135.151,3.80678,132.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5896,33.8257,33.3884,33.0085,33.9254,32.9275,33.274,33.5976,34.1508
