Datetime,target,prec_prev,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-07-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6032,19.5126,19.6918,19.5931,19.6123,19.6852,19.499,19.6976,19.5251
2021-07-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.945,16.0005,15.4975,15.8189,15.6807,15.6494,15.8075,15.2023,15.5927
2021-07-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7029,14.7271,14.3229,15.0888,14.4137,15.0398,14.9153,13.8884,14.7622
2021-07-10 03:00:00,0.0,0.0132803,4.43199e-05,0.000685042,4.62462e-05,0.00548731,1.68452e-05,6.29e-06,0.000241288,0.00521912,15.9308,16.1032,15.935,14.238,16.117,14.3462,16.0028,16.0131,16.2402
2021-07-10 04:00:00,0.0,0.0156047,4.43379e-05,0.000829328,8.41639e-05,0.00548815,3.35242e-05,6.29015e-06,0.00024385,0.00521912,16.2184,16.2326,16.243,16.1699,16.4301,16.2195,16.2612,16.2887,16.4192
2021-07-10 05:00:00,0.0,0.0156047,4.43379e-05,0.000829328,8.41639e-05,0.00548815,3.35242e-05,6.29009e-06,0.00024385,0.00521912,16.0925,16.1738,16.134,16.2607,15.9554,16.2693,15.6559,16.1996,16.4808
2021-07-10 06:00:00,0.0,0.00300215,1.81026e-08,0.000163422,4.18445e-05,8.37725e-07,1.68601e-05,7.29574e-06,2.56811e-06,0.0,15.8871,16.0187,15.9936,15.8212,16.0993,15.9722,15.7433,16.0538,16.1447
2021-07-10 07:00:00,0.0,0.0320305,0.0238506,0.00089108,0.000567065,1.4463e-05,2.72546e-05,0.00735559,4.38609e-07,0.0,15.5327,15.7162,15.7744,15.7873,15.8712,15.9047,15.6996,15.8603,15.856
2021-07-10 08:00:00,0.0,0.0669736,0.0624077,0.00170069,0.00099561,3.74108e-05,7.22827e-05,0.0120441,8.1172e-07,0.0,15.2866,15.4764,15.6027,15.6742,15.8004,15.7922,15.5329,15.8224,15.7128
2021-07-10 09:00:00,0.0,0.105841,0.107859,0.00258388,0.00228428,0.000815736,7.21105e-05,0.0369919,8.82981e-07,0.0214618,15.1614,15.4072,15.4836,15.4067,15.5594,15.5573,15.2946,15.6277,15.4413
2021-07-10 10:00:00,0.0,0.102767,0.0907696,0.00341913,0.00435144,0.0204938,8.54107e-05,0.0637528,0.000873938,0.0492413,15.449,15.6733,15.3702,15.209,15.2643,15.3815,15.0613,15.2614,15.3828
2021-07-10 11:00:00,0.0,0.0870111,0.0559689,0.00463764,0.00580496,0.0238174,0.00012293,0.0789853,0.00853819,0.0493419,15.7528,15.8001,15.6943,15.5979,15.8084,15.693,15.6887,15.7838,15.7685
2021-07-10 12:00:00,0.0,0.0474702,0.0105173,0.00373942,0.00451389,0.0230391,0.000124849,0.0540302,0.00853831,0.0278801,16.1743,16.2242,16.351,16.361,16.3372,16.8477,16.2773,16.4289,16.2306
2021-07-10 13:00:00,0.0,0.0191916,0.00375639,0.00203222,0.0018836,0.00334655,8.44752e-05,0.019921,0.00766482,0.00010062,18.053,17.7508,18.7065,18.7266,18.1744,19.5294,18.178,18.701,17.7267
2021-07-10 14:00:00,0.0,4.50015e-06,0.0,4.09409e-06,1.53016e-06,0.0,1.92747e-06,0.0,1.96509e-07,0.0,21.6721,21.4704,21.5121,21.4508,21.4196,21.4792,21.4566,21.5528,21.0963
2021-07-10 15:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4343,22.5511,22.036,22.2225,22.4293,22.1169,22.3463,22.1671,22.4692
2021-07-10 16:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3969,22.6052,22.0726,22.2236,22.3844,22.2502,22.4111,22.1774,22.5229
2021-07-10 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1474,22.3153,21.9203,21.8988,22.1644,21.9841,22.0814,22.0126,22.2346
2021-07-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8138,21.9861,21.625,21.5981,21.8167,21.6877,21.7387,21.7378,21.8585
2021-07-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9367,21.1024,20.7859,20.7472,20.9301,20.8696,20.8589,20.9003,20.9428
2021-07-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4108,19.5309,19.1607,19.2069,19.3459,18.8837,19.339,19.2769,19.3139
2021-07-10 21:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.267,18.2473,16.6268,17.0912,18.1768,15.8107,18.3411,18.2006,17.7805
2021-07-10 22:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1781,17.743,16.0215,16.8046,16.8719,15.6523,18.343,16.9828,16.6458
2021-07-10 23:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1845,17.5927,16.0869,16.9162,16.6045,15.5817,18.2796,17.0382,16.4429
2021-07-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5486,19.4717,19.6248,19.5319,19.5662,19.6107,19.4521,19.6398,19.4918
2021-07-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3079,16.3472,15.7489,16.6936,15.8357,16.2373,17.1107,15.5583,15.5346
2021-07-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9156,14.9085,14.4094,15.7348,14.6112,15.0717,15.9023,14.3267,14.3397
2021-07-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97587e-10,0.0,0.0,14.5858,14.6785,14.0744,15.2939,14.3083,14.9778,15.1971,13.6834,14.2613
2021-07-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97587e-10,0.0,0.0,14.4922,14.6294,14.0784,15.1969,14.4341,14.9342,15.1429,13.8799,14.3287
2021-07-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97587e-10,0.0,0.0,14.2078,14.4348,13.9076,14.6893,14.2578,14.4737,14.7198,13.6888,14.225
2021-07-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6579,14.7601,14.2627,14.969,14.1416,14.7357,15.0009,13.7087,14.1344
2021-07-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5797,14.5645,14.2928,15.0254,13.8334,14.8374,15.0141,13.6127,13.6837
2021-07-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9917,13.9913,13.6441,14.8979,13.2664,14.634,14.8695,12.9864,13.1036
2021-07-11 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1982,13.2754,12.8611,14.3323,12.7726,13.9706,14.458,12.5103,12.6137
2021-07-11 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6455,13.6888,13.2943,14.3177,12.9773,14.1126,14.3254,12.7035,12.8823
2021-07-11 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5789,17.3769,17.8576,18.2119,17.5523,18.4081,18.0848,17.6662,17.3484
2021-07-11 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1858,20.0089,20.312,20.5429,19.9739,20.6887,20.4524,20.1566,19.6725
2021-07-11 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1006,22.0536,22.0099,22.1307,21.9329,22.1262,22.1087,21.963,21.7191
2021-07-11 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2978,23.3328,23.0011,23.0887,23.1958,23.0767,23.2222,23.088,23.1132
2021-07-11 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5095,23.7436,23.1228,23.2249,23.5643,23.1812,23.4776,23.3449,23.7083
2021-07-11 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.459,23.6598,23.1715,23.1938,23.4584,23.2712,23.3856,23.2621,23.5646
2021-07-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2038,23.3914,22.9864,22.9372,23.2371,23.018,23.1133,23.1027,23.3058
2021-07-11 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.472,22.6837,22.2697,22.2426,22.5023,22.2977,22.4265,22.4238,22.551
2021-07-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2758,21.5131,21.0757,21.1104,21.2646,21.1663,21.2702,21.2044,21.3301
2021-07-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5366,19.652,19.3107,19.3135,19.5135,19.1119,19.4706,19.4823,19.439
2021-07-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.479,18.4873,17.2143,17.1936,18.4839,15.604,18.4957,18.535,18.2917
2021-07-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.232,18.0384,16.6709,16.6291,18.2928,15.5423,17.7586,18.4249,17.8232
2021-07-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6218,16.7881,15.7434,15.9636,16.7969,15.2725,16.6574,16.9428,16.2083
2021-07-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0969,20.0195,20.1728,20.0716,20.1206,20.1509,19.9907,20.1935,20.0464
2021-07-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4865,16.5281,15.7124,16.4389,16.1531,15.8866,16.6543,15.5797,15.8374
2021-07-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6644,14.7485,14.1185,15.0313,14.2806,14.7339,15.015,13.6967,14.2086
2021-07-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2457,14.5265,13.663,14.2235,14.3378,13.964,14.3905,13.7545,14.1915
2021-07-12 04:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4837,14.5128,14.2232,14.0033,14.8949,14.0119,14.1459,14.5034,14.4984
2021-07-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1441,15.2271,14.5065,14.7421,15.1163,14.4888,14.5952,14.4586,14.9249
2021-07-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7399,14.8076,14.5739,14.6894,14.8674,14.4038,14.621,14.369,14.7087
2021-07-12 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.915,14.1378,13.4619,14.0249,13.8381,13.9128,14.0391,13.3075,13.8404
2021-07-12 08:00:00,0.0,1.7e-10,5.2662e-10,0.0,2.26019e-09,0.0,0.0,1.23197e-07,0.0,0.0,13.2637,13.2645,12.9521,13.5076,13.1333,13.7315,13.3088,12.8326,12.9137
2021-07-12 09:00:00,0.0,0.0198713,0.0108821,0.0154848,0.000128439,0.0262959,0.000404991,5.98377e-06,0.0244377,0.0220838,14.7402,14.9362,14.7675,15.4015,14.6059,15.0967,15.4479,14.6284,14.699
2021-07-12 10:00:00,0.0,0.0328228,0.0206689,0.0195875,0.00063592,0.0288055,0.000688381,0.000286491,0.0271564,0.022775,15.1096,15.0974,15.2086,15.3115,15.2036,15.4537,15.2754,15.3041,15.127
2021-07-12 11:00:00,0.0,0.0328938,0.0210003,0.0195895,0.000650239,0.0288055,0.000691645,0.000310083,0.0271564,0.022775,15.5873,15.5496,15.7588,15.6891,15.7678,15.8532,15.6134,15.7776,15.7608
2021-07-12 12:00:00,0.0,0.0130225,0.0101182,0.00410465,0.000521802,0.00250957,0.000286654,0.000304223,0.00271866,0.000691133,18.3015,17.6065,18.6103,18.5146,18.5312,18.9692,18.2314,18.287,18.5161
2021-07-12 13:00:00,0.0,7.10152e-05,0.000331439,1.99303e-06,1.4321e-05,0.0,3.26429e-06,2.37155e-05,0.0,0.0,21.3909,21.4639,21.0658,21.0943,21.3872,21.0973,21.256,21.2124,21.3848
2021-07-12 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8873,22.1325,21.5122,21.6352,21.9261,21.6189,21.8717,21.6621,22.1095
2021-07-12 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2804,22.5179,21.9149,22.0533,22.3012,22.0522,22.2751,22.0491,22.4527
2021-07-12 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.336,22.5941,21.9886,22.1365,22.3469,22.1471,22.3374,22.1017,22.4922
2021-07-12 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2334,22.4661,21.9243,21.973,22.2473,22.0367,22.1513,22.0146,22.3729
2021-07-12 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6894,21.8773,21.4679,21.4072,21.7335,21.5109,21.5584,21.5953,21.798
2021-07-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8231,20.9911,20.7,20.5964,20.8698,20.7405,20.7303,20.8417,20.8716
2021-07-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4731,19.5886,19.3153,19.3092,19.4128,19.3615,19.3923,19.4012,19.375
2021-07-12 21:00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6044,18.6227,18.3304,18.2626,18.615,16.5526,18.533,18.654,18.5096
2021-07-12 22:00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2641,18.1127,17.4812,17.471,18.1612,16.3801,18.3471,18.323,17.4851
2021-07-12 23:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3067,17.2921,16.6796,17.0028,16.8774,16.1135,17.9612,17.3778,16.4814
2021-07-13 00:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8744,19.8145,19.9337,19.8545,19.8948,19.9171,19.7912,19.951,19.838
2021-07-13 01:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.143,16.9457,16.4725,17.1738,16.9257,16.733,17.3488,16.8709,16.2389
2021-07-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8522,15.535,15.2889,16.3233,15.2972,15.8561,16.3472,15.1866,14.8497
2021-07-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2729,15.2663,14.9446,15.6734,14.9251,15.4421,15.6828,14.5962,14.7554
2021-07-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5012,15.5493,15.2565,16.2802,14.9417,15.9705,16.6447,14.7825,14.7823
2021-07-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4392,15.5471,15.1048,17.8598,15.0034,17.3739,17.8737,14.7472,14.7192
2021-07-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9789,16.1519,15.7694,17.3746,15.4984,16.7036,17.5602,15.7822,15.1636
2021-07-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1377,15.7078,16.1704,16.6002,15.3131,16.8527,16.357,15.6619,14.8082
2021-07-13 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3582,15.153,15.2154,15.9427,14.5564,16.0265,15.6641,14.5034,14.3166
2021-07-13 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6864,14.7334,14.3032,15.2534,14.1533,15.1452,15.1783,13.8051,14.0773
2021-07-13 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.641,15.1264,14.2267,15.1225,14.5467,14.5746,15.8137,14.2748,14.4542
2021-07-13 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8615,17.7058,18.0764,18.552,17.8965,18.5889,18.6109,18.0078,17.7652
2021-07-13 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7607,20.6079,20.7086,20.6093,20.7635,20.856,20.4635,20.5592,20.7666
2021-07-13 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7102,22.8383,22.3007,22.4602,22.5769,22.2854,22.678,22.3144,22.6639
2021-07-13 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7931,24.2331,23.2333,23.4335,23.864,23.2292,23.9577,23.3969,24.0898
2021-07-13 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7178,24.1753,23.0612,23.4659,23.7978,23.2306,23.8748,23.2623,24.2352
2021-07-13 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5969,23.9369,23.1305,23.4478,23.5908,23.3564,23.7474,23.2335,23.8241
2021-07-13 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0318,24.2442,23.7391,23.8316,23.9528,23.9133,23.9705,23.7074,24.0652
2021-07-13 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5459,23.7268,23.3582,23.3123,23.5583,23.4056,23.4739,23.4701,23.5817
2021-07-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.555,22.7909,22.3634,22.3517,22.5767,22.4147,22.5493,22.5079,22.6225
2021-07-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0452,21.2505,20.8182,20.8862,21.004,20.759,21.1447,20.9463,20.9537
2021-07-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9415,19.4528,18.0743,18.9291,18.7022,17.8109,19.6983,18.5462,18.3701
2021-07-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5658,20.545,20.4446,20.5074,19.2821,20.4718,20.7468,20.0362,19.8655
2021-07-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7917,20.6387,20.3218,20.7297,20.12,20.5247,20.8094,19.4933,20.2473
2021-07-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6263,20.5892,20.6631,20.5998,20.6523,20.6397,20.5595,20.6863,20.618
2021-07-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8466,17.756,17.6482,18.058,17.8036,17.935,17.8722,17.6978,17.7308
2021-07-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1454,16.5932,15.6205,17.1635,15.9367,15.9629,18.118,15.6644,15.6755
2021-07-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.71,16.9144,16.1102,17.9537,16.2168,17.2642,17.9064,15.9047,16.0621
2021-07-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8561,16.0075,15.6345,16.6093,16.0595,16.1856,16.7927,15.5785,15.902
2021-07-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3906,16.3106,16.2948,16.5951,16.2216,16.5617,16.6324,15.8281,16.0641
2021-07-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8386,16.2171,15.3696,16.6265,15.8313,16.0103,16.7589,15.4793,15.8114
2021-07-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6764,16.6386,16.6033,16.5809,16.6446,16.4654,16.6336,16.2512,16.3591
2021-07-14 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0449,16.1998,15.6234,16.3291,15.773,16.0648,16.2983,15.3477,15.7649
2021-07-14 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5565,15.8617,15.1731,15.5067,15.6668,15.2892,15.6117,15.1679,15.8653
2021-07-14 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3668,15.3794,15.156,15.0232,15.4355,15.0493,14.9193,15.0839,15.3656
2021-07-14 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1438,18.7392,19.3046,19.7195,18.9684,19.7669,19.495,19.0461,18.7117
2021-07-14 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5719,21.3821,21.7519,21.8231,21.6992,22.0712,21.7828,21.7704,21.2487
2021-07-14 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7037,23.4928,23.7,23.4778,23.7413,23.8098,23.2095,23.6445,23.5004
2021-07-14 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8231,24.9674,24.5988,24.6211,24.7765,24.7369,24.7165,24.6963,24.7915
2021-07-14 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7688,26.1193,25.1575,25.7529,25.5516,25.5019,25.9788,25.1141,25.8333
2021-07-14 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2078,25.8084,24.623,24.7455,25.5457,24.6355,25.3504,24.9074,26.0005
2021-07-14 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9879,25.2172,24.707,24.7924,24.9866,24.88,24.9402,24.7839,25.0715
2021-07-14 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.015,25.2048,24.8396,24.7116,25.0641,24.8364,24.8655,24.9577,25.0836
2021-07-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8368,24.0453,23.7061,23.6766,23.8173,23.8059,23.8489,23.7783,23.8053
2021-07-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.263,22.3888,21.7028,21.9112,22.2781,21.3009,22.3122,22.1552,22.0546
2021-07-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.787,20.2071,18.9199,19.461,19.766,18.6705,20.2016,19.5379,19.4
2021-07-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8889,22.6345,21.3809,22.2511,22.3829,20.5847,22.5239,22.1077,22.0073
2021-07-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5269,22.3175,21.6855,22.4875,21.1187,22.0197,22.8107,21.0623,20.9811
2021-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0871,21.9334,21.5495,22.1657,20.1469,21.7375,22.4227,20.2621,20.3672
2021-07-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2022,21.8494,19.4437,22.0296,19.6142,19.9424,22.5311,18.9005,20.0907
2021-07-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7937,21.8558,19.1844,21.025,19.5872,19.2325,22.5969,18.8075,20.1426
2021-07-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7632,21.2123,20.5498,22.5263,19.9953,21.3306,22.3081,19.6913,19.665
2021-07-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8682,20.6255,19.9097,22.1122,19.4374,20.3812,21.8204,19.1333,19.2236
2021-07-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2111,20.1043,19.7668,20.9412,19.3515,20.6761,20.8122,19.1501,19.153
2021-07-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2935,19.2851,18.7473,19.5977,18.6249,19.4152,19.6933,18.3647,18.4688
2021-07-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5048,18.5254,18.0626,18.5811,17.9451,18.4251,18.5855,17.6393,17.8388
2021-07-15 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3155,18.3542,17.908,18.4127,17.7409,18.2672,18.3761,17.3862,17.6583
2021-07-15 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2594,18.2342,17.7794,18.44,17.5634,18.2316,18.2813,17.1825,17.4809
2021-07-15 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9078,17.8377,17.4677,18.2661,17.1877,18.0034,18.0879,16.8858,17.0421
2021-07-15 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4526,21.4292,21.4884,22.1591,21.0856,22.1862,22.1028,21.0738,20.993
2021-07-15 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.056,24.1569,24.0477,24.6679,23.7459,24.6698,24.6734,23.8107,23.5785
2021-07-15 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2897,26.3022,26.2444,26.4268,26.0632,26.6287,26.3918,26.0865,25.9148
2021-07-15 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8449,27.892,27.7617,27.7859,27.7141,27.9846,27.7797,27.7047,27.6255
2021-07-15 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0641,29.2032,28.8875,28.9149,28.9078,29.0681,28.9601,28.7986,28.9077
2021-07-15 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6664,29.8249,29.4713,29.5189,29.5717,29.6328,29.5799,29.4233,29.5636
