,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20210927,1,1.27272,0.482086,1.25874,24.4432,1.38651,345.757,1.35506,20.3688,1.28562,355.726,1.29824,351.507,1.50495,39.0494,1.32809,351.852,1.22773,8.05014
1,20210927,2,1.42782,272.502,1.52564,267.777,1.45601,271.785,1.57791,271.028,1.36938,273.375,1.57408,272.214,1.66326,265.408,1.40853,270.728,1.49361,268.925
2,20210927,3,1.08863,286.517,1.18741,276.369,0.936051,288.488,1.20146,282.452,1.0613,287.477,1.09872,285.519,1.27711,271.965,0.848176,288.717,1.24546,278.638
3,20210927,4,0.536341,307.214,0.591039,272.669,0.603405,335.155,0.562694,299.753,0.546467,312.549,0.604574,328.068,0.658521,265.175,0.593423,338.792,0.646332,280.05
4,20210927,5,0.663749,23.5801,0.506645,39.5225,0.940512,14.2318,0.835763,21.3819,0.59881,24.1678,0.977014,13.3013,0.578056,38.564,0.899041,16.4604,0.510084,33.6055
5,20210927,6,1.60491,52.0437,1.56612,49.6422,1.48314,54.9335,1.88411,60.1927,1.49954,45.4028,1.66462,64.3682,1.73866,58.1877,1.47835,48.0527,1.6092,42.3037
6,20210927,7,1.45494,107.047,1.45443,98.4938,1.52442,112.95,1.87718,98.9495,1.19819,115.54,1.81847,102.687,1.98079,99.3154,1.36736,116.773,1.07483,99.0631
7,20210927,8,1.41754,109.233,1.28361,99.8452,1.66828,112.11,2.03282,104.627,0.921814,118.331,2.07292,104.097,1.98261,103.148,1.28976,117.092,0.773057,103.584
8,20210927,9,1.81251,126.666,1.2545,135.905,1.57285,121.804,2.05584,124.587,1.35241,128.026,1.78634,118.031,2.05566,133.609,1.34455,129.239,0.805678,140.441
9,20210927,10,0.808888,113.937,0.342478,77.1417,0.754816,113.497,1.20417,117.899,0.341455,101.652,1.11051,113.828,0.990671,122.418,0.54274,128.178,0.161096,55.9946
10,20210927,11,1.27272,0.482086,1.25874,24.4432,1.38651,345.757,1.35506,20.3688,1.28562,355.726,1.29824,351.507,1.50495,39.0494,1.32809,351.852,1.22773,8.05014
11,20210927,12,0.691572,327.047,0.595462,324.55,0.749883,326.831,0.67724,318.893,0.797133,337.74,0.645015,306.96,0.531638,334.169,0.837975,341.714,0.87334,324.966
12,20210927,13,1.08653,313.536,1.38729,307.88,0.654317,307.425,0.950471,309.708,1.28273,314.367,0.386149,311.016,0.996896,320.801,0.925181,313.103,1.61452,311.392
13,20210927,14,1.20893,295.751,1.7832,298.687,0.771876,273.793,0.232811,213.393,1.40697,289.522,0.597711,139.105,0.734121,297.111,1.34836,273.311,1.79604,300.899
14,20210927,15,3.11819,197.608,3.15725,197.657,3.07287,187.411,2.5995,183.903,3.55332,197.794,2.79062,168.254,2.74646,197.168,3.68255,194.087,3.51143,192.419
15,20210927,16,3.89903,170.304,3.91892,171.245,3.90954,168.941,4.01307,167.217,4.09063,183.171,4.04484,166.262,3.934,168.447,4.11799,180.721,4.14637,182.811
16,20210927,17,4.44522,153.215,4.4087,155.486,4.46459,151.181,4.45943,152.89,4.23151,157.545,4.50065,151.459,4.32245,153.543,4.26015,157.655,4.30248,157.578
17,20210927,18,4.5155,150.402,4.34793,150.495,4.62893,149.287,4.52217,145.214,4.55805,150.45,4.53404,145.67,4.39988,143.634,4.57774,149.139,4.5636,152.109
18,20210927,19,4.50844,139.766,4.41151,140.005,4.52957,139.667,4.80338,135.349,4.48323,142.36,4.66424,134.366,4.75247,136.448,4.52619,141.69,4.44604,143.201
19,20210927,20,4.83427,132.515,4.92051,135.734,4.71949,130.948,5.17627,129.885,4.59017,134.809,4.95379,127.319,5.34201,133.348,4.59759,133.939,4.65146,137.803
20,20210927,21,5.02568,120.675,5.09187,123.552,4.84499,118.165,5.2303,119.283,4.78339,122.438,5.06396,116.541,5.36647,123.273,4.60403,120.352,4.84913,125.969
21,20210927,22,5.52175,91.0156,5.6487,89.4204,5.06859,96.7266,5.88868,91.8827,4.87376,91.1325,6.04095,93.6707,5.99675,90.0955,4.18666,98.4026,5.23956,88.8482
22,20210927,23,6.4271,83.8056,5.87533,81.7247,5.43636,85.2234,6.80907,84.1781,5.78489,84.0526,5.75912,85.1421,6.0038,83.9326,4.88595,84.0455,5.47632,81.1876
23,20210927,24,6.02332,79.9284,6.03938,78.6479,5.8536,83.1372,6.69329,81.3339,4.84438,78.5851,6.52425,81.8595,6.43135,81.96,4.75358,82.2823,5.27175,76.5416
24,20210927,25,5.66068,73.7225,5.57606,73.6426,5.24784,76.3063,6.18489,74.884,4.82186,72.4689,5.82407,75.5575,5.81916,76.6022,4.45155,75.8235,5.08335,71.4849
25,20210927,26,5.20529,73.9928,5.02134,74.2346,4.98985,77.2256,5.64622,76.4235,4.54826,71.5199,5.48531,77.3935,5.34408,78.405,4.3039,74.9445,4.52798,71.2659
26,20210927,27,4.84438,69.1196,4.77635,69.792,4.42044,71.8687,5.50165,71.8146,3.86513,66.6678,5.14517,72.7523,5.16159,73.9568,3.52468,69.568,4.0484,66.2554
27,20210927,28,4.54965,74.5925,4.38388,75.1661,4.06785,77.3521,5.13165,76.4433,3.816,72.5519,4.67928,76.7269,4.70139,79.4814,3.39291,76.7382,4.10154,72.4231
28,20210927,29,4.75334,73.5168,4.46078,75.507,4.32479,74.849,5.23105,75.4418,4.10629,71.4637,4.87617,74.3034,4.72009,79.6847,3.63985,74.1198,4.24448,72.5275
29,20210927,30,4.43496,72.169,4.28398,74.9128,3.97514,74.8235,4.82758,74.4538,3.67898,70.9763,4.60057,73.6184,4.59474,79.6674,3.08722,75.5605,3.84827,72.054
30,20210927,31,3.84376,73.1396,3.91145,76.1046,3.67715,75.3537,4.5326,76.2369,2.1502,68.1158,4.49573,73.8907,4.23402,82.0323,1.9533,75.0725,2.9276,69.2286
31,20210927,32,2.75488,78.1677,3.24349,78.1683,2.36177,83.9368,4.12295,78.094,0.752179,93.4897,3.69115,77.1502,3.85227,83.8114,0.950404,95.9323,2.08984,78.8304
32,20210927,33,2.22282,79.9875,2.93248,75.3649,1.34789,87.1556,4.00242,75.8705,0.694946,88.3632,3.30275,76.3044,3.8309,79.7128,0.3307,93.6803,1.79354,78.4434
33,20210927,34,0.715844,117.739,2.17719,87.6877,0.326203,152.261,3.74567,75.7466,0.724933,275.182,2.85136,73.3565,3.85526,82.0278,0.605571,238.094,0.847395,64.1765
34,20210927,35,0.881228,79.6311,1.52388,83.398,1.17334,83.791,2.53024,77.1562,0.322717,141.768,2.2703,79.7209,2.74598,80.6724,0.880765,92.6394,0.816441,103.38
