,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20210907,1,2.15572,106.435,2.00704,106.492,2.42163,102.295,2.53291,106.484,2.01004,104.623,2.7337,103.352,2.40893,106.542,2.18772,98.9127,1.8115,106.508
1,20210907,2,2.18664,147.791,2.05628,149.778,2.24289,147.732,2.43926,144.227,2.05741,151.466,2.34915,142.887,2.41423,147.32,2.1982,151.866,1.91129,151.82
2,20210907,3,1.63398,126.192,1.39011,130.709,1.68092,124.906,2.08631,122.354,1.47228,129.712,1.97797,120.496,1.94779,127.363,1.57248,128.85,1.30142,131.504
3,20210907,4,2.11226,113.51,2.14986,112.565,2.20278,113.057,2.47306,111.864,1.86554,112.661,2.52061,112.506,2.50239,110.83,1.91106,111.174,1.8752,114.69
4,20210907,5,2.51533,107.923,2.17277,104.586,2.80862,109.064,3.0544,108.67,1.99435,107.861,3.09729,108.383,2.73969,107.088,2.39886,108.509,1.73288,105.862
5,20210907,6,2.25523,88.4313,2.1369,85.3001,2.54825,93.8768,3.11542,94.7521,1.65434,82.4651,3.35969,94.7842,2.73469,92.5116,1.88222,90.6499,1.78246,83.2595
6,20210907,7,1.22348,78.0343,1.19658,72.8069,1.2505,76.7704,1.7326,75.4755,1.47546,80.4978,1.52976,77.6906,1.60672,69.8068,1.28366,77.3263,1.07922,77.7552
7,20210907,8,0.685128,97.5194,1.15828,98.0872,0.663278,104.375,1.25586,93.0151,0.618893,95.8903,1.25313,96.6593,1.53931,94.495,0.525557,105.327,0.964277,101.699
8,20210907,9,1.92992,66.7004,1.62911,75.8004,1.50581,62.1259,2.05926,69.8115,1.81969,63.7349,1.71652,66.7363,1.80464,79.3178,1.49101,58.1902,1.68382,73.0156
9,20210907,10,1.92666,117.15,1.92628,112.419,1.93118,118.265,2.15167,113.644,1.83104,115.653,2.01838,113.967,2.25962,114.661,1.90722,118.698,1.76471,107.726
10,20210907,11,2.15572,106.435,2.00704,106.492,2.42163,102.295,2.53291,106.484,2.01004,104.623,2.7337,103.352,2.40893,106.542,2.18772,98.9127,1.8115,106.508
11,20210907,12,2.5242,71.8151,2.40051,66.2687,2.49361,81.4309,2.79276,77.6262,2.35532,66.8685,2.75263,87.492,2.61555,70.4495,2.28519,74.4392,2.29442,63.6232
12,20210907,13,2.68732,78.3013,2.64136,71.0673,2.62822,81.3394,3.01176,80.8484,2.49778,75.6902,3.00454,81.6495,2.87807,74.6845,2.31661,81.7832,2.49355,69.3896
13,20210907,14,2.18505,74.0525,2.24385,71.4497,1.89126,100.403,2.38389,77.2585,1.96526,70.3238,2.05226,106.428,2.4946,73.8778,1.78737,91.129,1.97378,70.1597
14,20210907,15,3.15397,100.712,3.42609,91.0816,3.34658,103.976,3.31985,97.7419,2.92496,114.844,3.25015,103.793,3.60402,97.8295,3.18665,105.857,2.75081,99.6972
15,20210907,16,4.75058,115.77,4.66582,115.843,4.79898,112.591,4.92306,115.217,4.64233,115.41,4.99885,114.17,4.83682,115.255,4.65325,110.909,4.56887,117.5
16,20210907,17,5.06745,120.269,4.95005,121.091,5.04254,117.824,5.2898,119.234,4.9442,120.04,5.27837,117.774,5.18505,119.522,4.90867,117.414,4.87216,122.328
17,20210907,18,5.77187,116.812,5.59551,118.28,5.82703,114.503,6.16637,116.861,5.4417,116.534,6.17743,114.709,6.00873,118.184,5.49757,114.403,5.30885,118.672
18,20210907,19,6.3482,115.722,6.08548,115.871,6.48886,114.111,6.81197,114.922,5.96492,115.605,6.85847,113.959,6.60747,114.958,6.09938,113.492,5.74036,117.004
19,20210907,20,6.81765,112.986,6.52775,113.462,7.05949,110.758,7.12737,113.083,6.56621,112.194,7.27223,111.592,6.841,113.135,6.80102,109.227,6.30774,113.773
20,20210907,21,6.31947,109.716,5.93361,109.851,6.70543,108.513,6.69003,109.664,6.00698,109.44,6.95098,109.005,6.29993,109.658,6.41764,107.366,5.66804,110.442
