,DATA,HORA,Barreto,Pto N,Pto S,Pto E,Pto W,Pto SE,Pto NE,Pto SW,Pto NW
0,20211002,1,22.566,22.5831,22.5457,22.5338,22.5966,22.5129,22.5515,22.577,22.6128
1,20211002,2,22.6288,22.6677,22.6037,22.3649,22.6717,22.4392,22.4528,22.5956,22.607
2,20211002,3,22.3477,22.4072,22.3624,21.999,22.5466,22.0744,22.1118,22.4571,22.5752
3,20211002,4,22.3401,22.3517,22.4276,22.014,22.4888,22.2401,22.0486,22.416,22.5148
4,20211002,5,21.9515,21.9724,21.984,21.6519,22.1433,21.8154,21.6375,22.052,22.1452
5,20211002,6,21.7715,22.1333,21.713,21.4278,22.0917,21.3406,21.9294,21.9528,22.2493
6,20211002,7,22.7238,22.914,22.6256,22.4211,22.8248,22.3728,22.7491,22.6297,22.9322
7,20211002,8,22.0809,22.0715,22.0862,21.951,22.117,21.9414,21.8638,22.0897,22.1798
8,20211002,9,21.5346,21.6893,21.4806,21.1718,21.7444,21.2004,21.3947,21.5864,21.9379
9,20211002,10,21.1911,21.369,21.0558,21.0005,21.3891,20.8869,21.3416,21.1869,21.5358
10,20211002,11,22.6066,22.6999,22.3329,22.6647,22.495,22.5045,22.5572,22.2853,22.6404
11,20211002,12,23.8847,24.011,23.8714,23.7667,23.9283,23.8589,23.9386,23.7003,24.0475
12,20211002,13,25.6682,25.9464,25.3824,25.7982,25.4657,25.5804,26.0858,25.1354,25.8408
13,20211002,14,27.8085,27.9858,27.6707,27.8137,27.5773,27.785,27.9846,27.2948,27.8585
14,20211002,15,28.9818,29.2397,28.7439,28.8766,28.7506,28.6938,29.1992,28.3988,29.097
15,20211002,16,29.9076,30.1598,29.6982,29.782,29.7625,29.6442,30.0517,29.4321,30.1008
16,20211002,17,30.6028,30.9109,30.2774,30.4167,30.3883,30.1717,30.7754,29.9626,30.7844
17,20211002,18,30.5819,30.9264,30.2452,30.3773,30.3078,30.1442,30.7664,29.8665,30.7263
18,20211002,19,30.0818,30.446,29.7166,29.825,30.0259,29.5747,30.2337,29.5399,30.4255
19,20211002,20,29.5597,29.8484,29.268,29.2868,29.5335,29.123,29.6205,29.0654,29.8807
20,20211002,21,28.6228,28.9212,28.3346,28.2218,28.6631,28.0928,28.5393,28.0926,29.0622
21,20211002,22,27.5316,27.8888,27.0568,27.2146,26.8741,27.0882,27.5287,25.9014,27.617
22,20211002,23,25.5552,26.0716,25.0136,25.9167,24.848,25.4406,26.5541,24.284,25.27
23,20211002,24,24.1566,24.5829,23.6563,24.3306,23.6766,23.9273,24.9618,23.068,24.0893
24,20211002,25,23.4739,23.9117,23.1339,23.4915,23.5375,23.2968,23.9219,23.186,23.9531
25,20211002,26,24.674,24.8372,24.7829,24.2701,24.7629,24.6053,24.3104,24.6411,24.9173
26,20211002,27,22.6534,22.8521,22.506,22.6296,22.6577,22.6106,22.798,22.4203,22.8201
27,20211002,28,22.8269,23.009,22.6661,22.5675,23.0069,22.5048,22.8021,22.7676,23.143
28,20211002,29,21.6752,22.0765,21.3166,21.7513,21.5379,21.4968,22.1472,21.1752,21.9154
29,20211002,30,21.3138,21.5659,21.1683,21.2468,21.3129,21.1255,21.6666,21.0736,21.5335
30,20211002,31,21.0733,21.3775,20.8189,21.114,21.0462,20.8318,21.5807,20.8876,21.2
31,20211002,32,21.1602,21.3758,20.9909,20.947,21.2882,20.8687,21.2126,21.0743,21.4445
32,20211002,33,21.231,21.3709,21.1264,21.0431,21.3266,21.0607,21.2611,21.1388,21.453
33,20211002,34,21.6207,21.7755,21.5291,21.4446,21.6873,21.406,21.751,21.5186,21.8131
34,20211002,35,22.5512,22.7058,22.4033,22.3766,22.5311,22.3579,22.5869,22.2867,22.7242
35,20211002,36,23.6145,23.7926,23.4252,23.5059,23.5182,23.4927,23.6939,23.1909,23.7578
36,20211002,37,24.8056,25.1097,24.5294,24.8457,24.617,24.7517,25.1429,24.2068,24.9994
37,20211002,38,25.852,26.1617,25.5675,25.9848,25.6296,25.8249,26.2899,25.1698,26.0507
38,20211002,39,27.0213,27.3515,26.7332,27.1586,26.7249,26.97,27.4845,26.2683,27.2021
39,20211002,40,29.0268,29.492,28.5769,28.6893,28.8467,28.2749,29.267,28.3554,29.3043
40,20211002,41,30.2864,30.8208,29.6978,30.1673,30.0649,29.8864,30.4581,29.5153,30.6002
41,20211002,42,30.9632,31.3397,30.5742,30.3903,31.1973,30.2364,30.6855,30.7352,31.5754
42,20211002,43,30.7632,31.0746,30.5614,30.1586,31.1139,30.0729,30.4731,30.7577,31.4288
43,20211002,44,31.0848,31.3888,30.8535,30.5717,31.3404,30.5123,30.8921,30.9206,31.6265
44,20211002,45,27.256,28.1625,26.4827,28.6325,25.8551,27.7928,29.6005,25.2003,26.5745
45,20211002,46,23.5219,23.9128,23.2062,23.1768,23.7672,22.9783,23.5553,23.3398,24.1421
46,20211002,47,22.7685,23.0397,22.5601,22.4218,22.9589,22.3341,22.6929,22.643,23.2189
47,20211002,48,22.8199,23.0791,22.6216,22.3419,23.1345,22.2797,22.5985,22.8187,23.3793
