,DATA,HORA,Barreto,Pto N,Pto S,Pto E,Pto W,Pto SE,Pto NE,Pto SW,Pto NW
0,20210814,1,18.9201,18.9161,18.9217,18.9292,18.9097,18.9316,18.9245,18.9106,18.9066
1,20210814,2,18.7731,18.8664,18.7088,18.4137,18.9792,18.4673,18.5316,18.8236,19.0579
2,20210814,3,18.5808,18.6509,18.5596,18.2371,18.7623,18.2905,18.3401,18.6913,18.797
3,20210814,4,18.6373,18.7725,18.5428,18.2692,18.8502,18.2688,18.429,18.6881,18.9753
4,20210814,5,18.6846,18.8216,18.5875,18.3192,18.8804,18.3256,18.4728,18.7262,19.003
5,20210814,6,18.7023,18.8217,18.6208,18.326,18.9173,18.3382,18.4761,18.7735,19.0235
6,20210814,7,18.7061,18.8233,18.6021,18.3455,18.9063,18.3412,18.4955,18.7252,19.0137
7,20210814,8,18.8125,18.9701,18.7,18.4698,18.9983,18.4495,18.6581,18.8301,19.1481
8,20210814,9,18.3787,18.5931,18.2863,17.9981,18.5764,18.0321,18.2384,18.4095,18.8198
9,20210814,10,18.5696,18.808,18.4285,18.1755,18.7883,18.1639,18.4339,18.5578,19.0056
10,20210814,11,18.5365,18.6839,18.4409,18.1566,18.7432,18.1847,18.3456,18.5674,18.874
11,20210814,12,19.0826,19.0347,18.7814,18.4325,19.3281,18.4403,18.6001,19.0893,19.2195
12,20210814,13,19.8777,20.0493,19.7404,19.4095,20.1328,19.3858,19.6456,19.9138,20.0494
13,20210814,14,20.2228,20.3659,20.2966,19.8945,20.3828,20.0833,20.0947,20.333,20.4452
14,20210814,15,20.4299,20.5434,20.4447,20.0103,20.649,20.1375,20.1363,20.5346,20.7599
15,20210814,16,20.9678,21.0773,20.9516,20.7545,21.1539,20.8212,20.8358,20.9998,21.2953
16,20210814,17,21.1652,21.2711,21.1296,20.8883,21.3408,20.9514,21.0215,21.2256,21.4228
17,20210814,18,21.8358,21.8217,21.6957,21.4938,22.0515,21.4641,21.609,21.9184,21.9722
18,20210814,19,21.5741,21.6677,21.5517,21.153,21.6858,21.1373,21.3849,21.4872,21.7969
19,20210814,20,20.7579,20.8735,20.652,20.4898,20.9394,20.4971,20.68,20.7166,21.0586
20,20210814,21,20.2846,20.3742,20.2373,19.9175,20.5157,19.9702,20.0585,20.3698,20.597
21,20210814,22,19.9829,20.0837,19.9492,19.6306,20.2066,19.6882,19.7622,20.0981,20.2924
22,20210814,23,19.9868,20.1085,19.9052,19.6344,20.204,19.6594,19.774,20.0419,20.3185
23,20210814,24,19.9779,20.0794,19.8575,19.6018,20.19,19.6137,19.7148,19.9866,20.2805
24,20210814,25,19.8524,19.9626,19.6516,19.5006,20.0396,19.4398,19.6028,19.7581,20.1238
25,20210814,26,19.7735,19.8482,19.6311,19.3927,19.9496,19.3979,19.4771,19.7132,19.9605
26,20210814,27,19.6876,19.6724,19.6212,19.2929,19.9103,19.3451,19.338,19.7556,19.8531
27,20210814,28,19.5802,19.5693,19.571,19.182,19.7959,19.2944,19.2257,19.6814,19.7477
28,20210814,29,19.4561,19.5216,19.3277,19.1164,19.6567,19.0951,19.2224,19.49,19.6617
29,20210814,30,19.4802,19.5515,19.3645,19.1816,19.5765,19.139,19.2789,19.441,19.6294
30,20210814,31,19.5589,19.5775,19.5335,19.2108,19.6938,19.3063,19.2566,19.5182,19.7186
31,20210814,32,19.3034,19.6087,19.4303,19.2494,19.5197,19.3058,19.2934,19.6106,19.722
32,20210814,33,19.4879,19.4865,19.5128,19.2392,19.6836,19.3239,19.2447,19.6214,19.6459
33,20210814,34,19.704,19.7482,19.506,19.2357,19.7679,19.4182,19.4181,19.1702,19.7213
34,20210814,35,19.4314,19.4592,19.3336,19.0251,19.6642,19.0774,19.1176,19.4941,19.6421
35,20210814,36,20.2671,20.3157,20.1656,19.8557,20.4807,19.8798,19.9706,20.3215,20.4745
36,20210814,37,21.5477,21.5376,21.5197,21.2252,21.6832,21.266,21.2742,21.6073,21.6418
37,20210814,38,22.934,22.9351,22.9266,22.6077,23.044,22.6834,22.6614,22.962,22.8569
38,20210814,39,24.3727,24.1826,24.3148,24.0448,24.4158,24.0865,24.1506,24.3782,23.6602
39,20210814,40,25.7247,25.4041,25.6574,25.3958,25.7052,25.4708,25.479,25.7723,25.2058
40,20210814,41,26.2401,26.7145,26.0294,25.7188,26.6084,25.6171,26.2123,26.2369,26.5946
41,20210814,42,25.3158,25.5546,25.1752,24.8149,25.6499,24.7672,25.0937,25.399,25.8904
42,20210814,43,24.683,24.8971,24.5642,24.2221,24.9714,24.1879,24.4863,24.7851,25.1724
43,20210814,44,23.946,24.2067,23.7616,23.4969,24.2229,23.3947,23.7982,23.9878,24.4783
44,20210814,45,22.8449,23.1497,22.6198,22.4097,23.1023,22.2814,22.7554,22.8344,23.4164
45,20210814,46,22.3455,22.7664,21.9794,21.9084,22.6017,21.6552,22.3573,22.1673,23.0361
46,20210814,47,21.6623,21.7365,21.5914,21.2277,21.9423,21.2859,21.3361,21.764,21.9968
47,20210814,48,20.8788,20.9496,20.873,20.4513,21.1533,20.5675,20.5612,21.0462,21.2041
