,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20210905,1,1.24328,85.2376,1.75854,71.4376,1.22905,110.917,1.61276,83.4589,1.19737,67.3643,1.46778,93.2279,1.8842,82.3957,1.11882,99.9567,1.73073,63.177
1,20210905,2,1.30877,267.721,1.23873,263.073,1.34365,268.792,1.42432,266.196,1.2268,269.011,1.4364,266.933,1.40611,263.289,1.27926,268.62,1.1049,262.577
2,20210905,3,1.03511,298.572,1.04113,320.956,0.86162,292.794,1.05551,290.635,1.0822,305.452,0.944007,290.768,1.04224,302.207,0.881092,293.751,1.23022,338.767
3,20210905,4,1.08546,348.959,1.04406,355.507,1.14344,339.329,1.1012,343.915,1.28531,358.145,1.27364,335.318,0.929715,352.597,1.14613,348.918,1.51,2.21243
4,20210905,5,0.828365,358.855,1.10912,5.53577,0.746569,348.319,1.0909,7.0369,0.940803,352.856,0.92065,354.501,1.13822,13.8269,0.904825,349.511,1.46732,359.656
5,20210905,6,0.429189,347.497,0.38468,1.5448,0.628769,336.45,0.669588,325.628,0.439758,350.384,0.796265,317.3,0.352066,355.123,0.50738,344.105,0.588014,357.563
6,20210905,7,1.19487,15.5244,1.2066,20.0623,1.24025,8.73056,1.24519,12.1752,1.44279,17.8574,1.26666,3.42081,1.16608,19.1333,1.25376,15.1974,1.52803,15.3144
7,20210905,8,0.580635,0.854645,0.422126,349.332,0.68429,1.79001,0.552952,350.987,0.756186,322.611,0.850082,347.01,0.368822,3.87781,0.677648,351.422,0.833199,305.243
8,20210905,9,0.321099,157.466,0.494378,141.131,0.19708,142.146,0.355023,176.667,0.100508,89.2656,0.323374,148.795,0.455593,170.764,0.119205,349.756,0.495401,114.251
9,20210905,10,0.914644,39.524,1.30508,50.8554,0.776336,57.5974,0.819283,32.7062,0.916403,45.9703,0.711141,43.1516,0.875262,50.7983,0.904708,62.7687,1.66312,50.6844
10,20210905,11,1.24328,85.2376,1.75854,71.4376,1.22905,110.917,1.61276,83.4589,1.19737,67.3643,1.46778,93.2279,1.8842,82.3957,1.11882,99.9567,1.73073,63.177
11,20210905,12,1.28699,130.16,1.17326,105.278,1.84825,125.395,1.61646,122.72,1.15591,130.171,1.87117,118.772,1.54867,115.288,1.78355,127.743,1.12943,94.343
12,20210905,13,1.05499,140.701,0.577918,150.5,1.07988,121.838,1.20148,135.585,0.988077,143.683,1.42939,115.811,0.591809,154.32,0.875948,126.802,0.703042,138.282
13,20210905,14,1.20892,163.897,1.13563,181.418,1.06645,150.584,1.29388,152.59,1.07074,186.661,1.18809,143.438,1.08809,176.044,0.708798,189.421,0.947734,231.975
14,20210905,15,3.28633,161.803,1.80664,165.819,3.5443,160.275,3.04922,167.221,3.41692,171.851,3.54319,166.037,1.73029,161.198,3.61354,167.876,2.42167,174.775
15,20210905,16,4.66204,159.52,4.68606,161.919,4.65605,157.691,4.72993,157.644,4.48341,166.446,4.74947,156.077,4.62035,159.317,4.53476,165.942,4.59504,166.117
16,20210905,17,4.9428,153.197,4.82215,155.719,4.94761,151.409,5.05641,150.971,4.69643,157.344,5.05452,149.349,4.87091,152.987,4.72649,157.771,4.73314,157.764
17,20210905,18,5.02628,146.493,4.77588,148.684,5.13042,144.42,5.24765,143.115,4.84299,147.06,5.21882,141.575,5.01299,144.542,4.85799,146.236,4.79948,148.969
18,20210905,19,4.30336,120.581,4.09078,120.72,4.33369,120.077,4.82926,119.235,3.94478,123.663,4.76517,117.517,4.65516,120.603,4.06491,124.425,3.75742,123.967
