,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20210822,1,0.51825,353.14,0.393945,334.694,0.544941,324.35,0.299846,339.753,0.485552,0.260376,0.548307,303.499,0.201405,306.744,0.353367,354.681,0.530539,355.131
1,20210822,2,1.59366,40.7572,1.6841,42.2264,1.43526,37.8924,1.76393,46.8135,1.52439,38.3558,1.44704,45.4692,1.82668,44.1953,1.53266,33.8875,1.62557,39.0555
2,20210822,3,1.98192,44.6193,2.10815,52.6033,1.81694,39.6555,2.12698,49.2131,1.98268,45.3956,1.81417,46.2595,2.22385,53.7726,1.96994,39.938,2.08514,52.9869
3,20210822,4,0.731373,68.6946,1.07367,63.2477,0.96405,89.6131,1.49286,68.0937,0.771741,55.3128,1.44467,82.9878,1.54522,66.631,0.782311,71.1016,1.01733,58.7308
4,20210822,5,1.6345,152.267,1.51894,177.737,1.50291,147.775,1.304,141.183,1.60196,162.549,1.50614,137.039,0.962651,169.418,1.41296,158.405,1.56381,178.338
5,20210822,6,1.37604,162.999,1.40871,165.392,1.35942,164.986,1.56935,155.574,1.24143,166.218,1.40896,158.869,1.63853,159.574,1.4084,164.503,1.22541,166.292
6,20210822,7,1.49949,151.074,1.44847,162.607,1.53943,150.901,1.60012,144.823,1.28807,165.022,1.62883,143.229,1.58539,156.889,1.34704,163.921,1.24493,175.436
7,20210822,8,1.6614,131.916,1.62557,137.652,1.61163,132.716,1.67318,130.79,1.55163,133.316,1.65561,130.353,1.60916,137.117,1.36675,134.316,1.58007,138.214
8,20210822,9,1.5346,135.996,1.03157,127.697,1.5935,137.584,1.20738,126.022,1.51063,142.195,1.60422,132.124,0.546363,92.548,1.33713,144.703,1.46969,140.809
9,20210822,10,0.932922,16.7741,0.849506,36.0191,0.81075,33.3221,0.776032,32.4875,0.945633,18.1245,0.779414,38.1701,0.758582,54.4652,0.976024,60.7107,0.853431,24.2798
10,20210822,11,0.51825,353.14,0.393945,334.694,0.544941,324.35,0.299846,339.753,0.485552,0.260376,0.548307,303.499,0.201405,306.744,0.353367,354.681,0.530539,355.131
11,20210822,12,0.328024,48.6714,0.366869,53.0795,0.489435,74.3524,0.344162,37.5255,0.432667,57.1838,0.651137,86.4499,0.520821,39.9953,0.615886,63.5384,0.456035,65.0041
12,20210822,13,0.352374,247.761,0.217608,258.269,0.199257,193.945,0.242337,326.442,0.285326,205.06,0.1779,89.0361,0.528066,50.8422,0.215028,181.479,0.239777,204.608
13,20210822,14,1.01865,187.032,1.05247,191.807,0.892692,177.323,1.00111,190.721,1.09887,192.082,0.923938,170.765,1.01103,200.095,0.893091,193.881,0.988812,189.987
14,20210822,15,1.49585,166.782,1.50612,168.857,1.59149,168.811,1.46357,158.264,1.71597,185.289,1.43133,153.576,1.36108,167.15,1.86369,185.515,1.30863,168.731
15,20210822,16,2.27079,219.48,1.86049,206.55,2.31825,217.555,0.26449,245.642,2.65279,217.996,0.512237,208.033,0.341186,32.5526,2.60184,215.954,2.40138,210.254
16,20210822,17,2.67439,192.061,2.71882,196.661,2.57234,185.114,2.54702,179.202,2.66459,193.156,2.4445,172.698,2.69636,196.307,2.69908,190.144,2.5312,193.178
17,20210822,18,3.24024,159.496,3.17958,164.125,3.33721,155.301,3.22999,158.711,3.12708,153.536,3.27329,157.119,3.11031,160.117,3.18055,149.631,3.08578,157.094
18,20210822,19,3.78894,148.132,3.73797,151.371,3.79946,147.043,3.81493,146.746,3.76516,146.169,3.75207,146.317,3.74495,149.608,3.71966,144.822,3.81449,149.35
19,20210822,20,3.74419,135.354,3.75749,138.617,3.6408,134.512,3.88716,133.115,3.70505,137.712,3.6513,131.162,3.97069,137.59,3.69339,135.979,3.72178,140.595
20,20210822,21,4.72137,112.282,4.68028,114.521,4.64446,109.104,4.77962,110.844,4.5134,115.042,4.57699,107.561,4.92206,115.241,4.53025,110.66,4.25895,117.684
21,20210822,22,5.51323,90.2959,5.71662,91.0105,5.18298,92.414,5.64246,91.5052,5.0803,89.8202,5.28634,91.2345,5.7579,95.1675,4.78069,93.6006,5.50716,88.1698
22,20210822,23,6.51487,73.9905,5.92466,76.7759,6.38143,72.323,6.82921,75.4732,6.06775,72.0788,6.67658,72.1422,6.14192,80.0027,5.85166,71.8407,5.82043,74.4047
23,20210822,24,6.65993,76.4327,5.99514,80.0121,6.43019,74.7698,6.77064,78.1825,6.18712,74.5514,6.49546,74.5957,6.24841,84.7027,5.98821,75.0728,5.69525,76.254
24,20210822,25,6.60141,76.0374,6.28456,78.6718,6.24062,75.8853,6.87383,77.7607,6.01299,73.7159,6.51015,75.3909,6.50269,82.8962,5.6533,75.6163,5.89841,74.8942
25,20210822,26,6.01389,75.9129,5.90072,79.158,5.58207,76.2572,6.37952,77.0912,5.40359,74.6896,6.0377,74.7375,6.12256,83.415,4.94284,77.9517,5.56114,75.8238
26,20210822,27,5.78762,70.2979,5.64002,75.9987,5.41745,69.9183,6.14973,71.4473,5.16369,69.5435,5.93953,68.5864,5.84934,80.0347,4.64346,71.9205,5.2886,72.8698
27,20210822,28,5.40301,67.9547,5.30196,74.9215,5.05905,66.5736,5.72634,69.0966,4.83092,67.2587,5.57017,65.4126,5.47159,78.5546,4.32247,68.0938,4.93348,72.095
28,20210822,29,4.51813,69.2569,4.48171,77.2117,4.06608,69.2764,4.8575,70.082,3.08522,66.2928,4.75076,67.6848,4.74862,80.2781,1.97086,72.3959,4.05092,73.5126
29,20210822,30,1.50553,67.6249,1.08789,88.5256,1.73467,81.5063,2.51423,74.0051,0.595737,165.798,2.46916,69.7047,3.012,83.1979,1.26497,117.1,1.01623,216.816
30,20210822,31,0.47791,91.7312,0.775288,133.333,1.23103,92.3502,1.28753,94.918,0.533012,155.419,1.69379,77.9909,1.70115,113.256,1.47936,124.238,0.513562,201.493
31,20210822,32,0.307465,103.135,0.362329,162.933,1.56765,97.1434,0.803683,95.3047,0.395754,138.459,1.72473,88.0427,1.06028,130.268,1.61524,110.627,0.294836,228.721
32,20210822,33,0.660999,82.5215,0.289804,78.5947,1.50502,96.571,0.99887,84.2781,0.979453,133.048,1.64349,86.9855,0.684397,110.701,1.63387,116.11,0.573125,153.151
33,20210822,34,1.36004,86.5837,0.677436,66.3915,2.04079,97.5609,1.57177,93.7109,1.37363,105.056,2.11637,93.8622,0.97042,108.986,2.05647,106.135,0.461047,110.149
34,20210822,35,1.12489,125.517,0.577656,175.829,1.74234,111.654,1.16434,109.781,1.44598,143.537,1.83582,101.32,0.454192,133.16,1.67863,122.665,1.36097,172.481
