,DATA,HORA,Barreto,Pto N,Pto S,Pto E,Pto W,Pto SE,Pto NE,Pto SW,Pto NW
0,20210727,1,21.4792,21.4666,21.4886,21.4152,21.5425,21.4257,21.4017,21.5511,21.5308
1,20210727,2,20.7885,20.8525,20.7987,20.4032,21.0363,20.5406,20.4318,20.9366,21.0462
2,20210727,3,20.2622,20.4019,20.0102,20.4997,20.1599,19.9242,20.5632,20.0474,20.2049
3,20210727,4,20.8217,20.8355,20.4469,21.2762,20.549,20.8394,21.1024,20.3669,20.4843
4,20210727,5,21.0699,21.0241,20.491,21.4445,20.581,21.1676,21.3292,19.9842,20.6611
5,20210727,6,20.5525,20.5254,20.431,20.5282,20.6745,20.4666,20.462,20.4365,20.568
6,20210727,7,20.7659,20.4627,20.428,20.5253,20.3517,20.3367,20.1833,20.449,20.5022
7,20210727,8,19.825,20.2558,19.3018,19.6964,19.7537,19.2636,20.0375,19.3234,20.1621
8,20210727,9,19.9598,20.3539,19.3425,19.9719,19.6977,19.3964,20.2898,19.2476,20.1186
9,20210727,10,20.269,20.4711,19.6281,20.1308,20.1743,19.5807,20.2667,19.5596,20.4902
10,20210727,11,20.14,20.0914,20.0454,20.2481,20.1649,20.2037,20.0637,20.3799,20.0333
11,20210727,12,21.6062,21.5634,21.606,21.2635,21.7833,21.2569,21.3542,21.9973,21.6427
12,20210727,13,24.2462,24.1468,24.4348,23.8434,24.6399,24.0253,23.851,24.8043,24.3687
13,20210727,14,26.8778,26.9767,26.903,26.6195,26.956,26.673,26.7405,27.0122,26.7743
14,20210727,15,28.5249,28.6548,28.4567,28.4186,28.4097,28.4227,28.5605,28.3976,28.3344
15,20210727,16,29.7497,29.8618,29.6842,29.5708,29.6697,29.5863,29.7089,29.6578,29.5531
16,20210727,17,30.6442,30.7555,30.5596,30.3947,30.5936,30.4236,30.5059,30.5214,30.5554
17,20210727,18,31.3464,31.4249,31.2847,31.0205,31.4257,31.0808,31.1291,31.2899,31.4558
18,20210727,19,31.8119,31.8997,31.7529,31.4758,31.9536,31.5245,31.5975,31.808,31.9866
19,20210727,20,31.9933,32.0714,31.931,31.6703,32.1117,31.7214,31.7839,31.9742,32.1392
20,20210727,21,31.0358,31.106,30.3561,30.5179,31.2244,29.2369,30.7539,31.0289,31.2644
21,20210727,22,28.8291,29.0565,28.3295,28.4248,28.9659,28.0421,28.6984,28.3917,29.2169
22,20210727,23,27.48,27.454,27.3652,27.3677,27.338,27.3402,27.3234,27.2225,27.2088
23,20210727,24,26.5812,26.4808,26.209,26.5909,25.9712,26.4638,26.4582,25.6634,26.0205
24,20210727,25,25.9307,25.7307,25.7343,25.8144,25.7029,25.7856,25.5849,25.4495,25.5759
25,20210727,26,24.9018,24.6181,24.9051,24.7941,24.6429,25.0368,24.4475,24.5493,24.4192
26,20210727,27,23.9991,23.8342,23.9473,23.9561,23.7826,24.0507,23.7804,23.7021,23.634
27,20210727,28,23.9923,24.0556,23.8264,24.0226,23.6926,23.9869,24.156,23.5411,23.6383
28,20210727,29,22.0641,22.0585,22.0214,21.7696,22.1728,21.8287,21.8191,22.0594,22.1069
29,20210727,30,21.5163,21.5875,21.3936,21.1736,21.7032,21.1473,21.2975,21.4901,21.7161
30,20210727,31,21.1228,21.1237,21.0691,20.808,21.1793,20.8271,20.9728,21.1149,21.169
31,20210727,32,20.9952,21.0339,20.915,20.6738,21.1476,20.6135,20.8088,20.9973,21.2948
32,20210727,33,20.5681,20.7011,20.4673,20.191,20.7799,20.1953,20.369,20.5899,20.8282
33,20210727,34,20.3162,20.4273,20.2985,20.0156,20.4937,20.0441,20.0064,20.3691,20.5444
34,20210727,35,20.1635,20.2706,20.0688,19.8259,20.2908,19.794,19.957,20.0767,20.3904
35,20210727,36,20.0843,20.1295,20.0818,19.3918,20.3716,19.6155,19.5875,20.2252,20.2085
36,20210727,37,19.7161,19.7541,19.6365,19.3927,20.0067,19.4877,19.5761,19.8842,19.9064
37,20210727,38,20.3201,20.3434,20.2442,20.213,20.4065,20.1402,20.135,20.1543,20.5223
38,20210727,39,19.8441,19.9478,19.6949,19.5135,20.0403,19.6172,19.6902,19.9016,20.1162
39,20210727,40,19.8039,19.89,19.6949,19.363,20.0646,19.3632,19.5461,19.9354,20.1426
40,20210727,41,20.3527,20.4859,20.261,20.0639,20.5216,20.1193,20.2634,20.3587,20.4917
41,20210727,42,19.7338,20.2741,19.7179,19.7332,19.8334,19.9838,20.0484,19.6514,19.9916
42,20210727,43,19.5231,19.676,19.456,19.1142,19.6846,19.1746,19.3503,19.4879,19.6523
43,20210727,44,19.325,19.494,19.1902,18.9088,19.4964,18.9415,19.129,19.211,19.5801
44,20210727,45,18.9419,19.0439,18.9039,18.5469,19.1704,18.6118,18.7157,19.0218,19.1395
45,20210727,46,18.2879,18.393,18.2231,17.9049,18.4691,17.9528,18.0636,18.2994,18.4854
46,20210727,47,17.6817,17.7941,17.6243,17.3028,17.8824,17.3655,17.4489,17.7094,17.92
47,20210727,48,17.2221,17.3026,17.2366,16.8851,17.385,17.0088,16.9814,17.2843,17.4275
