,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20210915,1,1.52655,327.66,1.78392,311.619,1.47783,335.72,1.66624,323.141,1.42014,319.821,1.7578,327.369,1.59856,307.537,1.2392,335.506,2.00637,307.9
1,20210915,2,3.80503,256.374,3.84989,252.536,3.81978,256.832,3.9964,257.59,3.72959,255.494,3.98598,259.713,3.93959,252.093,3.59304,253.709,4.06641,254.046
2,20210915,3,4.8755,205.791,3.18737,206.615,5.96868,205.171,5.84553,202.992,3.2938,214.792,6.7475,204.866,4.95378,203.651,5.36359,208.778,1.99159,259.215
3,20210915,4,0.290755,238.72,1.47639,268.039,1.55335,208.435,1.08252,202.854,1.29404,281.07,2.68761,206.769,0.597392,256.966,0.382831,265.423,2.92793,269.424
4,20210915,5,1.82494,312.905,2.85896,293.272,0.949275,359.101,1.36489,330.195,2.28897,298.131,0.770162,231.139,2.36055,297.695,1.31783,337.814,3.58332,292.603
5,20210915,6,1.92681,327.612,1.73652,332.205,1.81149,341.19,1.85958,329.768,2.09596,322.672,2.0113,340.343,1.34148,331.878,1.68524,338.695,2.22159,330.093
6,20210915,7,1.66402,148.299,1.25055,142.61,1.93148,155.285,1.50233,158.293,1.69175,142.019,1.869,166.853,1.0147,157.732,1.95166,147.113,1.42383,133.609
7,20210915,8,0.830728,338.879,1.12246,2.04651,0.892451,248.258,0.863672,248.353,1.4883,8.97589,1.26041,223.67,0.72597,314.144,0.931317,342.984,1.6029,8.24686
8,20210915,9,1.31741,345.784,1.51388,337.043,1.48969,344.387,1.4173,350.469,1.58313,330.09,1.88241,346.539,1.09409,347.397,1.23911,336.336,2.57799,323.544
9,20210915,10,1.23287,297.718,1.43946,287.54,1.08924,309.606,1.34139,295.283,1.40134,298.375,1.3223,306.142,1.40354,280.03,1.04668,309.464,1.69025,293.156
10,20210915,11,1.52655,327.66,1.78392,311.619,1.47783,335.72,1.66624,323.141,1.42014,319.821,1.7578,327.369,1.59856,307.537,1.2392,335.506,2.00637,307.9
11,20210915,12,1.9855,290.154,1.83374,289.529,2.10822,293.885,2.01641,289.264,2.07595,290.028,2.20098,294.048,1.83071,284.012,2.09596,293.721,1.96735,290.525
12,20210915,13,1.31602,256.689,1.11978,268.076,1.11847,267.49,1.31585,256.732,1.37472,255.049,1.19814,265.828,1.1537,262.972,1.07341,266.218,1.22754,268.289
13,20210915,14,1.136,211.961,0.954517,261.71,1.62319,202.012,1.08976,230.497,1.40697,198.844,1.37001,216.897,1.16814,256.961,1.91652,192.914,0.82982,256.245
14,20210915,15,3.5304,199.382,3.33167,198.305,3.66792,201.661,3.32397,203.338,3.80482,194.686,3.37413,206.48,3.20373,201.878,3.96601,195.273,3.57814,193.463
15,20210915,16,5.31628,189.3,5.45863,189.607,5.29296,189.849,5.078,190.774,5.54486,186.512,4.85796,190.759,5.36703,192.128,5.66366,187.005,5.61807,185.766
16,20210915,17,6.24948,188.497,6.38931,188.207,6.2639,189.998,6.0873,190.376,6.55574,186.437,5.874,191.37,6.40596,191.157,6.67295,187.869,6.61386,185.047
17,20210915,18,6.97902,189.506,7.05532,189.059,7.13203,191.4,6.70241,190.802,7.38365,188.404,6.61475,192.294,7.06378,191.311,7.63011,189.86,7.33054,187.072
18,20210915,19,7.24179,190.832,7.15886,190.064,7.47893,192.917,6.94305,191.044,7.6732,191.083,6.93849,193.127,7.20147,191.375,7.93988,192.609,7.47425,189.355
19,20210915,20,6.80203,192.939,6.91672,192.881,6.85901,194.137,6.63756,192.085,7.16116,193.249,6.46649,193.313,6.98659,193.021,7.34936,194.312,7.18462,192.024
20,20210915,21,5.88953,191.584,5.99391,192.198,6.00163,191.995,6.02116,190.976,6.165,192.365,5.90163,191.055,6.30411,192.5,6.39289,193.39,6.21386,191.167
21,20210915,22,4.64265,194.164,4.65845,193.408,4.60525,195.335,4.7522,195.819,4.72707,193.993,4.65074,196.483,4.73621,196.228,4.69872,196.143,4.85828,191.509
22,20210915,23,4.78119,178.292,4.82822,179.46,4.63938,177.987,5.07006,179.996,3.83634,182.158,4.8077,180.526,5.21708,181.475,3.85797,183.418,3.89709,181.494
23,20210915,24,4.05069,178.591,3.77347,174.562,4.16723,183.666,3.92057,179.575,4.13699,179.917,4.08813,183.255,3.62891,178.182,4.26653,184.8,3.95109,174.296
24,20210915,25,3.68674,178.317,4.20926,178.122,3.36545,182.789,3.71105,179.268,3.77492,178.855,3.11758,182.031,4.46964,179.303,3.65606,182.96,4.275,175.467
25,20210915,26,4.14497,166.613,4.45782,166.309,3.90242,168.678,4.06065,168.479,4.36756,166.191,3.83948,169.85,4.38567,169.092,4.10066,167.299,4.40687,166.936
26,20210915,27,3.88071,176.825,4.11779,174.799,3.67913,181.349,3.77206,176.067,3.88265,179.88,3.5502,178.886,4.06349,174.988,3.69225,184.542,4.04873,175.786
27,20210915,28,4.02132,166.245,4.10047,168.395,3.92506,165.199,4.39743,162.167,3.90136,169.426,4.29292,160.868,4.433,164.297,3.89219,169.865,3.96719,171.162
28,20210915,29,4.11446,165.314,3.92568,168.29,4.14731,163.459,4.51228,161.576,4.00498,169.288,4.44399,160.699,4.4077,164.047,4.13087,167.632,3.89011,171.434
29,20210915,30,3.70169,164.843,3.61196,166.104,3.67374,165.556,3.92396,161.567,3.66003,167.419,3.75553,161.838,3.98986,164.033,3.76971,167.973,3.50051,167.806
30,20210915,31,3.90698,161.875,3.97309,163.925,3.84446,162.7,4.05248,161.852,3.88463,162.479,3.84307,161.629,4.27492,164.489,4.04857,164.377,3.78358,162.7
31,20210915,32,3.86625,164.994,4.09972,167.869,3.76533,163.404,4.05473,160.794,3.86844,166.632,3.85718,159.505,4.40144,164.648,3.85318,165.546,4.01227,168.731
32,20210915,33,4.14744,163.803,4.18164,166.108,3.99357,162.378,4.28624,158.249,4.07936,166.058,4.00975,157.852,4.38536,160.595,4.0069,164.2,4.18348,167.752
33,20210915,34,4.20641,156.659,4.2929,158.798,3.81688,156.103,4.36856,152.263,4.0777,159.223,3.82155,151.558,4.71612,155.248,3.85101,158.529,4.20196,160.913
34,20210915,35,3.84229,151.196,3.02856,154.456,3.94831,150.744,4.46455,146.197,3.3938,154.7,4.13672,145.427,3.93956,149.071,3.80404,153.819,2.71101,155.674
35,20210915,36,2.85381,151.134,2.57376,154.248,3.01714,149.459,3.2173,149.465,2.60165,150.657,3.27816,146.639,2.76828,151.792,2.83144,153.283,2.48373,150.363
36,20210915,37,2.57782,148.708,2.41125,150.405,2.76905,151.106,2.88264,143.665,2.36368,157.425,2.89411,143.77,2.76866,146.509,2.72469,159.918,2.22987,154.052
37,20210915,38,2.99674,162.88,3.33634,169.997,2.93296,155.803,3.10708,161.033,2.86322,160.275,3.25376,158.254,3.0955,165.313,2.60979,155.789,3.21547,165.881
38,20210915,39,3.53903,166.264,3.45688,170.669,3.58553,162.05,3.57749,168.943,3.32377,166.787,3.66943,166.81,3.39352,170.839,3.36345,164.904,3.35292,167.986
39,20210915,40,4.03512,161.758,4.11315,164.777,3.97483,158.956,4.02598,163.046,3.90137,164.256,4.00659,160.387,4.01387,164.946,3.85188,164.286,4.09138,164.58
40,20210915,41,4.84327,162.252,4.85623,163.723,4.78452,161.231,4.862,160.585,4.74725,166.152,4.82537,159.725,4.76535,161.442,4.77521,166.196,4.83814,165.983
41,20210915,42,4.83041,158.277,4.76567,159.873,4.83757,157.358,4.97087,155.683,4.6833,162.203,4.96233,154.409,4.79688,157.256,4.76664,162.879,4.73377,161.783
42,20210915,43,5.2982,157.009,5.25928,158.496,5.21361,156.027,5.39536,154.741,5.16857,159.392,5.27326,153.676,5.30097,156.014,5.18681,159.778,5.23057,159.788
43,20210915,44,5.32904,151.727,5.27573,153.253,5.20674,151.191,5.59197,148.753,5.08915,153.913,5.35531,147.86,5.60163,150.486,5.0788,154.422,5.11247,154.574
44,20210915,45,5.29216,153.112,5.26869,153.852,5.29313,152.989,5.54903,150.253,5.09299,155.637,5.44145,149.647,5.57071,151.865,5.14414,156.129,5.11411,155.7
45,20210915,46,5.15298,150.258,5.12902,151.637,5.13391,150.286,5.43252,148.213,4.86894,152.725,5.26899,147.608,5.58362,150.165,4.94556,153.279,4.80055,153.246
46,20210915,47,4.7826,150.862,4.74901,151.904,4.85498,150.313,5.057,148.197,4.55817,153.197,5.04504,147.238,5.05985,149.846,4.60179,152.992,4.58572,153.817
47,20210915,48,5.43375,145.448,5.70785,146.38,5.20281,145.229,5.12284,146.191,5.43281,146.571,4.88996,145.62,5.52865,146.735,5.26499,146.182,5.54727,148.218
