,DATA,HORA,Barreto,Pto N,Pto S,Pto E,Pto W,Pto SE,Pto NE,Pto SW,Pto NW
0,20210805,1,18.7076,18.6613,18.7509,18.7223,18.6902,18.7661,18.6754,18.733,18.6443
1,20210805,2,18.047,17.9959,18.0373,17.8102,18.0822,17.8256,17.7818,18.073,18.0457
2,20210805,3,17.3261,17.3528,17.3425,17.0742,17.4401,17.227,17.0727,17.3641,17.449
3,20210805,4,17.5657,17.2399,17.7132,17.3673,17.2671,17.4836,17.1921,17.7171,17.2753
4,20210805,5,17.2474,17.1003,17.3812,16.9469,17.3661,17.1802,16.754,17.4359,17.1974
5,20210805,6,16.9197,16.8785,16.9398,16.6299,17.0442,16.5659,16.5855,17.0132,16.9265
6,20210805,7,16.5262,16.4779,16.5154,16.2678,16.625,16.2569,16.283,16.6686,16.7072
7,20210805,8,16.2681,16.2179,16.2867,15.9865,16.3913,16.0187,15.9666,16.4232,16.3908
8,20210805,9,15.6841,15.5939,15.8049,15.4586,15.67,15.6191,15.3578,15.838,15.38
9,20210805,10,15.3529,15.3087,15.3835,15.2156,15.5095,15.2502,15.1526,15.4843,15.4676
10,20210805,11,15.278,15.2648,15.2974,15.185,15.4944,15.157,15.2242,15.4904,15.463
11,20210805,12,15.7974,15.6451,15.9422,15.3422,16.1647,15.3756,15.383,16.1509,16.087
12,20210805,13,16.7169,16.5273,17.0615,16.6019,16.7778,17.0009,16.3527,16.8668,16.7974
13,20210805,14,18.6147,18.4583,18.8341,18.5105,18.6284,18.7694,18.405,18.784,18.3392
14,20210805,15,20.4084,20.2114,20.5863,20.2913,20.3798,20.5431,20.1875,20.4534,19.9878
15,20210805,16,21.4019,21.2191,20.8911,21.0339,21.5013,20.6449,21.2025,21.2332,21.1495
16,20210805,17,21.4799,21.6138,21.3723,21.0546,21.494,21.1189,21.2237,21.2791,21.6483
17,20210805,18,21.8709,22.0779,21.6864,21.5501,22.0801,21.4533,21.8447,21.7842,22.3084
18,20210805,19,21.7564,22.0141,21.5216,21.4895,21.8739,21.3778,21.7719,21.5576,22.1222
19,20210805,20,21.4398,21.5872,21.3131,21.0294,21.6513,21.0228,21.2291,21.3877,21.8192
20,20210805,21,20.7827,20.8682,20.7325,20.3271,21.0483,20.4108,20.4525,20.8753,21.1398
21,20210805,22,20.1463,20.2394,20.1616,19.6864,20.45,19.7859,19.8336,20.3965,20.5092
22,20210805,23,19.8004,19.8207,19.7646,19.2733,20.0833,19.3796,19.4201,19.9966,20.1801
23,20210805,24,19.5223,19.6728,19.4358,19.1368,19.7641,19.1108,19.3419,19.6384,19.9017
24,20210805,25,19.6229,19.6209,19.545,19.2012,19.8605,19.269,19.265,19.6898,19.8657
25,20210805,26,19.2405,19.2609,19.1901,18.8251,19.4677,18.9127,18.8997,19.3257,19.493
26,20210805,27,19.0636,19.1053,18.944,18.6593,19.2781,18.6634,18.7545,19.0791,19.3218
27,20210805,28,18.9298,18.9196,18.8576,18.5199,19.1316,18.574,18.5713,18.9775,19.1158
28,20210805,29,18.6868,18.6984,18.624,18.2867,18.8756,18.3511,18.3568,18.7311,18.8768
29,20210805,30,18.5254,18.5567,18.4433,18.1357,18.6957,18.1833,18.2199,18.5262,18.7108
30,20210805,31,18.3916,18.4287,18.2753,17.9933,18.5419,18.0052,18.0901,18.3526,18.5822
31,20210805,32,18.3479,18.3442,18.2383,17.9491,18.4601,17.9663,17.9985,18.2813,18.4116
32,20210805,33,18.1891,18.1591,18.1003,17.7979,18.2923,17.8203,17.8264,18.0135,18.2497
33,20210805,34,18.0073,17.9907,17.8911,17.6189,18.1522,17.6454,17.654,17.938,18.1093
34,20210805,35,17.8864,17.8314,17.8197,17.4975,18.0431,17.5595,17.4988,17.888,17.9698
35,20210805,36,18.7491,18.697,18.7636,18.3667,18.9235,18.4671,18.378,18.8783,18.8329
36,20210805,37,20.1072,20.0062,20.1463,19.8533,20.1716,19.9435,19.8304,20.1823,20.0331
37,20210805,38,21.6967,21.7371,21.6442,21.3561,21.8772,21.4256,21.4777,21.7579,21.9656
38,20210805,39,22.8648,22.9526,22.8001,22.5026,23.0591,22.5836,22.6281,22.9453,23.1081
39,20210805,40,23.8264,23.8492,23.7458,23.4265,23.9546,23.5133,23.5498,23.8614,24.0462
40,20210805,41,23.6778,23.9622,23.4792,23.3232,23.9722,23.22,23.5737,23.6209,24.1198
41,20210805,42,23.6194,23.6185,23.4346,23.145,23.9108,23.0728,23.0118,23.6534,23.8479
42,20210805,43,22.92,23.0745,22.7977,22.4868,23.1837,22.4594,22.6648,22.9879,23.3309
43,20210805,44,22.2151,22.3921,22.0704,21.7861,22.4716,21.7379,21.9872,22.2603,22.6431
44,20210805,45,21.199,21.3798,21.0408,20.7839,21.4383,20.7253,20.9837,21.2186,21.623
45,20210805,46,20.2981,20.4548,20.1493,19.8488,20.5549,19.7892,20.0287,20.3523,20.7236
46,20210805,47,19.9785,20.0929,19.7903,19.5435,20.2367,19.4681,19.688,19.9706,20.3413
47,20210805,48,19.4305,19.4623,19.4055,19.0208,19.6729,19.1171,19.0859,19.5529,19.6928
