,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20210903,1,1.58298,118.927,1.5382,130.623,1.94087,112.045,1.73252,114.634,1.55838,126.956,2.07857,103.957,1.60304,129.004,1.84606,121.38,1.49493,136.002
1,20210903,2,3.82796,42.7085,3.98344,46.6196,3.02839,41.562,4.58169,48.3165,3.30414,40.4039,3.92264,48.7367,4.3445,50.1803,2.9148,38.7471,3.58236,43.7444
2,20210903,3,0.980172,58.8123,1.91675,58.3403,0.150089,163.672,2.70673,72.2073,1.05809,36.2335,1.07241,92.0488,3.04966,68.7388,0.927078,37.654,1.40254,49.541
3,20210903,4,1.26087,72.4841,1.84676,62.6326,0.180986,98.7892,3.26737,74.5979,0.914874,38.8491,1.7751,73.934,3.25314,75.2447,0.346265,30.4717,1.45773,44.6412
4,20210903,5,0.560203,57.5386,0.687615,67.5422,0.499086,292.585,1.08709,88.2612,0.456774,49.567,0.510349,244.241,1.33401,72.442,0.132789,318.284,0.539663,55.5289
5,20210903,6,1.20517,174.546,1.02446,173.224,1.27028,169.083,1.36243,120.769,1.14342,172.899,1.48747,142.578,1.53283,105.603,1.19818,180.989,1.07639,179.103
6,20210903,7,1.87224,69.0947,1.70088,70.2744,1.97178,80.8443,2.69852,73.1106,0.875581,68.5984,2.82614,75.307,2.6505,80.9654,1.4126,87.1177,0.427616,43.9716
7,20210903,8,0.799052,80.8807,1.80165,83.5327,0.706767,73.9454,1.40117,81.1906,0.250222,276.845,1.37461,79.1198,1.92219,87.6413,0.275845,354.295,1.06526,92.5635
8,20210903,9,0.673602,184.744,0.936971,143.877,0.55676,127.241,0.653131,132.271,0.838117,192.58,0.929974,93.4255,1.24111,119.902,0.691025,161.727,0.744206,145.327
9,20210903,10,1.53032,126.043,1.15244,133.94,1.78394,115.247,1.47977,127.012,1.55435,124.797,1.70335,109.313,1.4083,143.33,1.78817,119.712,0.966249,128.297
10,20210903,11,1.58298,118.927,1.5382,130.623,1.94087,112.045,1.73252,114.634,1.55838,126.956,2.07857,103.957,1.60304,129.004,1.84606,121.38,1.49493,136.002
11,20210903,12,1.50569,149.913,1.62002,156.89,1.30545,143.199,1.698,142.734,1.31112,149.526,1.49919,134.955,1.69314,150.763,1.14017,143.179,1.52129,154.792
12,20210903,13,1.08201,159.039,1.10665,165.825,1.05067,152.506,1.18788,148.744,0.933766,166.381,1.11311,145.403,1.09699,152.566,0.859537,163.158,1.00009,166.169
13,20210903,14,1.33469,102.771,0.940544,94.7269,1.33937,102.32,1.83083,103.893,1.00902,107.502,1.80961,98.5195,1.54699,102.713,1.10288,98.9561,0.453728,43.7668
14,20210903,15,0.303145,158.172,0.683714,304.824,0.281216,90.6674,0.412607,106.034,0.240139,172.474,0.4496,85.4482,0.245309,2.98724,0.281666,176.355,0.677612,308.239
15,20210903,16,1.34349,234.918,1.20209,271.293,1.79275,218.019,1.18443,248.083,1.83448,220.161,1.28293,226.733,0.912736,271.766,2.10469,213.39,1.07139,262.256
