,DATA,HORA,Barreto,Pto N,Pto S,Pto E,Pto W,Pto SE,Pto NE,Pto SW,Pto NW
0,20210821,1,23.1564,23.1521,23.1568,23.0553,23.2571,23.0549,23.0518,23.2583,23.2518
1,20210821,2,22.653,22.7101,22.6324,22.358,22.8541,22.4559,22.3667,22.7448,22.8411
2,20210821,3,22.3135,22.2808,22.2241,22.2797,22.2844,22.284,22.2246,22.1696,22.2811
3,20210821,4,22.3978,22.233,22.2037,22.552,22.118,22.2453,22.36,22.0061,21.9919
4,20210821,5,21.9893,22.1117,21.9024,22.265,21.9956,22.1671,22.2955,21.7524,22.0786
5,20210821,6,21.5976,21.7343,21.5162,21.6009,21.6797,21.4887,21.7237,21.7562,21.7051
6,20210821,7,21.4318,21.7059,21.2414,21.4537,21.4277,21.1406,21.774,21.3749,21.52
7,20210821,8,21.9202,22.094,21.5176,21.9799,21.7695,21.4981,22.1211,21.6273,22.0833
8,20210821,9,21.548,21.3419,21.5796,21.7213,20.939,21.5397,21.6953,21.158,20.9431
9,20210821,10,21.8747,21.7143,21.5038,21.7405,21.4204,21.4718,21.9961,21.4782,21.3011
10,20210821,11,21.4945,21.1343,21.8547,21.8712,21.2917,21.9313,21.5337,21.735,21.0758
11,20210821,12,23.5734,23.3229,23.4763,23.5851,23.28,23.4995,23.6424,23.4931,23.0097
12,20210821,13,25.2126,25.2738,25.2453,25.2122,25.066,25.2257,25.3544,25.0836,25.1947
13,20210821,14,27.4057,27.4937,27.3655,27.4009,27.3542,27.379,27.5633,27.2528,27.4022
14,20210821,15,29.6684,29.6209,29.6124,29.5662,29.6173,29.6147,29.5833,29.4683,29.4919
15,20210821,16,31.1028,31.1064,31.1056,30.8371,31.1774,30.9376,30.9956,31.0783,31.0017
16,20210821,17,31.8251,31.9225,31.5727,31.6671,31.8558,31.4577,31.9234,31.4892,31.9001
17,20210821,18,31.3247,31.6155,31.1013,30.8792,31.5467,30.7487,31.2143,31.2221,31.7946
18,20210821,19,30.5571,30.7736,30.3752,30.0067,30.8647,29.9682,30.278,30.58,31.0632
19,20210821,20,29.8151,29.9705,29.79,29.1941,30.2218,29.2778,29.382,30.0693,30.3577
20,20210821,21,28.4643,28.6476,28.56,27.8298,28.8824,28.009,28.0694,28.8495,29.0068
21,20210821,22,27.0592,27.3428,26.8091,26.5309,27.3866,26.3921,26.8779,27.0719,27.725
22,20210821,23,27.0364,27.247,25.6141,26.5197,27.1066,25.3551,26.7025,25.8241,27.381
23,20210821,24,24.7237,24.8012,24.6419,24.6321,24.9239,24.8294,24.6595,24.6827,24.905
24,20210821,25,24.368,24.4622,24.3027,23.9695,24.5718,23.9994,23.9714,24.443,24.5853
25,20210821,26,23.3553,23.3819,23.2366,23.0764,23.5518,23.0447,23.0107,23.3865,23.6137
26,20210821,27,22.7291,22.7224,22.6288,22.5322,22.8159,22.5248,22.4942,22.6609,22.8564
27,20210821,28,22.4308,22.5622,22.1292,22.1996,22.5117,21.9227,22.2984,22.223,22.6558
28,20210821,29,21.7569,21.9162,21.5491,21.5596,21.7994,21.4018,21.8396,21.5805,21.9127
29,20210821,30,21.4531,21.7117,21.0073,21.387,21.3679,20.9797,21.5631,21.1116,21.5735
30,20210821,31,21.2296,21.657,20.651,21.0737,21.222,20.7438,21.4839,20.6131,21.4539
31,20210821,32,21.1895,21.3799,20.7775,21.1017,21.0751,20.931,21.2079,20.5638,21.3649
32,20210821,33,21.3831,21.4901,21.1376,21.2455,21.3172,21.2198,21.3602,20.9106,20.8967
33,20210821,34,21.3768,21.3603,20.996,21.0502,20.6631,20.8217,21.0951,20.8841,20.5783
34,20210821,35,21.3394,21.2842,21.2422,21.2227,20.9329,21.2409,21.3124,20.7877,21.2058
35,20210821,36,22.9521,23.0346,22.8456,22.8983,22.726,22.822,22.916,22.6519,22.892
36,20210821,37,24.543,24.6297,24.5486,24.4554,24.5427,24.5249,24.6409,24.4433,24.5708
37,20210821,38,26.6167,26.7084,26.6178,26.451,26.6032,26.522,26.5657,26.5536,26.7587
38,20210821,39,28.3508,28.518,28.1786,28.2755,28.2798,28.2173,28.4738,28.0317,28.5332
39,20210821,40,29.9058,30.1694,29.5668,29.8984,29.6608,29.8291,29.9658,29.2785,30.0312
40,20210821,41,29.3267,29.5581,29.1239,28.9837,29.3476,28.8866,29.2935,29.0777,29.5796
41,20210821,42,29.5724,29.8155,29.337,29.1919,29.7888,29.0753,29.5063,29.4733,30.0031
42,20210821,43,29.4572,29.7139,29.2339,29.0423,29.6823,28.9608,29.3488,29.3896,29.9247
43,20210821,44,29.4506,29.6505,29.369,28.8904,29.7798,28.9237,29.1274,29.5751,29.9529
44,20210821,45,28.618,28.8619,28.4688,28.0404,28.9491,28.005,28.2832,28.7271,29.2492
45,20210821,46,26.9914,27.0267,26.9829,26.4865,27.3397,26.5842,26.545,27.2296,27.3911
46,20210821,47,25.3594,25.4393,25.3979,24.8327,25.7344,25.0132,24.9866,25.6503,25.7543
47,20210821,48,24.6114,24.7372,24.8069,24.1554,24.9714,24.353,24.3445,25.0254,25.006
