,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20210805,1,0.247632,149.938,0.363623,154.475,0.189099,99.9179,0.378113,203.54,0.61301,94.358,0.301436,206.497,0.444933,206.13,0.61608,82.9033,0.633597,103.174
1,20210805,2,0.634199,41.1986,0.928179,34.6325,0.579876,74.715,0.76955,78.7767,0.750679,25.0276,0.827104,89.4028,0.933975,58.5764,0.528245,47.4776,0.929153,27.4992
2,20210805,3,0.856976,44.3547,0.789651,55.0727,0.861179,38.2678,0.822771,51.5186,0.831923,44.0933,0.708601,49.4248,0.761905,62.6054,0.869278,39.8571,0.811806,47.5006
3,20210805,4,1.22871,40.1818,1.18351,49.8383,1.13336,32.9999,1.10714,37.4854,1.26044,40.1523,0.838088,27.4488,0.983978,51.5744,1.27077,35.1705,1.25276,47.3005
4,20210805,5,1.80893,27.3761,1.8777,36.5577,1.49392,20.4997,1.88712,33.4071,1.69791,24.3409,1.60259,26.0894,1.87664,43.7515,1.50637,12.8284,1.88728,34.043
5,20210805,6,1.2281,15.2228,1.17278,32.4767,1.21043,2.63779,1.31448,10.8239,1.05532,22.9864,1.12311,4.91962,1.0867,26.3722,1.032,1.00177,1.30187,45.1268
6,20210805,7,0.692644,33.2939,0.71256,43.5724,0.604308,27.2868,0.585332,12.9049,0.672127,47.6041,0.670323,3.15674,0.472693,38.0855,0.6689,46.2138,0.77189,53.5351
7,20210805,8,1.06528,27.3892,1.16353,39.7119,1.02663,14.6747,0.98063,18.3751,1.21391,31.1341,1.06264,4.45758,0.927904,37.6282,1.14003,22.3239,1.48031,39.4987
8,20210805,9,1.74176,28.5894,1.69694,36.7448,1.60427,20.4048,1.67633,31.1769,1.56547,27.513,1.55675,21.4959,1.68656,41.4246,1.49529,18.2173,1.7231,35.8357
9,20210805,10,1.21116,26.1427,1.20414,41.3036,1.20052,15.3819,1.21626,20.5479,1.33199,36.2217,1.12782,7.84149,1.1143,38.2267,1.30397,25.3924,1.41867,47.1281
10,20210805,11,0.247632,149.938,0.363623,154.475,0.189099,99.9179,0.378113,203.54,0.61301,94.358,0.301436,206.497,0.444933,206.13,0.61608,82.9033,0.633597,103.174
11,20210805,12,0.39318,320.38,0.333956,277.94,0.610631,341.64,0.504694,252.323,0.54296,340.051,0.375814,301.84,0.755586,243.575,0.753728,341.633,0.285138,334.368
12,20210805,13,1.06314,336.769,0.912052,345.868,1.35039,327.854,1.02388,324.927,0.935783,345.156,1.16224,322.091,0.929889,323.393,1.22019,338.989,0.984151,358.414
13,20210805,14,1.08032,317.221,0.992754,316.125,1.14275,321.397,1.18674,304.946,0.960637,342.283,1.15679,307.693,1.0946,304.153,0.984007,338.465,1.05523,336.087
14,20210805,15,1.2887,324.71,1.39402,317.154,1.21083,321.943,1.29449,321.466,1.39407,326.737,1.2232,313.09,1.2704,320.353,1.32821,319.953,1.53845,323.338
15,20210805,16,1.57295,231.339,2.06098,292.162,2.37298,197.753,2.03578,222.191,1.57933,240.67,2.50385,205.947,2.20005,271.502,2.27831,193.87,1.96885,293.23
16,20210805,17,2.45254,162.065,2.32443,161.329,2.57643,165.405,2.64186,148.614,3.09127,180.066,2.71449,152.918,2.69862,148.713,3.1334,180.449,2.96171,180.678
17,20210805,18,3.65533,159.535,3.69463,160.584,3.61437,159.577,3.75768,162.997,3.54105,162.038,3.75411,161.969,3.69173,163.952,3.62672,164.209,3.59223,159.849
18,20210805,19,4.45737,154.397,4.32318,153.552,4.49059,155.433,4.42317,149.997,4.31053,157.822,4.44553,152.222,4.27023,147.885,4.40055,158.819,4.29826,157.172
19,20210805,20,4.28544,146.109,4.16612,146.672,4.29247,146.048,4.50848,143.059,4.12014,150.78,4.43475,142.106,4.37929,143.753,4.17132,152.913,4.10742,149.533
20,20210805,21,4.59904,128.092,4.61775,130.284,4.42183,127.156,4.86869,126.809,4.25551,129.796,4.4126,124.272,5.05192,129.543,4.3595,130.229,4.14905,131.296
21,20210805,22,4.37169,118.245,4.30109,120.216,4.23527,114.923,4.72963,116.328,4.00506,119.719,4.55883,112.924,4.77272,119.193,3.80722,117.119,3.92226,122.03
22,20210805,23,4.49857,110.706,4.42399,111.964,4.42479,110.11,4.65746,110.53,4.23195,111.463,4.58606,110.06,4.65085,112.471,4.14957,110.115,4.19875,113.181
23,20210805,24,3.14601,105.476,3.19038,104.475,3.26216,105.021,3.53515,104.168,3.0045,105.773,3.40237,104.785,3.67112,103.535,3.26179,104.138,2.93352,105.624
24,20210805,25,4.47184,83.9648,4.33087,83.1773,3.8268,86.6381,4.75414,84.6252,4.05663,83.1626,4.10001,86.2408,4.60928,84.8791,3.47529,85.9814,3.98004,82.3324
