,DATA,HORA,Barreto,Pto N,Pto S,Pto E,Pto W,Pto SE,Pto NE,Pto SW,Pto NW
0,20210913,1,22.0673,22.0931,22.0388,22.0504,22.0824,22.0214,22.0768,22.0546,22.1075
1,20210913,2,22.4062,22.4575,22.3572,21.9733,22.6526,22.0609,22.0569,22.4848,22.6879
2,20210913,3,21.7189,21.8559,21.7914,21.2793,21.9934,21.496,21.4496,21.9378,22.1033
3,20210913,4,21.4297,21.5147,21.4052,21.02,21.6781,21.1445,21.1544,21.5381,21.7309
4,20210913,5,21.2075,21.2761,21.2141,20.7797,21.4808,20.9357,20.8882,21.386,21.5427
5,20210913,6,20.8356,20.9836,20.8232,20.6001,21.066,20.6166,20.6733,20.9896,21.171
6,20210913,7,20.7251,20.7507,20.7502,20.3127,20.9561,20.4702,20.3794,20.8749,20.9621
7,20210913,8,20.4274,20.5956,20.4116,20.219,20.6313,20.1863,20.3217,20.5717,20.7447
8,20210913,9,20.7285,20.7119,20.5656,20.4228,20.8539,20.3931,20.4297,20.6342,20.8354
9,20210913,10,20.4842,20.5909,20.4471,20.4953,20.6231,20.4635,20.4736,20.5858,20.5797
10,20210913,11,21.0734,21.1023,21.0659,20.9041,21.1368,20.9761,21.0656,21.0427,21.1249
11,20210913,12,22.7959,22.8374,22.8708,23.0757,22.6795,23.254,22.9997,22.627,22.6008
12,20210913,13,24.8922,24.6996,24.9803,25.1001,24.4965,25.3188,24.8797,24.6187,23.8985
13,20210913,14,26.849,26.24,27.2495,27.2686,26.4378,27.5256,27.0722,26.8371,25.3489
14,20210913,15,29.8326,29.3379,29.9908,29.9594,29.3676,30.0436,29.8212,29.4106,28.627
15,20210913,16,32.1737,31.7918,32.3071,31.958,32.0732,31.97,31.943,31.9631,31.5989
16,20210913,17,33.2202,33.4456,32.9454,32.6345,33.5309,32.5181,32.888,33.0943,33.423
17,20210913,18,33.4415,33.5961,33.2593,32.8353,33.8453,32.7494,33.0154,33.5931,33.9703
18,20210913,19,32.9643,33.3589,32.6699,32.1967,33.4838,32.055,32.6037,33.1302,33.8562
19,20210913,20,32.2422,32.6499,32.0013,31.6229,32.6329,31.4185,32.0348,32.4051,33.0566
20,20210913,21,31.6512,32.0388,31.14,31.0937,31.891,30.7428,31.4912,31.368,32.3949
21,20210913,22,30.3505,30.5646,29.7994,29.809,30.7025,29.4608,30.0436,30.0109,30.927
22,20210913,23,28.5966,28.7293,28.8359,28.0223,28.9407,28.3499,28.2314,29.0039,29.03
23,20210913,24,27.8052,27.9133,27.7547,27.5981,28.0151,27.5295,27.5141,27.9393,28.0733
24,20210913,25,28.8529,28.2695,28.8339,28.2429,28.9537,28.2956,27.8303,28.7315,28.4599
25,20210913,26,28.9594,28.3138,28.9018,28.4373,28.6887,28.5285,27.9546,27.8411,28.2861
26,20210913,27,28.9177,28.374,28.634,28.5479,27.564,28.7268,28.0193,27.4668,27.9756
27,20210913,28,28.4114,28.1423,27.9451,28.7714,27.172,28.6398,28.2775,27.0669,27.0388
28,20210913,29,28.5116,28.2198,27.4902,28.6378,26.8931,28.7339,28.1452,27.0129,26.8982
29,20210913,30,27.9924,28.1634,27.0818,28.7953,26.8781,28.8454,28.3778,26.7154,26.8889
30,20210913,31,26.6656,26.5622,26.1966,27.7795,26.0975,27.5237,27.5895,26.0842,26.0529
31,20210913,32,26.8248,26.6437,26.2338,26.6594,26.7227,26.3858,26.5963,26.2971,26.6792
32,20210913,33,26.0135,26.0297,25.4668,25.9948,25.8891,25.772,26.1017,25.2619,25.9524
33,20210913,34,26.012,26.0555,25.5656,26.0011,25.8789,25.8563,26.0998,25.286,25.9324
34,20210913,35,27.2522,27.0644,26.5278,26.9623,27.034,26.6758,26.8821,26.2793,27.0284
35,20210913,36,28.7953,29.0474,28.2046,28.9047,28.4203,28.4978,29.1115,28.1661,28.7796
36,20210913,37,31.6141,31.678,31.4605,31.5859,31.456,31.462,31.7457,31.3096,31.5264
37,20210913,38,33.886,33.9657,33.8575,33.8083,33.7472,33.8605,33.8682,33.6239,33.9346
38,20210913,39,35.5289,35.4958,35.5257,35.3068,35.5306,35.4158,35.3842,35.4517,35.3807
39,20210913,40,36.8502,36.7589,36.9173,36.6976,36.9259,36.8135,36.7314,36.9839,36.5627
40,20210913,41,37.6555,37.5261,37.7817,37.5671,37.6174,37.6809,37.7262,37.7344,37.0116
41,20210913,42,38.151,38.2487,38.1192,38.0921,38.07,38.0992,38.2064,38.0913,37.811
42,20210913,43,38.6666,38.7773,38.5651,38.4008,38.7079,38.437,38.5403,38.5868,38.5573
43,20210913,44,38.6515,38.6652,38.643,38.4074,38.5936,38.5001,38.4712,38.5789,38.3356
44,20210913,45,38.3757,38.4529,38.2016,37.5178,38.5398,37.0312,37.9895,38.4871,38.516
45,20210913,46,34.6626,35.7326,33.8324,34.6208,34.2903,33.8816,35.4995,34.1474,34.8827
46,20210913,47,35.2482,35.2998,34.9601,34.6811,35.5049,34.5568,34.7746,35.0701,35.5699
47,20210913,48,33.4285,33.0558,33.3249,32.8234,33.6526,32.8094,32.6084,33.5306,33.1949
