,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20210813,1,5.47961,91.4027,5.24411,89.1515,5.45474,92.6867,5.7169,92.0687,4.98379,89.4068,5.38909,92.338,5.55155,90.7352,5.16963,91.2129,4.73062,86.9219
1,20210813,2,3.76001,98.3203,3.5988,95.5239,3.86229,99.0647,4.08999,97.0115,3.50129,98.4287,3.9276,97.6831,4.12666,95.3483,3.85247,98.6452,3.20776,95.8083
2,20210813,3,3.40147,102.723,3.15276,98.3385,3.64454,102.172,3.90548,100.265,3.12176,102.282,3.82329,99.808,3.72669,97.5681,3.49803,102.364,2.91202,98.2213
3,20210813,4,4.17261,112.135,3.93833,114.824,4.20763,109.509,4.16432,112.254,3.79254,110.836,4.18135,109.62,4.29148,114.701,3.91386,109.489,3.1442,113.586
4,20210813,5,4.65568,110.335,4.32813,110.36,4.78415,110.303,5.19206,109.324,4.07671,109.676,5.09919,109.354,4.92437,109.976,4.31969,110.379,3.86627,109.358
5,20210813,6,5.27251,110.947,5.13985,111.339,5.18933,110.188,5.56637,109.859,4.92702,112.336,5.3832,108.789,5.46099,111.068,4.93951,111.54,4.71279,112.315
6,20210813,7,4.92584,107.308,4.64654,105.834,5.10457,106.916,5.34828,106.543,4.62409,106.605,5.30605,106.403,5.06595,105.265,5.00379,106.03,4.40117,105.799
7,20210813,8,5.54828,99.3518,5.81278,96.5717,5.49113,99.1239,5.73915,98.7646,5.29544,98.9357,5.49331,98.3421,6.19517,96.3217,5.09684,98.9727,5.50398,96.6105
8,20210813,9,4.81225,96.8408,4.82302,93.5256,4.90711,97.7465,5.21494,96.3012,4.40379,96.2375,4.94504,96.9827,5.26062,94.3734,4.74688,96.7437,4.38732,92.9554
9,20210813,10,5.68478,94.0417,5.32137,90.8457,5.33038,96.4956,6.10252,94.6725,5.04953,92.1974,5.67486,95.5683,5.7825,92.8288,4.88428,95.9697,4.73034,88.1371
10,20210813,11,5.47961,91.4027,5.24411,89.1515,5.45474,92.6867,5.7169,92.0687,4.98379,89.4068,5.38909,92.338,5.55155,90.7352,5.16963,91.2129,4.73062,86.9219
11,20210813,12,4.21026,85.4208,3.74565,80.8517,4.66248,88.6983,4.96993,89.4783,3.32645,80.0209,5.19162,91.3019,4.47084,85.6972,3.75935,83.59,3.07363,76.1754
12,20210813,13,3.52573,80.676,3.60403,76.4762,3.77379,85.3358,4.1426,85.1557,3.20004,75.4361,4.26058,88.7054,4.21687,80.5911,3.43849,80.3332,3.34425,72.752
13,20210813,14,4.30703,87.9111,5.26161,84.2427,3.9418,92.9455,4.79045,88.1219,3.99226,86.7829,4.3457,92.4671,5.67285,84.3242,3.52437,92.1401,4.96453,84.2234
14,20210813,15,4.75977,90.1956,5.94842,85.0283,4.57483,101.638,4.93379,91.0189,4.67315,89.161,4.74673,101.745,6.11568,85.0787,4.38738,101.135,5.83095,85.0163
15,20210813,16,4.72641,102.201,4.86868,93.3272,4.77199,107.698,4.88831,101.337,4.67037,102.34,4.89481,108.391,5.23179,91.4614,4.64274,105.9,4.62769,95.2952
16,20210813,17,6.31894,108.923,6.16691,109.424,6.38749,107.149,6.60707,109.499,5.90357,109.205,6.6781,107.257,6.46339,110.932,5.96504,107.26,5.74101,109.977
17,20210813,18,6.56815,111.666,6.28137,111.903,6.71138,110.241,6.94627,111.808,6.21007,111.315,7.01157,110.516,6.67247,112.788,6.37606,109.484,5.94875,111.768
18,20210813,19,7.31979,113.3,6.97469,113.902,7.52275,111.392,7.61914,114.034,7.01578,111.994,7.7342,112.295,7.29785,115.155,7.224,110.231,6.76076,112.627
19,20210813,20,7.80626,109.889,7.38378,108.512,8.08331,109.905,8.15645,109.87,7.36386,109.622,8.24783,109.974,7.81144,109.15,7.73379,109.185,6.95564,108.687
20,20210813,21,7.53994,108.186,7.10727,106.844,7.76816,107.835,7.8228,107.981,7.17099,107.314,7.81338,107.657,7.4786,107.521,7.56253,106.904,6.69624,106.063
21,20210813,22,7.09439,105.272,6.82347,104.917,7.08747,104.693,7.1426,105.454,6.8092,105.237,7.06396,104.167,6.87916,105.96,6.85085,105.07,6.59964,104.661
22,20210813,23,6.95326,107.577,6.73643,106.972,7.04791,106.491,6.86396,107.805,6.80739,106.945,6.88795,106.3,6.75152,107.935,7.02507,105.993,6.49879,106.36
23,20210813,24,6.95841,104.63,6.69043,104.415,7.15996,104.511,7.07265,105.599,6.70485,103.518,7.13095,105.01,6.79993,106.23,7.01094,103.758,6.45332,103.091
24,20210813,25,6.47901,104.292,6.25601,104.358,6.72441,103.222,6.58179,105.106,6.26557,102.787,6.62962,104.297,6.43809,105.635,6.64443,101.564,5.92107,103.198
25,20210813,26,6.07354,102.295,5.48449,101.561,6.44805,101.354,6.7989,101.398,5.09281,101.38,6.66644,100.599,6.4708,101.448,6.15506,100.724,4.71795,99.1303
26,20210813,27,5.45781,99.292,4.85603,97.2046,5.94822,99.5049,6.09943,100.164,4.84234,96.7327,6.28518,99.5321,5.63318,99.3309,5.4647,97.5905,4.22383,94.4249
27,20210813,28,5.77268,95.9771,5.59959,93.4058,5.8408,96.802,6.43878,96.533,4.86801,94.7481,6.19461,96.5821,6.19904,95.251,5.08252,95.8297,4.90012,92.0291
28,20210813,29,3.34929,95.6724,2.66895,90.4773,3.8174,97.8485,4.34865,97.2016,2.52505,93.87,4.58242,98.3285,3.80771,93.0436,2.75397,95.1647,1.9882,93.5074
29,20210813,30,3.70507,93.1063,3.34942,87.0743,3.93866,96.8086,4.51253,93.8848,3.06518,92.2633,4.53755,97.3298,4.1641,89.1533,3.37404,94.2962,2.68113,87.4657
30,20210813,31,2.09771,78.0797,1.67623,69.8494,2.05039,85.5236,2.96846,85.3554,0.916963,65.2318,3.20277,90.6143,2.36217,79.0978,1.02765,73.8661,1.38817,68.7024
31,20210813,32,1.90118,80.6497,2.12458,78.0387,0.392254,72.0956,2.76575,84.168,0.783939,62.378,2.20759,89.1384,2.75629,82.2414,0.569701,285.254,1.49375,82.6491
32,20210813,33,1.45477,89.0933,0.924316,90.8687,1.27295,91.6563,3.05442,92.857,0.648951,81.9306,2.49053,96.581,2.17213,92.9129,1.16327,89.1132,0.337629,87.9874
33,20210813,34,1.28356,96.2562,1.52313,93.7104,1.71457,96.5543,2.38584,98.6605,1.11311,91.8412,2.53864,98.5163,2.34798,97.0832,1.58601,92.8632,0.843675,85.9193
34,20210813,35,0.849166,78.1166,2.07527,81.2651,1.02055,88.5333,2.6212,86.2081,0.115391,35.9357,2.20934,91.6689,3.0709,82.2407,0.749815,89.5294,1.12453,83.1082
35,20210813,36,0.896135,137.262,0.755371,122.298,1.06916,131.25,1.67495,104.793,1.23162,163.377,1.7758,104.867,1.839,100.9,0.912061,156.487,0.880537,186.257
36,20210813,37,2.45768,96.7991,2.17164,94.2884,2.60372,98.4188,3.18609,98.0188,1.95142,96.3033,3.32003,99.5769,2.89466,96.2358,2.14175,96.4825,1.64262,94.8975
37,20210813,38,2.12024,108.413,1.84341,106.722,2.32589,114.884,2.51275,105.095,1.88366,112.349,2.64992,109.307,2.23632,103.321,2.2146,118.538,1.60282,107.259
38,20210813,39,1.57849,119.054,1.49072,111.679,1.80588,124.603,1.87988,107.529,1.48121,131.991,2.11031,116.95,1.78012,105.736,1.6806,131.459,1.41944,124.021
39,20210813,40,3.14622,133.615,3.12361,128.702,2.97527,137.279,3.31749,116.793,3.34109,137.016,2.9386,121.338,3.37294,115.611,3.41014,133.001,3.38259,139.657
40,20210813,41,4.03576,119.325,3.92563,116.301,4.17723,123.506,4.37993,116.501,3.95705,123.559,4.48762,119.813,4.23329,116.296,4.12439,126.176,3.82253,119.862
41,20210813,42,4.61963,124.236,4.39924,124.032,4.78007,124.204,5.01167,123.022,4.38498,125.737,5.08657,122.695,4.77284,123.364,4.55444,125.419,4.21587,125.719
42,20210813,43,5.03127,120.715,4.78632,121.314,5.10164,118.519,5.4453,120.001,4.75778,120.606,5.46818,118.363,5.20284,120.175,4.81763,118.458,4.57614,122.545
43,20210813,44,5.63626,117.845,5.39722,118.483,5.68581,115.602,6.06195,116.842,5.22672,118.429,6.0067,115.077,5.90298,117.747,5.2909,115.789,5.00904,120.184
44,20210813,45,6.23024,116.96,5.878,117.099,6.29828,114.738,6.5534,116.036,5.80453,117.1,6.45359,114.106,6.349,116.849,5.99148,114.55,5.35847,118.289
45,20210813,46,6.16041,111.586,5.98926,110.852,6.19387,110.742,6.50532,110.533,5.64128,112.501,6.30978,109.652,6.44554,111.794,5.86975,110.65,5.28024,112.455
46,20210813,47,6.03783,108.629,5.84902,106.826,6.0616,107.609,6.3957,107.347,5.26651,110.168,6.17907,106.265,6.31186,107.772,5.5787,107.613,4.83805,109.055
47,20210813,48,4.98098,100.826,4.85985,98.256,5.05918,102.228,5.86038,100.392,3.34183,101.721,5.72138,101.025,5.6817,100.239,3.78828,101.681,3.13487,98.4397
