,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20210904,1,1.88981,142.653,1.87405,155.878,1.84973,134.406,1.8976,136.845,1.69269,148.03,1.86927,124.823,1.88051,151.87,1.61259,143.613,1.72769,165.185
1,20210904,2,2.75923,13.4301,2.54737,24.8311,2.75106,4.04733,3.29096,16.1788,2.5933,14.8962,2.92593,4.92453,3.00655,27.205,2.81342,8.38144,2.51203,23.2346
2,20210904,3,2.05346,40.9394,2.07077,53.0901,1.95444,31.0365,2.23259,35.4625,1.89087,46.5304,2.10809,25.847,2.16238,51.1499,1.94855,38.1768,1.94259,55.3445
3,20210904,4,1.2489,13.3779,1.16641,29.1945,1.32205,357.485,1.31573,9.89578,1.19254,13.501,1.41796,354.991,1.0708,25.8883,1.23813,359.949,1.19482,28.4183
4,20210904,5,0.541819,154.287,0.695991,137.563,0.472828,154.493,0.658302,153.729,0.331527,134.952,0.637125,156.259,0.90837,138.911,0.333039,118.9,0.527409,117.33
5,20210904,6,1.3288,143.719,1.13159,163.68,1.48329,127.698,1.22913,143.745,1.40863,140.713,1.40524,121.242,1.26198,168.55,1.44983,131.03,1.0616,150.699
6,20210904,7,1.33794,142.709,1.37402,155.428,1.35543,128.801,1.40712,134.701,1.35019,146.079,1.39301,119.297,1.49257,149.836,1.26549,133.205,1.39323,156.669
7,20210904,8,1.62129,157.629,1.78366,163.796,1.21663,159.169,1.71899,141.117,1.14763,176.904,1.51845,138.367,1.62722,149.283,0.682902,189.027,1.55781,176.334
8,20210904,9,1.88207,145.692,1.83683,159.036,1.8785,135.668,1.71195,134.354,1.88535,152.362,1.87127,120.361,1.4969,150.874,1.66526,154.051,1.85082,159.896
9,20210904,10,2.07812,147.944,2.16469,158.475,1.89808,140.37,1.98447,142.652,1.98103,156.799,1.84898,129.204,2.05295,156.56,1.71308,156.345,2.11662,163.753
10,20210904,11,1.88981,142.653,1.87405,155.878,1.84973,134.406,1.8976,136.845,1.69269,148.03,1.86927,124.823,1.88051,151.87,1.61259,143.613,1.72769,165.185
