,DATA,HORA,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10
0,20211017,1,1.49725,225.278,1.10607,234.952,2.3974,226.483,2.29554,223.033,1.04374,232.583,2.96065,226.338,1.54086,225.596,1.68632,228.914,1.02885,239.577
1,20211017,2,1.73715,272.665,1.67274,274.339,1.77407,272.835,1.94294,268.805,1.61437,276.405,1.93506,270.992,1.90215,269.486,1.66571,274.104,1.47079,278.816
2,20211017,3,1.69958,301.962,1.8595,298.043,1.59541,307.564,1.83765,297.827,1.7276,303.537,1.77315,303.92,1.86752,292.811,1.53782,308.465,1.99366,299.727
3,20211017,4,2.43915,278.374,2.53674,276.655,2.33846,280.898,2.55863,277.484,2.50454,277.638,2.42206,282.124,2.5893,274.775,2.42552,278.066,2.61924,277.834
4,20211017,5,1.74556,291.921,1.90915,290.398,1.52946,293.407,1.749,296.375,1.94411,282.601,1.46571,300.344,1.9332,288.683,1.81386,280.904,1.99046,290.695
5,20211017,6,1.65647,241.709,1.62514,249.453,1.49557,228.406,1.79782,235.256,1.54722,246.017,1.64552,217.623,1.86232,245.46,1.55343,233.085,1.45541,255.392
6,20211017,7,2.33874,210.861,1.91504,205.927,2.68704,214.804,2.66919,212.057,2.04293,210.654,2.7736,216.61,2.54989,211.475,2.67655,215.862,1.31966,196.581
7,20211017,8,1.69765,229.447,1.30169,245.979,2.05838,224.227,2.35307,222.369,1.02147,259.885,2.37749,222.815,2.17479,228.401,1.55208,237.913,1.07013,280.713
8,20211017,9,1.14463,274.234,1.26276,261.483,1.13438,284.083,1.30548,282.618,1.10129,268.702,1.4052,292.988,1.34184,267.157,0.97742,275.97,1.25644,257.827
9,20211017,10,0.323806,288.982,0.852825,282.755,0.628474,211.993,0.624176,255.768,0.280393,344.679,1.10749,222.923,0.881378,279.115,0.282355,181.344,0.937407,282.141
10,20211017,11,1.49725,225.278,1.10607,234.952,2.3974,226.483,2.29554,223.033,1.04374,232.583,2.96065,226.338,1.54086,225.596,1.68632,228.914,1.02885,239.577
11,20211017,12,2.15882,227.254,1.84744,227.739,2.38887,221.317,1.95266,216.19,2.55938,223.594,2.03667,211.149,1.67861,220.243,2.99236,218.634,1.94192,225.575
12,20211017,13,2.85276,199.476,2.62271,207.013,3.07467,194.595,2.96357,199.413,2.83777,204.214,2.96263,200.29,3.03183,204.897,3.15378,195.112,2.61702,207.735
13,20211017,14,3.16468,199.212,3.01303,202.018,3.2063,197.362,3.09816,201.193,3.13542,198.641,3.02655,195.377,3.13091,204.474,3.19062,199.941,3.07811,198.238
14,20211017,15,3.30057,194.879,3.18307,195.184,3.47662,195.636,3.18477,196.059,3.45057,193.442,3.17908,197.21,3.1928,196.8,3.69607,193.547,3.29665,193.073
15,20211017,16,3.47995,188.375,3.53888,188.673,3.45095,189.227,3.37898,188.853,3.61449,187.878,3.235,188.917,3.51186,190.114,3.69112,188.994,3.62056,187.339
16,20211017,17,3.44317,181.877,3.43037,182.878,3.4353,182.03,3.39547,180.949,3.5766,181.719,3.27441,180.281,3.42751,183.179,3.68136,181.934,3.5446,181.912
17,20211017,18,3.73877,181.121,3.77679,181.988,3.69429,180.854,3.60271,179.185,3.8328,179.361,3.48723,178.115,3.63358,181.091,3.85365,179.634,3.8816,179.363
18,20211017,19,3.72885,174.485,3.66404,176.028,3.76826,173.797,3.79808,172.861,3.80475,174.18,3.74489,171.986,3.70778,174.674,3.92483,173.818,3.77027,174.925
19,20211017,20,3.07847,170.833,3.00657,171.322,3.06049,170.342,3.18908,168.094,3.16467,172.912,3.14005,166.958,3.07704,168.921,3.19457,173.148,3.11746,172.918
20,20211017,21,2.85872,170.776,2.56783,178.959,3.33001,160.992,2.9105,163.098,2.59934,168.406,3.32124,150.198,2.64576,177.193,3.01803,162.167,2.42054,176.853
21,20211017,22,3.50199,137.209,3.27744,137.119,3.67087,135.042,3.67838,135.222,3.33759,137.457,3.77376,133.575,3.56568,132.628,3.46459,135.168,3.12445,139.333
22,20211017,23,2.82541,127.471,2.70611,127.205,2.89185,127.3,3.20592,125.134,2.6683,127.779,3.05414,123.49,3.08584,124.723,2.82396,129.388,2.60918,128.278
23,20211017,24,2.39614,131.575,2.24003,131.222,2.60604,132.453,2.83444,126.737,2.26772,133.857,2.79227,126.74,2.80511,126.681,2.54685,136.06,2.04438,132.969
24,20211017,25,2.38923,114.202,2.29388,113.685,2.43105,111.4,2.84884,111.797,2.16017,114.935,2.88364,110.605,2.70915,111.524,2.08755,109.391,2.14849,116.09
25,20211017,26,2.81671,124.281,2.66243,126.554,2.85178,120.504,3.20135,123.163,2.55022,124.167,3.16613,119.679,3.07304,124.854,2.53222,120.853,2.46775,127.549
26,20211017,27,2.23877,108.383,2.11619,101.923,2.47213,107.927,2.71829,108.128,2.01173,107.528,2.77739,107.379,2.53949,103.792,2.26524,106.261,1.87777,101.39
27,20211017,28,1.96982,114.706,1.7923,113.84,1.99922,112.537,2.47233,111.725,1.71282,115.94,2.40975,109.598,2.32716,111.695,1.87091,112.742,1.65882,114.027
28,20211017,29,2.14356,114.384,1.90062,111.515,2.2639,110.589,2.64587,112.017,1.81466,113.216,2.5898,109.303,2.52382,110.501,2.04475,109.676,1.44517,110.191
29,20211017,30,1.85015,119.46,1.60448,112.434,1.93256,117.097,2.54816,112.808,1.48045,122.537,2.46046,111.862,2.45519,110.476,1.53535,120.036,1.25822,117.92
30,20211017,31,1.89951,110.181,1.44695,108.201,2.05317,108.689,2.40652,108.606,1.31444,108.429,2.37742,105.597,2.2479,110.121,1.59033,109.661,0.649765,103.514
31,20211017,32,2.12054,116.145,1.99897,119.811,1.97839,111.808,2.5302,116.035,1.5821,117.294,2.25607,110.856,2.46353,121.632,1.39655,114.864,1.33947,119.895
32,20211017,33,2.25758,108.897,2.07372,108.161,2.20413,106.797,2.50291,107.445,2.01394,109.112,2.3136,104.231,2.46554,109.508,2.11049,107.149,1.73158,106.266
33,20211017,34,1.82385,116.186,1.57676,113.125,1.63889,115.983,2.22677,113.496,1.53881,119.07,2.02321,110.749,2.04257,115.418,1.34608,121.403,1.25124,113.355
34,20211017,35,2.08921,103.562,1.89173,99.9859,1.9973,101.249,2.38052,104.242,1.73042,103.185,2.30903,100.527,2.135,103.248,1.7171,101.533,1.50889,95.0763
35,20211017,36,1.76791,107.07,1.50988,103.533,1.89032,106.042,1.90522,106.111,1.80365,105.973,1.96355,105.888,1.68898,102.277,1.91064,104.101,1.51369,103.649
36,20211017,37,2.35279,109.118,2.04368,102.205,2.61673,107.666,2.60455,107.245,2.27974,109.857,2.82924,107.757,2.36146,100.676,2.4752,106.985,1.87644,104.867
37,20211017,38,2.38576,115.133,1.95258,113.554,2.67573,110.023,2.65468,115.232,2.35919,112.786,2.92793,112.786,2.16276,112.065,2.57426,106.525,1.9252,113.734
38,20211017,39,4.11716,120.537,3.92674,123.16,4.21443,117.001,4.35993,119.697,3.90421,120.331,4.44733,116.781,4.22685,121.579,3.93336,117.186,3.68938,124.368
39,20211017,40,5.13598,118.798,4.91646,119.755,5.12293,117.524,5.53465,117.916,4.76676,118.765,5.36618,116.806,5.44659,119.01,4.81117,117.825,4.54055,120.791
40,20211017,41,5.57955,124.656,5.35647,126.052,5.56219,122.754,5.93205,124.044,5.28168,124.466,5.83348,121.99,5.79494,125.411,5.34557,123.168,5.06758,126.323
41,20211017,42,6.95525,122.905,6.95085,124.6,6.72135,121.162,7.0535,122.811,6.64229,123.208,6.83339,120.868,7.111,124.367,6.44959,122.057,6.65573,125.401
42,20211017,43,6.99279,122.805,6.93152,123.875,6.83235,121.413,7.1032,122.444,6.76339,122.638,6.90753,121.007,7.12129,123.144,6.67427,121.84,6.7055,124.46
43,20211017,44,7.02529,120.636,6.86491,121.187,6.92874,119.152,7.21232,119.816,6.56532,120.942,7.0434,118.559,7.16537,120.01,6.52553,119.654,6.40484,122.555
44,20211017,45,6.45704,116.729,6.48773,115.722,6.477,116.401,6.9255,114.181,5.80258,118.719,6.79089,114.117,7.16347,113.553,5.92283,117.758,5.61596,119.259
45,20211017,46,4.07306,161.965,3.84005,159.508,4.4442,160.728,4.00299,158.18,4.00439,164.134,4.23371,160.035,3.99149,153.933,4.36262,160.766,3.77834,164.641
46,20211017,47,6.37377,145.215,6.00948,147.772,6.65958,143.219,6.49833,144.933,6.1467,146.195,6.74177,142.679,6.33132,146.0,6.38624,145.414,5.7475,149.921
47,20211017,48,5.9884,143.775,5.74008,144.324,6.01794,143.506,6.23412,142.664,5.60397,144.426,6.24997,142.061,5.92573,142.571,5.79986,145.323,5.5556,145.39
